SampID,MF,Area
200929_Smp_C_3LV_T48,"DL-Proline, 2H7",81017840
200929_Smp_C_4LGV_T0,"DL-Proline, 2H7",81376712
200929_Smp_C_4LGV_T12,"DL-Proline, 2H7",91749120
200929_Smp_C_4LGV_T24,"DL-Proline, 2H7",77447880
200929_Smp_C_4LGV_T36,"DL-Proline, 2H7",67882392
200929_Smp_C_4LGV_T48,"DL-Proline, 2H7",85092520
200929_Smp_C_6HV_T0,"DL-Proline, 2H7",79600992
200929_Smp_C_6HV_T12,"DL-Proline, 2H7",81635848
200929_Smp_C_6HV_T24,"DL-Proline, 2H7",104804128
200929_Smp_C_6HV_T36,"DL-Proline, 2H7",72653080
200929_Smp_C_6HV_T48,"DL-Proline, 2H7",102878816
200929_Smp_E_2LG_T0,"DL-Proline, 2H7",75053144
200929_Smp_E_2LG_T24,"DL-Proline, 2H7",91709520
200929_Smp_E_2LG_T36,"DL-Proline, 2H7",81781416
200929_Smp_E_2LG_T48,"DL-Proline, 2H7",70747984
200929_Smp_E_3LG_T0,"DL-Proline, 2H7",104582320
200929_Smp_E_3LG_T24,"DL-Proline, 2H7",79400464
200929_Smp_E_3LG_T36,"DL-Proline, 2H7",66004872
200929_Smp_E_3LG_T48,"DL-Proline, 2H7",54295620
200929_Smp_E_4LG_T0,"DL-Proline, 2H7",32283908
200929_Smp_E_4LG_T24,"DL-Proline, 2H7",37693576
200929_Smp_E_4LG_T36,"DL-Proline, 2H7",77059920
200929_Smp_E_4LG_T48,"DL-Proline, 2H7",31931610
200929_Smp_E_8G_T48,"DL-Proline, 2H7",39394860
200929_Smp_B_1C_T0,"DL-Valine, 2H8",17584652
200929_Smp_B_1C_T12,"DL-Valine, 2H8",20438236
200929_Smp_B_1C_T18,"DL-Valine, 2H8",12138850
200929_Smp_B_1C_T24,"DL-Valine, 2H8",12049377
200929_Smp_B_1C_T30,"DL-Valine, 2H8",18386654
200929_Smp_B_1C_T36,"DL-Valine, 2H8",10402874
200929_Smp_B_1C_T42,"DL-Valine, 2H8",13225367
200929_Smp_B_1C_T48,"DL-Valine, 2H8",10894919
200929_Smp_B_1C_T6,"DL-Valine, 2H8",15469227
200929_Smp_B_3LV_T0,"DL-Valine, 2H8",19452542
200929_Smp_B_3LV_T12,"DL-Valine, 2H8",14963471
200929_Smp_B_3LV_T24,"DL-Valine, 2H8",13739453
200929_Smp_B_3LV_T36,"DL-Valine, 2H8",12345798
200929_Smp_B_3LV_T48,"DL-Valine, 2H8",13404828
200929_Smp_B_4LGV_T0,"DL-Valine, 2H8",19369080
200929_Smp_B_4LGV_T12,"DL-Valine, 2H8",13990562
200929_Smp_B_4LGV_T24,"DL-Valine, 2H8",16272007
200929_Smp_B_4LGV_T36,"DL-Valine, 2H8",9910679
200929_Smp_B_4LGV_T48,"DL-Valine, 2H8",10998493
200929_Smp_B_6HV_T0,"DL-Valine, 2H8",17849448
200929_Smp_B_6HV_T12,"DL-Valine, 2H8",21466340
200929_Smp_B_6HV_T24,"DL-Valine, 2H8",13481761
200929_Smp_B_6HV_T36,"DL-Valine, 2H8",10485577
200929_Smp_B_6HV_T48,"DL-Valine, 2H8",13944511
200929_Smp_C_1C_T0,"DL-Valine, 2H8",11011617
200929_Smp_C_1C_T12,"DL-Valine, 2H8",10960316
200929_Smp_C_1C_T18,"DL-Valine, 2H8",14019673
200929_Smp_C_1C_T24,"DL-Valine, 2H8",12899916
200929_Smp_C_1C_T30,"DL-Valine, 2H8",13414836
200929_Smp_C_1C_T36,"DL-Valine, 2H8",11954969
200929_Smp_C_1C_T42,"DL-Valine, 2H8",17001570
200929_Smp_C_1C_T48,"DL-Valine, 2H8",11309344
200929_Smp_C_1C_T6,"DL-Valine, 2H8",11766179
200929_Smp_C_3LV_T0,"DL-Valine, 2H8",12553308
200929_Smp_C_3LV_T12,"DL-Valine, 2H8",12552010
200929_Smp_C_3LV_T24,"DL-Valine, 2H8",11607923
200929_Smp_C_3LV_T36,"DL-Valine, 2H8",12216481
200929_Smp_C_3LV_T48,"DL-Valine, 2H8",10305370
200929_Smp_C_4LGV_T0,"DL-Valine, 2H8",16591143
200929_Smp_C_4LGV_T12,"DL-Valine, 2H8",11045730
200929_Smp_C_4LGV_T24,"DL-Valine, 2H8",12803050
200929_Smp_C_4LGV_T36,"DL-Valine, 2H8",11809454
200929_Smp_C_4LGV_T48,"DL-Valine, 2H8",14634673
200929_Smp_C_6HV_T0,"DL-Valine, 2H8",13335760
200929_Smp_C_6HV_T12,"DL-Valine, 2H8",13191918
200929_Smp_C_6HV_T24,"DL-Valine, 2H8",12254938
200929_Smp_C_6HV_T36,"DL-Valine, 2H8",12482964
200929_Smp_C_6HV_T48,"DL-Valine, 2H8",14211820
200929_Smp_E_2LG_T0,"DL-Valine, 2H8",10597452
200929_Smp_E_2LG_T24,"DL-Valine, 2H8",14161470
200929_Smp_E_2LG_T36,"DL-Valine, 2H8",14785834
200929_Smp_E_2LG_T48,"DL-Valine, 2H8",9984349
200929_Smp_E_3LG_T0,"DL-Valine, 2H8",12823898
200929_Smp_E_3LG_T24,"DL-Valine, 2H8",10911744
200929_Smp_E_3LG_T36,"DL-Valine, 2H8",10577860
200929_Smp_E_3LG_T48,"DL-Valine, 2H8",10797972
200929_Smp_E_4LG_T0,"DL-Valine, 2H8",9252869
200929_Smp_E_4LG_T24,"DL-Valine, 2H8",9223224
200929_Smp_E_4LG_T36,"DL-Valine, 2H8",10730075
200929_Smp_E_4LG_T48,"DL-Valine, 2H8",10222845
200929_Smp_E_8G_T48,"DL-Valine, 2H8",9715738
200929_Smp_B_1C_T0,"Glycine betaine, 13C5, 15N",883403584
200929_Smp_B_1C_T12,"Glycine betaine, 13C5, 15N",1035275264
200929_Smp_B_1C_T18,"Glycine betaine, 13C5, 15N",825401600
200929_Smp_B_1C_T24,"Glycine betaine, 13C5, 15N",1038578176
200929_Smp_B_1C_T30,"Glycine betaine, 13C5, 15N",927871488
200929_Smp_B_1C_T36,"Glycine betaine, 13C5, 15N",931446976
200929_Smp_B_1C_T42,"Glycine betaine, 13C5, 15N",896293888
200929_Smp_B_1C_T48,"Glycine betaine, 13C5, 15N",920330432
200929_Smp_B_1C_T6,"Glycine betaine, 13C5, 15N",1022486720
200929_Smp_B_3LV_T0,"Glycine betaine, 13C5, 15N",750684800
200929_Smp_B_3LV_T12,"Glycine betaine, 13C5, 15N",1017487296
200929_Smp_B_3LV_T24,"Glycine betaine, 13C5, 15N",855991936
200929_Smp_B_3LV_T36,"Glycine betaine, 13C5, 15N",934176768
200929_Smp_B_3LV_T48,"Glycine betaine, 13C5, 15N",1123190656
200929_Smp_B_4LGV_T0,"Glycine betaine, 13C5, 15N",890629184
200929_Smp_B_4LGV_T12,"Glycine betaine, 13C5, 15N",936806400
200929_Smp_B_4LGV_T24,"Glycine betaine, 13C5, 15N",892668288
200929_Smp_B_4LGV_T36,"Glycine betaine, 13C5, 15N",988847744
200929_Smp_B_4LGV_T48,"Glycine betaine, 13C5, 15N",1057340096
200929_Smp_B_6HV_T0,"Glycine betaine, 13C5, 15N",1141677952
200929_Smp_B_6HV_T12,"Glycine betaine, 13C5, 15N",897856512
200929_Smp_B_6HV_T24,"Glycine betaine, 13C5, 15N",869610304
200929_Smp_B_6HV_T36,"Glycine betaine, 13C5, 15N",1007499200
200929_Smp_B_6HV_T48,"Glycine betaine, 13C5, 15N",1013733760
200929_Smp_C_1C_T0,"Glycine betaine, 13C5, 15N",1028809088
200929_Smp_C_1C_T12,"Glycine betaine, 13C5, 15N",990903296
200929_Smp_C_1C_T18,"Glycine betaine, 13C5, 15N",1033165568
200929_Smp_C_1C_T24,"Glycine betaine, 13C5, 15N",1022939136
200929_Smp_C_1C_T30,"Glycine betaine, 13C5, 15N",1005605312
200929_Smp_C_1C_T36,"Glycine betaine, 13C5, 15N",889508160
200929_Smp_C_1C_T42,"Glycine betaine, 13C5, 15N",848920512
200929_Smp_C_1C_T48,"Glycine betaine, 13C5, 15N",958425152
200929_Smp_C_1C_T6,"Glycine betaine, 13C5, 15N",1048526464
200929_Smp_C_3LV_T0,"Glycine betaine, 13C5, 15N",862965120
200929_Smp_C_3LV_T12,"Glycine betaine, 13C5, 15N",891871488
200929_Smp_C_3LV_T24,"Glycine betaine, 13C5, 15N",988256704
200929_Smp_C_3LV_T36,"Glycine betaine, 13C5, 15N",917748096
200929_Smp_C_3LV_T48,"Glycine betaine, 13C5, 15N",937612736
200929_Smp_C_4LGV_T0,"Glycine betaine, 13C5, 15N",845076736
200929_Smp_C_4LGV_T12,"Glycine betaine, 13C5, 15N",1001925888
200929_Smp_C_4LGV_T24,"Glycine betaine, 13C5, 15N",857499072
200929_Smp_C_4LGV_T36,"Glycine betaine, 13C5, 15N",1035381888
200929_Smp_C_4LGV_T48,"Glycine betaine, 13C5, 15N",875609792
200929_Smp_C_6HV_T0,"Glycine betaine, 13C5, 15N",969667200
200929_Smp_C_6HV_T12,"Glycine betaine, 13C5, 15N",914385088
200929_Smp_C_6HV_T24,"Glycine betaine, 13C5, 15N",1018696000
200929_Smp_C_6HV_T36,"Glycine betaine, 13C5, 15N",979400576
200929_Smp_C_6HV_T48,"Glycine betaine, 13C5, 15N",810540608
200929_Smp_E_2LG_T0,"Glycine betaine, 13C5, 15N",845856960
200929_Smp_E_2LG_T24,"Glycine betaine, 13C5, 15N",875732992
200929_Smp_E_2LG_T36,"Glycine betaine, 13C5, 15N",923947200
200929_Smp_E_2LG_T48,"Glycine betaine, 13C5, 15N",812934720
200929_Smp_E_3LG_T0,"Glycine betaine, 13C5, 15N",1052088256
200929_Smp_E_3LG_T24,"Glycine betaine, 13C5, 15N",934195328
200929_Smp_E_3LG_T36,"Glycine betaine, 13C5, 15N",887544960
200929_Smp_E_3LG_T48,"Glycine betaine, 13C5, 15N",986217600
200929_Smp_E_4LG_T0,"Glycine betaine, 13C5, 15N",884982272
200929_Smp_E_4LG_T24,"Glycine betaine, 13C5, 15N",915440704
200929_Smp_E_4LG_T36,"Glycine betaine, 13C5, 15N",1075145600
200929_Smp_E_4LG_T48,"Glycine betaine, 13C5, 15N",866220800
200929_Smp_E_8G_T48,"Glycine betaine, 13C5, 15N",927852288
200929_Smp_B_1C_T0,"Guanine, 13C, 15N2",100852472
200929_Smp_B_1C_T12,"Guanine, 13C, 15N2",141984368
200929_Smp_B_1C_T18,"Guanine, 13C, 15N2",99499752
200929_Smp_B_1C_T24,"Guanine, 13C, 15N2",147099024
200929_Smp_B_1C_T30,"Guanine, 13C, 15N2",128715048
200929_Smp_B_1C_T36,"Guanine, 13C, 15N2",114922272
200929_Smp_B_1C_T42,"Guanine, 13C, 15N2",97685432
200929_Smp_B_1C_T48,"Guanine, 13C, 15N2",120837816
200929_Smp_B_1C_T6,"Guanine, 13C, 15N2",124655080
200929_Smp_B_3LV_T0,"Guanine, 13C, 15N2",87634080
200929_Smp_B_3LV_T12,"Guanine, 13C, 15N2",138602144
200929_Smp_B_3LV_T24,"Guanine, 13C, 15N2",104460384
200929_Smp_B_3LV_T36,"Guanine, 13C, 15N2",110479960
200929_Smp_B_3LV_T48,"Guanine, 13C, 15N2",166592976
200929_Smp_B_4LGV_T0,"Guanine, 13C, 15N2",114179248
200929_Smp_B_4LGV_T12,"Guanine, 13C, 15N2",119744240
200929_Smp_B_4LGV_T24,"Guanine, 13C, 15N2",105738760
200929_Smp_B_4LGV_T36,"Guanine, 13C, 15N2",131586328
200929_Smp_B_4LGV_T48,"Guanine, 13C, 15N2",161602656
200929_Smp_B_6HV_T0,"Guanine, 13C, 15N2",146539680
200929_Smp_B_6HV_T12,"Guanine, 13C, 15N2",121883440
200929_Smp_B_6HV_T24,"Guanine, 13C, 15N2",104006704
200929_Smp_B_6HV_T36,"Guanine, 13C, 15N2",121900416
200929_Smp_B_6HV_T48,"Guanine, 13C, 15N2",148684480
200929_Smp_C_1C_T0,"Guanine, 13C, 15N2",130790672
200929_Smp_C_1C_T12,"Guanine, 13C, 15N2",141879664
200929_Smp_C_1C_T18,"Guanine, 13C, 15N2",141996144
200929_Smp_C_1C_T24,"Guanine, 13C, 15N2",148161136
200929_Smp_C_1C_T30,"Guanine, 13C, 15N2",142181248
200929_Smp_C_1C_T36,"Guanine, 13C, 15N2",110602472
200929_Smp_C_1C_T42,"Guanine, 13C, 15N2",97470656
200929_Smp_C_1C_T48,"Guanine, 13C, 15N2",141892592
200929_Smp_C_1C_T6,"Guanine, 13C, 15N2",131464536
200929_Smp_C_3LV_T0,"Guanine, 13C, 15N2",105050928
200929_Smp_C_3LV_T12,"Guanine, 13C, 15N2",137946960
200929_Smp_C_3LV_T24,"Guanine, 13C, 15N2",141382528
200929_Smp_C_3LV_T36,"Guanine, 13C, 15N2",114994624
200929_Smp_C_3LV_T48,"Guanine, 13C, 15N2",118370720
200929_Smp_C_4LGV_T0,"Guanine, 13C, 15N2",100418968
200929_Smp_C_4LGV_T12,"Guanine, 13C, 15N2",145265104
200929_Smp_C_4LGV_T24,"Guanine, 13C, 15N2",99850768
200929_Smp_C_4LGV_T36,"Guanine, 13C, 15N2",164781008
200929_Smp_C_4LGV_T48,"Guanine, 13C, 15N2",103522992
200929_Smp_C_6HV_T0,"Guanine, 13C, 15N2",115328776
200929_Smp_C_6HV_T12,"Guanine, 13C, 15N2",117158496
200929_Smp_C_6HV_T24,"Guanine, 13C, 15N2",139118384
200929_Smp_C_6HV_T36,"Guanine, 13C, 15N2",133411128
200929_Smp_C_6HV_T48,"Guanine, 13C, 15N2",100260800
200929_Smp_E_2LG_T0,"Guanine, 13C, 15N2",97906040
200929_Smp_E_2LG_T24,"Guanine, 13C, 15N2",103532048
200929_Smp_E_2LG_T36,"Guanine, 13C, 15N2",111716104
200929_Smp_E_2LG_T48,"Guanine, 13C, 15N2",97228832
200929_Smp_E_3LG_T0,"Guanine, 13C, 15N2",143121056
200929_Smp_E_3LG_T24,"Guanine, 13C, 15N2",107365272
200929_Smp_E_3LG_T36,"Guanine, 13C, 15N2",109718488
200929_Smp_E_3LG_T48,"Guanine, 13C, 15N2",128596136
200929_Smp_E_4LG_T0,"Guanine, 13C, 15N2",108877944
200929_Smp_E_4LG_T24,"Guanine, 13C, 15N2",109978872
200929_Smp_E_4LG_T36,"Guanine, 13C, 15N2",131547200
200929_Smp_E_4LG_T48,"Guanine, 13C, 15N2",99593760
200929_Smp_E_8G_T48,"Guanine, 13C, 15N2",130127536
200929_Smp_B_1C_T0,"Homarine, 2H3",4287254528
200929_Smp_B_1C_T12,"Homarine, 2H3",4313083392
200929_Smp_B_1C_T18,"Homarine, 2H3",3639676416
200929_Smp_B_1C_T24,"Homarine, 2H3",4375709696
200929_Smp_B_1C_T30,"Homarine, 2H3",3969686528
200929_Smp_B_1C_T36,"Homarine, 2H3",4032046592
200929_Smp_B_1C_T42,"Homarine, 2H3",3840625664
200929_Smp_B_1C_T48,"Homarine, 2H3",3969254656
200929_Smp_B_1C_T6,"Homarine, 2H3",4162451968
200929_Smp_B_3LV_T0,"Homarine, 2H3",3718393856
200929_Smp_B_3LV_T12,"Homarine, 2H3",4164680192
200929_Smp_B_3LV_T24,"Homarine, 2H3",3914361088
200929_Smp_B_3LV_T36,"Homarine, 2H3",4209278976
200929_Smp_B_3LV_T48,"Homarine, 2H3",4555902976
200929_Smp_B_4LGV_T0,"Homarine, 2H3",3805480960
200929_Smp_B_4LGV_T12,"Homarine, 2H3",3995773696
200929_Smp_B_4LGV_T24,"Homarine, 2H3",4095222016
200929_Smp_B_4LGV_T36,"Homarine, 2H3",4068584448
200929_Smp_B_4LGV_T48,"Homarine, 2H3",4448178176
200929_Smp_B_6HV_T0,"Homarine, 2H3",4869735424
200929_Smp_B_6HV_T12,"Homarine, 2H3",4082486272
200929_Smp_B_6HV_T24,"Homarine, 2H3",3828421888
200929_Smp_B_6HV_T36,"Homarine, 2H3",4496107520
200929_Smp_B_6HV_T48,"Homarine, 2H3",4189140480
200929_Smp_C_1C_T0,"Homarine, 2H3",4240633600
200929_Smp_C_1C_T12,"Homarine, 2H3",4178019072
200929_Smp_C_1C_T18,"Homarine, 2H3",4160911616
200929_Smp_C_1C_T24,"Homarine, 2H3",4321649664
200929_Smp_C_1C_T30,"Homarine, 2H3",4106947840
200929_Smp_C_1C_T36,"Homarine, 2H3",3895609600
200929_Smp_C_1C_T42,"Homarine, 2H3",3856206848
200929_Smp_C_1C_T48,"Homarine, 2H3",3995644672
200929_Smp_C_1C_T6,"Homarine, 2H3",4359530496
200929_Smp_C_3LV_T0,"Homarine, 2H3",3898447616
200929_Smp_C_3LV_T12,"Homarine, 2H3",3822272256
200929_Smp_C_3LV_T24,"Homarine, 2H3",4119442944
200929_Smp_C_3LV_T36,"Homarine, 2H3",4098363136
200929_Smp_C_3LV_T48,"Homarine, 2H3",3959067392
200929_Smp_C_4LGV_T0,"Homarine, 2H3",4015388160
200929_Smp_C_4LGV_T12,"Homarine, 2H3",4155287296
200929_Smp_C_4LGV_T24,"Homarine, 2H3",4031230464
200929_Smp_C_4LGV_T36,"Homarine, 2H3",4563749376
200929_Smp_C_4LGV_T48,"Homarine, 2H3",4163520256
200929_Smp_C_6HV_T0,"Homarine, 2H3",4469060608
200929_Smp_C_6HV_T12,"Homarine, 2H3",3843592960
200929_Smp_C_6HV_T24,"Homarine, 2H3",4279531520
200929_Smp_C_6HV_T36,"Homarine, 2H3",4372873216
200929_Smp_C_6HV_T48,"Homarine, 2H3",3641065984
200929_Smp_E_2LG_T0,"Homarine, 2H3",3932024832
200929_Smp_E_2LG_T24,"Homarine, 2H3",3800369152
200929_Smp_E_2LG_T36,"Homarine, 2H3",3887423744
200929_Smp_E_2LG_T48,"Homarine, 2H3",4092717056
200929_Smp_E_3LG_T0,"Homarine, 2H3",4454302208
200929_Smp_E_3LG_T24,"Homarine, 2H3",4136035328
200929_Smp_E_3LG_T36,"Homarine, 2H3",3928163328
200929_Smp_E_3LG_T48,"Homarine, 2H3",4074860544
200929_Smp_E_4LG_T0,"Homarine, 2H3",3800424192
200929_Smp_E_4LG_T24,"Homarine, 2H3",4003680256
200929_Smp_E_4LG_T36,"Homarine, 2H3",4590856192
200929_Smp_E_4LG_T48,"Homarine, 2H3",4115023360
200929_Smp_E_8G_T48,"Homarine, 2H3",4166560256
200929_Smp_B_1C_T0,"L-Isoleucine, 15N",11702088
200929_Smp_B_1C_T12,"L-Isoleucine, 15N",11963047
200929_Smp_B_1C_T18,"L-Isoleucine, 15N",10768347
200929_Smp_B_1C_T24,"L-Isoleucine, 15N",12038805
200929_Smp_B_1C_T30,"L-Isoleucine, 15N",11518076
200929_Smp_B_1C_T36,"L-Isoleucine, 15N",12769495
200929_Smp_B_1C_T42,"L-Isoleucine, 15N",11014044
200929_Smp_B_1C_T48,"L-Isoleucine, 15N",10749855
200929_Smp_B_1C_T6,"L-Isoleucine, 15N",12063520
200929_Smp_B_3LV_T0,"L-Isoleucine, 15N",11242697
200929_Smp_B_3LV_T12,"L-Isoleucine, 15N",11540239
200929_Smp_B_3LV_T24,"L-Isoleucine, 15N",10807727
200929_Smp_B_3LV_T36,"L-Isoleucine, 15N",12579124
200929_Smp_B_3LV_T48,"L-Isoleucine, 15N",12537354
200929_Smp_B_4LGV_T0,"L-Isoleucine, 15N",11298028
200929_Smp_B_4LGV_T12,"L-Isoleucine, 15N",10967210
200929_Smp_B_4LGV_T24,"L-Isoleucine, 15N",11823765
200929_Smp_B_4LGV_T36,"L-Isoleucine, 15N",12236529
200929_Smp_B_4LGV_T48,"L-Isoleucine, 15N",16993224
200929_Smp_B_6HV_T0,"L-Isoleucine, 15N",12613762
200929_Smp_B_6HV_T12,"L-Isoleucine, 15N",11448881
200929_Smp_B_6HV_T24,"L-Isoleucine, 15N",10179807
200929_Smp_B_6HV_T36,"L-Isoleucine, 15N",11927727
200929_Smp_B_6HV_T48,"L-Isoleucine, 15N",11307458
200929_Smp_C_1C_T0,"L-Isoleucine, 15N",12255341
200929_Smp_C_1C_T12,"L-Isoleucine, 15N",10541034
200929_Smp_C_1C_T18,"L-Isoleucine, 15N",12258354
200929_Smp_C_1C_T24,"L-Isoleucine, 15N",11746403
200929_Smp_C_1C_T30,"L-Isoleucine, 15N",11549061
200929_Smp_C_1C_T36,"L-Isoleucine, 15N",11134831
200929_Smp_C_1C_T42,"L-Isoleucine, 15N",11953432
200929_Smp_C_1C_T48,"L-Isoleucine, 15N",10859641
200929_Smp_C_1C_T6,"L-Isoleucine, 15N",12236450
200929_Smp_C_3LV_T0,"L-Isoleucine, 15N",11382912
200929_Smp_C_3LV_T12,"L-Isoleucine, 15N",11286260
200929_Smp_C_3LV_T24,"L-Isoleucine, 15N",11165846
200929_Smp_C_3LV_T36,"L-Isoleucine, 15N",10738672
200929_Smp_C_3LV_T48,"L-Isoleucine, 15N",14280367
200929_Smp_C_4LGV_T0,"L-Isoleucine, 15N",11361600
200929_Smp_C_4LGV_T12,"L-Isoleucine, 15N",13015522
200929_Smp_C_4LGV_T24,"L-Isoleucine, 15N",12555621
200929_Smp_C_4LGV_T36,"L-Isoleucine, 15N",18950318
200929_Smp_C_4LGV_T48,"L-Isoleucine, 15N",13561132
200929_Smp_C_6HV_T0,"L-Isoleucine, 15N",10852950
200929_Smp_C_6HV_T12,"L-Isoleucine, 15N",10667952
200929_Smp_C_6HV_T24,"L-Isoleucine, 15N",12174860
200929_Smp_C_6HV_T36,"L-Isoleucine, 15N",9135494
200929_Smp_C_6HV_T48,"L-Isoleucine, 15N",11379864
200929_Smp_E_2LG_T0,"L-Isoleucine, 15N",10772290
200929_Smp_E_2LG_T24,"L-Isoleucine, 15N",12200184
200929_Smp_E_2LG_T36,"L-Isoleucine, 15N",13525666
200929_Smp_E_2LG_T48,"L-Isoleucine, 15N",12766477
200929_Smp_E_3LG_T0,"L-Isoleucine, 15N",11882917
200929_Smp_E_3LG_T24,"L-Isoleucine, 15N",11275716
200929_Smp_E_3LG_T36,"L-Isoleucine, 15N",13290026
200929_Smp_E_3LG_T48,"L-Isoleucine, 15N",14726288
200929_Smp_E_4LG_T0,"L-Isoleucine, 15N",10550447
200929_Smp_E_4LG_T24,"L-Isoleucine, 15N",10343954
200929_Smp_E_4LG_T36,"L-Isoleucine, 15N",13080967
200929_Smp_E_4LG_T48,"L-Isoleucine, 15N",13883861
200929_Smp_E_8G_T48,"L-Isoleucine, 15N",11552153
200929_Smp_B_1C_T0,"L-Methionine, 2H3",34198640
200929_Smp_B_1C_T12,"L-Methionine, 2H3",32317408
200929_Smp_B_1C_T18,"L-Methionine, 2H3",28185908
200929_Smp_B_1C_T24,"L-Methionine, 2H3",36696024
200929_Smp_B_1C_T30,"L-Methionine, 2H3",32399092
200929_Smp_B_1C_T36,"L-Methionine, 2H3",37332752
200929_Smp_B_1C_T42,"L-Methionine, 2H3",30564000
200929_Smp_B_1C_T48,"L-Methionine, 2H3",31363442
200929_Smp_B_1C_T6,"L-Methionine, 2H3",33766228
200929_Smp_B_3LV_T0,"L-Methionine, 2H3",30987478
200929_Smp_B_3LV_T12,"L-Methionine, 2H3",27389606
200929_Smp_B_3LV_T24,"L-Methionine, 2H3",32521556
200929_Smp_B_3LV_T36,"L-Methionine, 2H3",35730076
200929_Smp_B_3LV_T48,"L-Methionine, 2H3",37356140
200929_Smp_B_4LGV_T0,"L-Methionine, 2H3",31566076
200929_Smp_B_4LGV_T12,"L-Methionine, 2H3",32076056
200929_Smp_B_4LGV_T24,"L-Methionine, 2H3",35197328
200929_Smp_B_4LGV_T36,"L-Methionine, 2H3",35753800
200929_Smp_B_4LGV_T48,"L-Methionine, 2H3",43476416
200929_Smp_B_6HV_T0,"L-Methionine, 2H3",36011024
200929_Smp_B_6HV_T12,"L-Methionine, 2H3",30135282
200929_Smp_B_6HV_T24,"L-Methionine, 2H3",26250110
200929_Smp_B_6HV_T36,"L-Methionine, 2H3",34877728
200929_Smp_B_6HV_T48,"L-Methionine, 2H3",34321376
200929_Smp_C_1C_T0,"L-Methionine, 2H3",36349216
200929_Smp_C_1C_T12,"L-Methionine, 2H3",30708330
200929_Smp_C_1C_T18,"L-Methionine, 2H3",37154452
200929_Smp_C_1C_T24,"L-Methionine, 2H3",33507520
200929_Smp_C_1C_T30,"L-Methionine, 2H3",31512274
200929_Smp_C_1C_T36,"L-Methionine, 2H3",31377628
200929_Smp_C_1C_T42,"L-Methionine, 2H3",33303130
200929_Smp_C_1C_T48,"L-Methionine, 2H3",32594496
200929_Smp_C_1C_T6,"L-Methionine, 2H3",34851304
200929_Smp_C_3LV_T0,"L-Methionine, 2H3",31978858
200929_Smp_C_3LV_T12,"L-Methionine, 2H3",32351130
200929_Smp_C_3LV_T24,"L-Methionine, 2H3",34829976
200929_Smp_C_3LV_T36,"L-Methionine, 2H3",30904350
200929_Smp_C_3LV_T48,"L-Methionine, 2H3",33132696
200929_Smp_C_4LGV_T0,"L-Methionine, 2H3",31958620
200929_Smp_C_4LGV_T12,"L-Methionine, 2H3",37064992
200929_Smp_C_4LGV_T24,"L-Methionine, 2H3",34054656
200929_Smp_C_4LGV_T36,"L-Methionine, 2H3",44633616
200929_Smp_C_4LGV_T48,"L-Methionine, 2H3",37924716
200929_Smp_C_6HV_T0,"L-Methionine, 2H3",30086550
200929_Smp_C_6HV_T12,"L-Methionine, 2H3",31195268
200929_Smp_C_6HV_T24,"L-Methionine, 2H3",34523852
200929_Smp_C_6HV_T36,"L-Methionine, 2H3",29874728
200929_Smp_C_6HV_T48,"L-Methionine, 2H3",32741806
200929_Smp_E_2LG_T0,"L-Methionine, 2H3",30864180
200929_Smp_E_2LG_T24,"L-Methionine, 2H3",31784320
200929_Smp_E_2LG_T36,"L-Methionine, 2H3",36047188
200929_Smp_E_2LG_T48,"L-Methionine, 2H3",34960236
200929_Smp_E_3LG_T0,"L-Methionine, 2H3",33319506
200929_Smp_E_3LG_T24,"L-Methionine, 2H3",32286780
200929_Smp_E_3LG_T36,"L-Methionine, 2H3",35972208
200929_Smp_E_3LG_T48,"L-Methionine, 2H3",40824504
200929_Smp_E_4LG_T0,"L-Methionine, 2H3",29363580
200929_Smp_E_4LG_T24,"L-Methionine, 2H3",29593218
200929_Smp_E_4LG_T36,"L-Methionine, 2H3",38499932
200929_Smp_E_4LG_T48,"L-Methionine, 2H3",36438092
200929_Smp_E_8G_T48,"L-Methionine, 2H3",30968706
200929_Poo_TruePooMortality_Full1,"3-Sulfolactate, 13C3",10856470
200929_Poo_TruePooMortality_Full2,"3-Sulfolactate, 13C3",8536186
200929_Poo_TruePooMortality_Full3,"3-Sulfolactate, 13C3",13151113
200929_Poo_TruePooMortality_Full4,"3-Sulfolactate, 13C3",20226654
200929_Poo_TruePooMortality_Full5,"3-Sulfolactate, 13C3",54315440
200929_Poo_TruePooMortality_Full6,"3-Sulfolactate, 13C3",4870453
200929_Poo_TruePooMortality_Half1,"3-Sulfolactate, 13C3",5604979
200929_Poo_TruePooMortality_Half2,"3-Sulfolactate, 13C3",3714652
200929_Poo_TruePooMortality_Half3,"3-Sulfolactate, 13C3",6014424
200929_Poo_TruePooMortality_Half4,"3-Sulfolactate, 13C3",8040465
200929_Poo_TruePooMortality_Half5,"3-Sulfolactate, 13C3",22981728
200929_Poo_TruePooMortality_Half6,"3-Sulfolactate, 13C3",2150080
200929_Smp_A_1C_T0,"3-Sulfolactate, 13C3",16899324
200929_Smp_A_1C_T12,"3-Sulfolactate, 13C3",13275287
200929_Smp_A_1C_T18,"3-Sulfolactate, 13C3",8903281
200929_Smp_A_1C_T24,"3-Sulfolactate, 13C3",6926361
200929_Smp_A_1C_T30,"3-Sulfolactate, 13C3",4956078
200929_Smp_A_1C_T36,"3-Sulfolactate, 13C3",9883334
200929_Smp_A_1C_T42,"3-Sulfolactate, 13C3",6072516
