SampID,Vol.filt.mL,time,Time,biorep,treatment,treatment_number,Pro,BacTot,BacSml,BacLrg,Grz,Phage,MF,FinalBMIS,FinalRSD,Area,Adjusted_Area,Name,RT,mz,MS2,fraction,Predicted_Adduct_Ion,SIRIUS_molecularFormula,SIRIUS_name
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1181,Inj_vol,0.065406630635126,1277766,1277766,Unknown,10.161,143.20895,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1183,"DL-Proline, 2H7",0.07602622399742358,1640511,1481072.144100688,Unknown,10.16,143.52464,TRUE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1184,"DL-Alanine, 2H3",0.12845507513193624,3181778,2709163.5339413537,Unknown,11.335,144.06564,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1209,"DL-Proline, 2H7",0.08617273251658224,1160679,1047874.3118105532,Unknown,11.934,145.04953,FALSE,HILIC_Pos,[M+2H]2+,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1227,Inj_vol,0.18104145670590036,2897706,2897706,Unknown,11.905,146.09238,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1230,"DL-Proline, 2H7",0.1091682429718654,509231,459739.58663644287,(3-Carboxypropyl)trimethylammonium,10.573,146.11743,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1239,"DL-Alanine, 2H3",0.10099275786482532,87766,74729.42698073116,Unknown,9.569,147.04401,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1241,"DL-Proline, 2H7",0.08737780784225588,68891160,62195729.28848606,L-Glutamine,11.233,147.07626,TRUE,HILIC_Pos,NA,C5H10N2O3,glutamin
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1241,"DL-Proline, 2H7",0.08737780784225588,68891160,62195729.28848606,L-Glutamine,11.233,147.07626,TRUE,HILIC_Pos,NA,C5H10N2O3,glutamin
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1251,"Trehalose, 13C",0.20906974392288483,2547796,2503971.6521311793,L-Lysine,19.803,147.11264,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1256,"DL-Alanine, 2H3",0.06446211822797027,216974,184745.14834579636,Unknown,11.209,147.59549,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1261,"DL-Histidine, 15N",0.16743599426604897,269434,232823.03764488897,Unknown,11.174,148.04256,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1263,"DL-Alanine, 2H3",0.05328669819275405,350308960,298274819.9418439,Unknown,11.224,148.06003,TRUE,HILIC_Pos,NA,C5H9NO4,Glutamat
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1282,Inj_vol,0.13974324309469305,102266,102266,Unknown,11.288,148.19348,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1283,"DL-Alanine, 2H3",0.17294915157300964,172839,147165.8663938495,Unknown,11.24,148.5274,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1321,"DL-Valine, 2H8",0.10738750593497089,514858,326270.60222596116,Unknown,11.19,151.04765,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1336,"Glycine betaine, 13C5, 15N",0.12818313711764473,5379042,5433691.373417408,Unknown,8.154,152.05659,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1338,"Homarine, 2H3",0.1453860672076061,4484377,4376090.2074108245,Unknown,9.556,152.05672,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_137,"DL-Valine, 2H8",0.16042343702548795,441015,279475.563438234,Unknown,11.246,82.06575,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1381,Inj_vol,0.24562519551620787,3969724,3969724,Unknown,9.838,154.07202,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1393,"Arsenobetaine, 13C2",0.0972181324340647,493451,474945.6310984318,Unknown,9.633,154.13374,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1396,"Sulfoacetic acid, 13C2",0.26586782140851384,833401,869291.4433799048,Unknown,11.085,155.04285,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1400,Inj_vol,0.09116686204080272,5043904,5043904,Unknown,9.709,155.08157,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1419,"DL-Histidine, 15N",0.02526077883795105,19101016,16505550.773932116,L-Histidine,11.085,156.07669,TRUE,HILIC_Pos,NA,C5H7N3,histidin
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1419,"DL-Histidine, 15N",0.02526077883795105,19101016,16505550.773932116,L-Histidine,11.085,156.07669,TRUE,HILIC_Pos,NA,C6H9N3O2,histidin
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1446,"Homarine, 2H3",0.09766159828372624,9160439,8939236.688504158,Unknown,9.022,157.09721,TRUE,HILIC_Pos,NA,C7H12N2O2,"2-methyl-4,5,6,7-tetrahydro-1H-1,3-diazepine-7-carboxylic acid"
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1446,"Homarine, 2H3",0.09766159828372624,9160439,8939236.688504158,Unknown,9.022,157.09721,TRUE,HILIC_Pos,NA,C7H12N2O2,"2-methyl-4,5,6,7-tetrahydro-1H-1,3-diazepine-7-carboxylic acid"
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_145,"DL-Proline, 2H7",0.05513351861002388,59092464,53349354.16871494,Unknown,11.206,84.04497,TRUE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1479,Inj_vol,0.2046203303919979,419747,419747,Unknown,9.826,158.11728,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1496,"L-Methionine, 2H3",0.05813196674232984,2067665,2239294.423129274,5-Hydroxyectoine,11.537,159.07632,TRUE,HILIC_Pos,NA,C6H10N2O3,n-(2-amino-2-oxoethyl)-3-oxobutanamide
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1519,"DL-Valine, 2H8",0.11094436675860148,1051889,666592.4536568609,Betonicine,9.271,160.09671,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1527,Inj_vol,0.09605222878630996,1044398,1044398,Unknown,10.604,160.13306,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1537,"DL-Proline, 2H7",0.113229071502062,4482578,4046922.824387385,Unknown,11.299,161.09218,FALSE,HILIC_Pos,[M+NH4]+,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1538,"DL-Proline, 2H7",0.05841881817373731,10573147,9545558.363937674,Unknown,10.054,161.09219,TRUE,HILIC_Pos,NA,C6H12N2O3,N-Acetyl-ornithine
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1538,"DL-Proline, 2H7",0.05841881817373731,10573147,9545558.363937674,Unknown,10.054,161.09219,TRUE,HILIC_Pos,NA,C6H12N2O3,N-Acetyl-ornithine
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1544,"L-Cysteic acid, 2H3",0.1078790082414775,1784061,1765470.0652969438,Unknown,11.367,162.07599,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1545,"DL-Proline, 2H7",0.23291159200541608,1427540,1288799.4829595755,Unknown,11.158,162.0761,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1551,"Guanine, 13C, 15N2",0.20245010195810748,1568129,1544194.342214065,Unknown,9.055,162.11227,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_156,"DL-Valine, 2H8",0.10216407029569016,866286,548973.9985004001,Unknown,9.445,84.08127,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_159,"DL-Proline, 2H7",0.08444421502770852,402380,363273.2784743503,Unknown,11.959,85.02895,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1631,Inj_vol,0.16153332560146158,1822460,1822460,Unknown,9.895,166.05316,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1635,Inj_vol,0.05324133969643225,4893634,4893634,Unknown,5.926,166.0862,TRUE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1687,"DL-Valine, 2H8",0.221909052410118,6124852,3881379.2357987696,Unknown,11.252,169.05821,TRUE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1701,Inj_vol,0.2021539307748771,16892,16892,Unknown,11.49,170.01181,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1726,"DL-Histidine, 15N",0.05374199147195195,11538860,9970948.12146612,Unknown,11.235,171.07648,TRUE,HILIC_Pos,NA,C7H10N2O3,Pidolate
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1780,"Sucrose, 13C",0.0756885368693425,2405376,2273923.4804236274,Unknown,11.03,174.08743,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1786,"Sucrose, 13C",0.1713759235222084,740791,700307.1656932221,Unknown,10.282,174.14838,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1812,Inj_vol,0.14843489488978873,513263,513263,Unknown,11.066,176.12794,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1848,"Arsenobetaine, 13C2",0.05637064983247179,1421270,1367969.6203093482,Arsenobetaine,8.045,179.00479,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_186,Inj_vol,0.04314798739353714,1974489,1974489,Unknown,7.71,86.09691,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_187,Inj_vol,0.08511739660588226,2389331,2389331,Unknown,8.125,86.09692,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1874,"DL-Proline, 2H7",0.1256917666935209,814414,735262.2988603049,Unknown,11.934,180.08662,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1925,Inj_vol,0.19052327891382304,3053493,3053493,Unknown,8.763,182.06731,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1926,"DL-Alanine, 2H3",0.10154281167640689,2689561,2290059.38928198,L-Tyrosine,9.578,182.08119,TRUE,HILIC_Pos,NA,C9H11NO3,tyrosine
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1926,"DL-Alanine, 2H3",0.10154281167640689,2689561,2290059.38928198,L-Tyrosine,9.578,182.08119,TRUE,HILIC_Pos,NA,C9H11NO3,tyrosine
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1945,"Sulfoacetic acid, 13C2",0.20187267573585752,1744750,1819887.720121633,Unknown,10.048,183.07396,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1966,"DL-Proline, 2H7",0.07544631868109848,3966,3580.550281895902,Unknown,2.052,184.06044,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_1980,"DL-Valine, 2H8",0.1569425588711518,245948,155859.67796221617,Unknown,11.273,185.03232,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2034,Inj_vol,0.18556313886143924,335212,335212,Unknown,8.456,188.07051,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2059,"DL-Histidine, 15N",0.1869808399716962,471269,407232.4952599493,Unknown,11.811,189.12337,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_208,"DL-Alanine, 2H3",0.19671112992787057,414372,352822.073660182,Unknown,10.955,88.03971,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2089,"DL-Proline, 2H7",0.27581879251740865,1126102,1016657.799683192,Unknown,10.697,191.10246,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_209,Inj_vol,0.2911283918240203,2290835,2290835,Unknown,11.45,88.03993,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2134,Inj_vol,0.20124258330947953,2212392,2212392,Unknown,4.438,194.06726,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2181,Inj_vol,0.10577419373754636,15323845,15323845,Unknown,6.269,196.08298,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2225,"Sucrose, 13C",0.0759708014552853,1733309,1638584.5846676768,Unknown,9.621,198.12364,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2276,"Trehalose, 13C",0.2694154536498246,476335,468141.61609403,Unknown,10.165,201.13461,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2304,"DL-Proline, 2H7",0.1467329549130056,125741,113520.4167916976,Unknown,12.38,203.11417,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2313,"Adenine, 15N2",0.24013785135327603,254700,241656.54442037395,Unknown,10.836,204.04909,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2331,Inj_vol,0.2864145605410911,467480,467480,Unknown,8.457,205.09711,FALSE,HILIC_Pos,[M+NH4]+,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2422,"L-Cysteic acid, 2H3",0.23240739384778156,431694,427195.501929754,Unknown,2.759,210.12384,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2520,"L-Cysteic acid, 2H3",0.19647005871156228,192861,190851.2782148334,Unknown,2.757,215.13928,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2531,"DL-Proline, 2H7",0.05134532106026481,154058,139085.32912968204,Unknown,11.872,216.06311,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2568,"Adenine, 15N2",0.06302352207072043,138156,131080.8855553246,Unknown,2.373,217.15454,TRUE,HILIC_Pos,NA,C10H20N2O3,Valylvaline
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_257,"DL-Proline, 2H7",0.06244606155591957,19822478,17895960.46161758,Sarcosine,10.886,90.05531,TRUE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2590,"Cytosine, 13C2, 15N3",0.2712690404196027,85760,106844.86472314624,Unknown,12.556,218.14969,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2607,"DL-Histidine, 15N",0.1609959859987145,3284293,2838019.9706638553,Unknown,11.16,219.09772,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_261,"DL-Alanine, 2H3",0.06138066185446925,18975262,16156717.362865375,L-Alanine,11.144,90.05537,TRUE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2613,"Cytosine, 13C2, 15N3",0.13596788843341898,4357,5428.207504649582,Unknown,3.608,219.1338,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2625,Inj_vol,0.24008866041245044,77716,77716,Unknown,2.709,220.08276,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2655,"L-Cysteic acid, 2H3",0.2435051412271369,35251,34883.664444087146,Unknown,2.788,221.09578,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2669,"Sucrose, 13C",0.08840686413838215,785541,742611.6019846614,Unknown,4.461,222.09846,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2684,"Thymine, 2H4",0.03700860669586642,317258,289562.2318434203,Unknown,2.71,223.08243,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2717,"Sulfoacetic acid, 13C2",0.1741122259790569,106273,110849.65048315591,Unknown,11.245,225.05391,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2809,"Cytosine, 13C2, 15N3",0.07388712544849567,1051742,1310322.198153583,Unknown,7.411,228.09798,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2828,"Thymine, 2H4",0.08945399228810273,186281,170019.17086416789,Unknown,2.668,229.15459,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2837,"Cytosine, 13C2, 15N3",0.1987213272707948,69433,86503.72542353327,Ergothioneine,11.283,230.09534,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2888,"Thymine, 2H4",0.16188038756546425,83482,76194.24644532971,Unknown,2.681,233.14935,TRUE,HILIC_Pos,NA,C10H20N2O4,threonylleucine
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2921,"L-Cysteic acid, 2H3",0.23403920192929556,373333,369442.6568864539,Unknown,12.09,235.09239,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2947,"DL-Proline, 2H7",0.05747406266316823,1892609,1708669.1095483417,Unknown,10.742,236.14882,TRUE,HILIC_Pos,NA,C10H21NO5,null
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_2981,"DL-Valine, 2H8",0.1925610401854055,415732,263453.47650148836,Unknown,9.169,238.09302,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3007,Inj_vol,0.15183773595725578,1179590,1179590,Unknown,10.195,240.10864,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3067,"Guanine, 13C, 15N2",0.20037223298464524,1773630,1746558.7404997495,Cytidine,8.723,244.09288,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3081,"Thymine, 2H4",0.12793535086686872,27315,24930.474133995125,Unknown,2.702,245.06448,FALSE,HILIC_Pos,[M+Na]+,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3081,"Thymine, 2H4",0.12793535086686872,27315,24930.474133995125,Unknown,2.702,245.06448,FALSE,HILIC_Pos,[M+Na]+,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3094,Inj_vol,0.0875710268784393,1255616,1255616,Unknown,2.061,245.18599,TRUE,HILIC_Pos,NA,C12H24N2O3,isoleucylisoleucine
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3104,Inj_vol,0.25209505959523704,8489,8489,Unknown,4.086,246.14471,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3115,"DL-Alanine, 2H3",0.11084332526565654,2075773,1767442.139690464,Unknown,9.845,247.05751,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3118,Inj_vol,0.17302564862625333,606204,606204,Unknown,9.824,247.1288,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3119,"L-Cysteic acid, 2H3",0.2682954259841198,926085,916434.665306018,Unknown,12.118,247.12897,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3134,"DL-Proline, 2H7",0.12910825901723352,89355,80670.71871881199,Unknown,13.554,248.07616,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_316,"DL-Proline, 2H7",0.07353372745831768,1664079,1502349.6047773706,Unknown,11.934,97.02884,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_317,"Glycine betaine, 13C5, 15N",0.1795922697317014,1150339,1162026.0821175235,Unknown,10.641,97.02886,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3184,Inj_vol,0.24135329976218897,240059,240059,Unknown,10.662,251.1239,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3196,Inj_vol,0.08221631144137762,10408658,10408658,Deoxyadenosine,4.494,252.10895,TRUE,HILIC_Pos,NA,C10H13N5O3,2''-dA threo
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3196,Inj_vol,0.08221631144137762,10408658,10408658,Deoxyadenosine,4.494,252.10895,TRUE,HILIC_Pos,NA,C10H13N5O3,2''-dA threo
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3236,"DL-Proline, 2H7",0.05180382564005932,1804449,1629077.2505337317,2-O-alpha-D-Glucosylglycerol,10.511,255.10753,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3246,"DL-Proline, 2H7",0.07830941752839639,938938,847683.9940955056,Unknown,10.307,256.08167,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3291,"DL-Proline, 2H7",0.19072418713374303,147547,133207.1236618494,Unknown,12.027,259.08127,FALSE,HILIC_Pos,NA,NA,NA
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_331,Inj_vol,0.08880324591072429,42581032,42581032,Unknown,10.147,97.07645,TRUE,HILIC_Pos,NA,C5H8N2,"2,4-Dimethylimidazole"
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3316,"L-Cysteic acid, 2H3",0.2784407735164623,21387,21164.135243416975,Unknown,2.882,260.16077,TRUE,HILIC_Pos,NA,C11H21N3O4,"L-Isoleucine, L-glutaminyl-"
B_6HV_T12,50,T12,12,B,HV,6,13800000,1200000,161000,1040000,0,25200000,HPos_3333,"Homarine, 2H3",0.1874919262008571,1655153,1615185.0825804004,Unknown,9.206,261.14444,FALSE,HILIC_Pos,NA,NA,NA
