GENE.NAME,HV0_LFC_nonDE_padj,HV0_LFC_nonDE_log2FoldChange,HV12_LFC_nonDE_padj,HV12_LFC_nonDE_log2FoldChange,HV24_LFC_nonDE_padj,HV24_LFC_nonDE_log2FoldChange,HV36_LFC_nonDE_padj,HV36_LFC_nonDE_log2FoldChange,KEGG,PathwayID,Pathway_info,Details
maf,0.999972841910413,-0.011634390114426288,0.47365325604686564,0.2349728252208685,0.1052133087138979,0.7463653709497079,0.24619624543260746,0.4299861508206607,K06287,9193,Cellular processes and signaling,99978 Cell growth
malQ,0.999972841910413,0.1237940760880293,0.6465996156201085,0.14931972447357486,0.0029574566737156113,0.8825200150484664,0.610158869216447,-0.11735232917314144,K00705,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500]
manC,0.999972841910413,0.07741648028697184,0.6545476834585316,-0.18665283953938264,0.4026616744837108,-0.3004265107429988,0.012022738390575296,-0.6102007392332474,K16011,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
manC,0.999972841910413,0.07741648028697184,0.6545476834585316,-0.18665283953938264,0.4026616744837108,-0.3004265107429988,0.012022738390575296,-0.6102007392332474,K00971,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
manC,0.999972841910413,0.07741648028697184,0.6545476834585316,-0.18665283953938264,0.4026616744837108,-0.3004265107429988,0.012022738390575296,-0.6102007392332474,K16011,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
manC,0.999972841910413,0.07741648028697184,0.6545476834585316,-0.18665283953938264,0.4026616744837108,-0.3004265107429988,0.012022738390575296,-0.6102007392332474,K00971,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
manC,0.999972841910413,0.07741648028697184,0.6545476834585316,-0.18665283953938264,0.4026616744837108,-0.3004265107429988,0.012022738390575296,-0.6102007392332474,K16011,9145,Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]
map,0.999972841910413,-0.15936970922670618,0.5546528459227821,-0.2012685275303775,0.007055874714988836,-0.7449879855284396,3.15422759073079e-6,-0.8551158771114586,K01265,9112,Enzyme families,01002 Peptidases [BR:ko01002]
mazG,0.999972841910413,0.0815328760958453,0.9246906772789952,0.03682675578694522,0.5891839503328464,0.2561710747839291,0.468214684742796,-0.24187843846184057,K02428,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
mazG,0.999972841910413,0.0815328760958453,0.9246906772789952,0.03682675578694522,0.5891839503328464,0.2561710747839291,0.468214684742796,-0.24187843846184057,K02499,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
mcyH,0.999972841910413,-0.037705925535105156,0.11081834175667327,0.3853065597673097,0.2831246637071389,0.32626622784473797,0.45926639612385267,0.1924607878033428,K02471,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
mcyH,0.999972841910413,-0.037705925535105156,0.11081834175667327,0.3853065597673097,0.2831246637071389,0.32626622784473797,0.45926639612385267,0.1924607878033428,K02021,9131,Membrane transport,02000 Transporters [BR:ko02000]
mcyH,0.999972841910413,-0.037705925535105156,0.11081834175667327,0.3853065597673097,0.2831246637071389,0.32626622784473797,0.45926639612385267,0.1924607878033428,K02471,9131,Membrane transport,02000 Transporters [BR:ko02000]
mdlB,0.999972841910413,-0.0923157710663102,0.9904980719881078,-0.006542630570459774,0.6671709663454111,-0.15092008442805338,4.67161927269771e-5,0.6958282743228068,K06147,9131,Membrane transport,02000 Transporters [BR:ko02000]
menA,0.999972841910413,-0.016983034133143386,0.8152961046169871,-0.0901926977489888,0.8230206275603371,0.11076954736063113,0.21891381483311662,-0.42692250887876215,K02548,9109,Metabolism of terpenoids and polyketides,01006 Prenyltransferases [BR:ko01006]
menA,0.999972841910413,-0.016983034133143386,0.8152961046169871,-0.0901926977489888,0.8230206275603371,0.11076954736063113,0.21891381483311662,-0.42692250887876215,K02548,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
menB,0.999972841910413,-0.1256630492936111,0.8754937349072783,-0.07957663169459896,4.2545531659119545e-11,-2.030212033392447,0.7197467978455093,-0.09936889586220378,K01661,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
menC,0.999972841910413,0.07931289389374807,0.8109554197477703,0.12098593613463347,0.015909518280701553,0.9459108746333733,0.2186825060663256,0.3570018578288575,K02549,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
menD,0.999972841910413,-0.12045365483790513,0.6112108803406605,0.20513201038534087,0.08458211742583131,0.6661159388333081,2.647312708694631e-9,1.5615012395692789,K02551,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
menE,0.999972841910413,0.20784019636374387,0.014170211243963251,0.8512374365226839,6.34238016852446e-9,2.0145568034968213,0.0030293841304903533,0.8008266180133896,K01911,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
menF,0.999972841910413,-0.026901915855485726,0.6231692534494907,-0.1889301355642572,0.47998026997063475,-0.3002545014229893,0.19879397765292706,0.4907094163873508,K02552,9109,Metabolism of terpenoids and polyketides,01053 Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]
menF,0.999972841910413,-0.026901915855485726,0.6231692534494907,-0.1889301355642572,0.47998026997063475,-0.3002545014229893,0.19879397765292706,0.4907094163873508,K02552,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
menG,0.999972841910413,0.05581061067260958,0.0075282021651441,1.0849526367795985,6.080856331533502e-4,1.4653800953087581,5.57573643630142e-5,1.3947633059521303,K03183,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
menI,0.999972841910413,0.005173204526188227,0.9755548558945552,0.01852247448147094,0.7020475864758893,0.14150992610628438,0.9005344360998283,-0.04683242874984649,K12073,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
met17,0.999972841910413,0.07303367450669611,0.7059606157726122,-0.19315523049997632,7.923921649741247e-10,-2.118926291600694,1.590818192351781e-7,-1.086573182455959,K01740,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
metA,0.999972841910413,0.19173786914804095,0.6836435317878868,-0.18004176872254354,5.431971412665853e-4,-1.352232630766529,0.009020630489734494,-0.4839349940118987,K00651,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
metA,0.999972841910413,0.19173786914804095,0.6836435317878868,-0.18004176872254354,5.431971412665853e-4,-1.352232630766529,0.009020630489734494,-0.4839349940118987,K00651,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
metB,0.999972841910413,-0.01408309465516861,0.20316900852990846,0.36654243897244165,0.7402756326493487,-0.18314936233126836,0.195311919615502,-0.21881277189460505,K01739,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
metB,0.999972841910413,-0.01408309465516861,0.20316900852990846,0.36654243897244165,0.7402756326493487,-0.18314936233126836,0.195311919615502,-0.21881277189460505,K01739,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
metB,0.999972841910413,-0.01408309465516861,0.20316900852990846,0.36654243897244165,0.7402756326493487,-0.18314936233126836,0.195311919615502,-0.21881277189460505,K01758,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
metB,0.999972841910413,-0.01408309465516861,0.20316900852990846,0.36654243897244165,0.7402756326493487,-0.18314936233126836,0.195311919615502,-0.21881277189460505,K01758,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
metB,0.999972841910413,-0.01408309465516861,0.20316900852990846,0.36654243897244165,0.7402756326493487,-0.18314936233126836,0.195311919615502,-0.21881277189460505,K01758,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
metB,0.999972841910413,-0.01408309465516861,0.20316900852990846,0.36654243897244165,0.7402756326493487,-0.18314936233126836,0.195311919615502,-0.21881277189460505,K01739,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
metB,0.999972841910413,-0.01408309465516861,0.20316900852990846,0.36654243897244165,0.7402756326493487,-0.18314936233126836,0.195311919615502,-0.21881277189460505,K01758,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
metC,0.999972841910413,-0.3718137710391415,0.8644205941841778,-0.076166022049308807,0.07670654030524804,0.6214323297036419,0.040512471083736366,0.46089787948686944,K01758,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
metC,0.999972841910413,-0.3718137710391415,0.8644205941841778,-0.076166022049308807,0.07670654030524804,0.6214323297036419,0.040512471083736366,0.46089787948686944,K01758,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
metC,0.999972841910413,-0.3718137710391415,0.8644205941841778,-0.076166022049308807,0.07670654030524804,0.6214323297036419,0.040512471083736366,0.46089787948686944,K01758,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
metC,0.999972841910413,-0.3718137710391415,0.8644205941841778,-0.076166022049308807,0.07670654030524804,0.6214323297036419,0.040512471083736366,0.46089787948686944,K01758,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
metF,0.999972841910413,-0.09406840368236909,0.7172761608650006,-0.17439643165148952,0.26247691248915966,-0.39529038150246265,0.35630134219038856,0.21121218996677152,K00297,9108,Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ko00670]
metF,0.999972841910413,-0.09406840368236909,0.7172761608650006,-0.17439643165148952,0.26247691248915966,-0.39529038150246265,0.35630134219038856,0.21121218996677152,K00297,9102,Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]
metF,0.999972841910413,-0.09406840368236909,0.7172761608650006,-0.17439643165148952,0.26247691248915966,-0.39529038150246265,0.35630134219038856,0.21121218996677152,K00297,9168,Drug resistance,01523 Antifolate resistance [PATH:ko01523]
metG,0.999972841910413,-0.015396339015300804,0.8405785187388496,0.06915303533706203,0.3261309629801862,0.28490240343536705,1.2740786404036447e-4,0.599497614215031,K01874,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]
metG,0.999972841910413,-0.015396339015300804,0.8405785187388496,0.06915303533706203,0.3261309629801862,0.28490240343536705,1.2740786404036447e-4,0.599497614215031,K01874,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
metG,0.999972841910413,-0.015396339015300804,0.8405785187388496,0.06915303533706203,0.3261309629801862,0.28490240343536705,1.2740786404036447e-4,0.599497614215031,K01874,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
metG,0.999972841910413,-0.015396339015300804,0.8405785187388496,0.06915303533706203,0.3261309629801862,0.28490240343536705,1.2740786404036447e-4,0.599497614215031,K01874,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
metH,0.999972841910413,0.0931225488034924,0.3072068184821224,0.3226573038209753,3.0937138842953173e-6,1.2730148256753426,1.8202579128323707e-24,1.357783734905993,K00548,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
metH,0.999972841910413,0.0931225488034924,0.3072068184821224,0.3226573038209753,3.0937138842953173e-6,1.2730148256753426,1.8202579128323707e-24,1.357783734905993,K00548,9108,Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ko00670]
metH,0.999972841910413,0.0931225488034924,0.3072068184821224,0.3226573038209753,3.0937138842953173e-6,1.2730148256753426,1.8202579128323707e-24,1.357783734905993,K00548,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
metK,0.999972841910413,0.013564743405603392,0.68865166889572,-0.19310325341877982,5.090184938695439e-13,-1.9376546270313217,3.7134467853878286e-5,-0.658380068189837,K00789,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
mfd,0.999972841910413,0.014289388813673408,0.9981104367008867,-0.0011969638532733774,5.75304248050439e-4,0.9140187763840528,1.044480766959123e-16,1.3422128434674383,K03723,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
mfd,0.999972841910413,0.014289388813673408,0.9981104367008867,-0.0011969638532733774,5.75304248050439e-4,0.9140187763840528,1.044480766959123e-16,1.3422128434674383,K03723,9124,Replication and repair,03420 Nucleotide excision repair [PATH:ko03420]
mgs1,0.999972841910413,0.35044021475294906,0.38302880180481746,0.32603263662217496,0.46386311439666206,0.30207581408905076,0.02614873905448353,0.483319729957961,K07478,9192,Genetic information processing,"99976 Replication, recombination and repair proteins"
mgtE,0.999972841910413,0.11022286384765147,0.8663254447035831,-0.05719044822142743,0.48858010248125705,0.20692469558840515,0.020875863097282184,-0.348171007004564,K06213,9131,Membrane transport,02000 Transporters [BR:ko02000]
miaA,0.999972841910413,-0.07508092299162437,0.44836526515024805,-0.3005216851654659,0.014981038220117052,-0.8211583990435172,0.1261515921587656,-0.3579528748004281,K00791,9109,Metabolism of terpenoids and polyketides,01006 Prenyltransferases [BR:ko01006]
miaA,0.999972841910413,-0.07508092299162437,0.44836526515024805,-0.3005216851654659,0.014981038220117052,-0.8211583990435172,0.1261515921587656,-0.3579528748004281,K00791,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
miaA,0.999972841910413,-0.07508092299162437,0.44836526515024805,-0.3005216851654659,0.014981038220117052,-0.8211583990435172,0.1261515921587656,-0.3579528748004281,K00791,9109,Metabolism of terpenoids and polyketides,00908 Zeatin biosynthesis [PATH:ko00908]
miaB,0.999972841910413,0.3568226569766331,0.08288459505225607,0.5218849739480724,0.4595226870192409,0.2515843700138406,0.5831645420380588,-0.1283519349435964,K06168,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
miaE,0.999972841910413,-0.0153463212895974,0.11081834175667327,-0.48639896775967956,0.1358765998514065,-0.5909734723290142,0.175862407253619,-0.2808610629592221,K06169,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
minC,0.999972841910413,0.011482754240596747,0.514026299614482,0.26158684344379485,0.011567671043356594,0.9945648365333549,0.7106923353749951,0.13468758792498037,K03610,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
minC,0.999972841910413,0.011482754240596747,0.514026299614482,0.26158684344379485,0.011567671043356594,0.9945648365333549,0.7106923353749951,0.13468758792498037,K03610,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
minD,0.999972841910413,0.27782584175890107,0.8156946753455967,-0.09085149279068709,0.08767276869179626,0.842107790251049,9.537794430473528e-4,-0.6569264817869901,K03609,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
minD,0.999972841910413,0.27782584175890107,0.8156946753455967,-0.09085149279068709,0.08767276869179626,0.842107790251049,9.537794430473528e-4,-0.6569264817869901,K03609,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
minE,0.999972841910413,0.1382033165284217,0.9904980719881078,0.011791130535438517,0.8560060486957837,-0.0933241379684479,0.018487607592241023,-0.5934254906525446,K03608,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
minE,0.999972841910413,0.1382033165284217,0.9904980719881078,0.011791130535438517,0.8560060486957837,-0.0933241379684479,0.018487607592241023,-0.5934254906525446,K03608,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
mkl,0.999972841910413,-0.04891735321622401,0.561600317645603,-0.19446152443564402,0.8909184501952436,-0.05778253000225175,0.008730687608668831,-0.6693193146474479,K02065,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
mkl,0.999972841910413,-0.04891735321622401,0.561600317645603,-0.19446152443564402,0.8909184501952436,-0.05778253000225175,0.008730687608668831,-0.6693193146474479,K02065,9131,Membrane transport,02000 Transporters [BR:ko02000]
mnmA,0.999972841910413,-0.16682612847474584,0.9198693059478559,-0.048964125410573316,0.13593432086630083,-0.4891547949931866,0.08864611455267982,-0.30567160459311343,K00566,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
mnmA,0.999972841910413,-0.16682612847474584,0.9198693059478559,-0.048964125410573316,0.13593432086630083,-0.4891547949931866,0.08864611455267982,-0.30567160459311343,K00566,9123,"Folding, sorting and degradation",04122 Sulfur relay system [PATH:ko04122]
mnmG,0.999972841910413,0.13638182655947897,0.04213488966473598,0.6192015735507235,2.6418554476053545e-10,1.8146900807761663,1.319750874551526e-6,1.0479820055041402,K03495,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
mnmG,0.999972841910413,0.13638182655947897,0.04213488966473598,0.6192015735507235,2.6418554476053545e-10,1.8146900807761663,1.319750874551526e-6,1.0479820055041402,K03495,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
mnmH,0.999972841910413,-0.16301366115252044,0.24405370028290177,0.3698592193611994,0.0014731039609402557,1.1078195121526324,1.9015850179933268e-12,1.7664998303977075,K06917,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
mntA,0.999972841910413,0.29764912121586784,2.3469067791968877e-4,1.3169858161607053,0.0038831027803256507,1.2852755109305223,0.12383122310835717,0.554166067531761,K11603,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
mntA,0.999972841910413,0.29764912121586784,2.3469067791968877e-4,1.3169858161607053,0.0038831027803256507,1.2852755109305223,0.12383122310835717,0.554166067531761,K11603,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
mntA,0.999972841910413,0.29764912121586784,2.3469067791968877e-4,1.3169858161607053,0.0038831027803256507,1.2852755109305223,0.12383122310835717,0.554166067531761,K11603,9131,Membrane transport,02000 Transporters [BR:ko02000]
mntB,0.999972841910413,0.1676128595035234,0.004324091069050828,1.1075010543451982,0.025673825804172584,0.9127091892401895,7.356715049339776e-4,0.6955364095942413,K11602,9131,Membrane transport,02000 Transporters [BR:ko02000]
mntB,0.999972841910413,0.1676128595035234,0.004324091069050828,1.1075010543451982,0.025673825804172584,0.9127091892401895,7.356715049339776e-4,0.6955364095942413,K11602,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
mntB,0.999972841910413,0.1676128595035234,0.004324091069050828,1.1075010543451982,0.025673825804172584,0.9127091892401895,7.356715049339776e-4,0.6955364095942413,K09819,9131,Membrane transport,02000 Transporters [BR:ko02000]
mntB,0.999972841910413,0.1676128595035234,0.004324091069050828,1.1075010543451982,0.025673825804172584,0.9127091892401895,7.356715049339776e-4,0.6955364095942413,K11602,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
mntC,0.999972841910413,0.12812881098434328,0.4695058935663537,0.3211128423608171,0.7779831894597777,0.09171928832301515,0.18904384668808366,-0.20900137446074854,K11601,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
mntC,0.999972841910413,0.12812881098434328,0.4695058935663537,0.3211128423608171,0.7779831894597777,0.09171928832301515,0.18904384668808366,-0.20900137446074854,K11601,9131,Membrane transport,02000 Transporters [BR:ko02000]
mntC,0.999972841910413,0.12812881098434328,0.4695058935663537,0.3211128423608171,0.7779831894597777,0.09171928832301515,0.18904384668808366,-0.20900137446074854,K11601,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
modF,0.999972841910413,0.13204880035124206,0.8508040058308659,-0.07854950051434867,0.13059111436489426,0.652428292301801,8.928681335123044e-8,1.327931208993711,K02013,9131,Membrane transport,02000 Transporters [BR:ko02000]
modF,0.999972841910413,0.13204880035124206,0.8508040058308659,-0.07854950051434867,0.13059111436489426,0.652428292301801,8.928681335123044e-8,1.327931208993711,K02013,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
mpg,0.999972841910413,0.13062937257964244,0.5540165249002715,-0.20809486869283256,0.4159498386017739,0.3178987171280219,0.6212946038464741,0.12252625041906771,K03652,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
mpg,0.999972841910413,0.13062937257964244,0.5540165249002715,-0.20809486869283256,0.4159498386017739,0.3178987171280219,0.6212946038464741,0.12252625041906771,K03652,9124,Replication and repair,03410 Base excision repair [PATH:ko03410]
mqoA,0.999972841910413,-0.2460439431746577,0.8235563955393193,0.0885944214580251,0.002749578486638758,1.0220909293083078,0.0030727071508964967,0.6146679147093904,K00116,9101,Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620]
mqoA,0.999972841910413,-0.2460439431746577,0.8235563955393193,0.0885944214580251,0.002749578486638758,1.0220909293083078,0.0030727071508964967,0.6146679147093904,K00116,9101,Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020]
mraY,0.999972841910413,0.13159075223431013,0.014170211243963251,0.6722428242587394,0.8801085765047836,-0.06560493919449498,0.8070426409671076,0.06694608346686673,K01000,9107,Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550]
mraY,0.999972841910413,0.13159075223431013,0.014170211243963251,0.6722428242587394,0.8801085765047836,-0.06560493919449498,0.8070426409671076,0.06694608346686673,K01000,9168,Drug resistance,01502 Vancomycin resistance [PATH:ko01502]
mraY,0.999972841910413,0.13159075223431013,0.014170211243963251,0.6722428242587394,0.8801085765047836,-0.06560493919449498,0.8070426409671076,0.06694608346686673,K01000,9107,Glycan biosynthesis and metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
mrcB,0.999972841910413,0.16517174473801605,0.14563976488657704,0.404839963779088,0.5868839579745714,0.2776332531375568,0.004613077082644466,0.5868924829950425,K05366,9107,Glycan biosynthesis and metabolism,01003 Glycosyltransferases [BR:ko01003]
mrcB,0.999972841910413,0.16517174473801605,0.14563976488657704,0.404839963779088,0.5868839579745714,0.2776332531375568,0.004613077082644466,0.5868924829950425,K05366,9107,Glycan biosynthesis and metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
mrcB,0.999972841910413,0.16517174473801605,0.14563976488657704,0.404839963779088,0.5868839579745714,0.2776332531375568,0.004613077082644466,0.5868924829950425,K05366,9107,Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550]
mrcB,0.999972841910413,0.16517174473801605,0.14563976488657704,0.404839963779088,0.5868839579745714,0.2776332531375568,0.004613077082644466,0.5868924829950425,K05366,9168,Drug resistance,01501 beta-Lactam resistance [PATH:ko01501]
mrdA,0.999972841910413,0.2784332848966285,0.5469352678729047,0.19709081486374952,0.0027911401919076618,1.1285610091627762,2.3524485046249616e-5,0.8455913205628359,K05515,9107,Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550]
mrdA,0.999972841910413,0.2784332848966285,0.5469352678729047,0.19709081486374952,0.0027911401919076618,1.1285610091627762,2.3524485046249616e-5,0.8455913205628359,K05515,9168,Drug resistance,01501 beta-Lactam resistance [PATH:ko01501]
mrdA,0.999972841910413,0.2784332848966285,0.5469352678729047,0.19709081486374952,0.0027911401919076618,1.1285610091627762,2.3524485046249616e-5,0.8455913205628359,K05515,9107,Glycan biosynthesis and metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
mreB,0.999972841910413,0.22539915110395403,0.7661563782742743,0.1346836403068527,0.08045412530239146,0.5240614668890394,0.5245487310698018,-0.12058499967012001,K03569,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
mreB,0.999972841910413,0.22539915110395403,0.7661563782742743,0.1346836403068527,0.08045412530239146,0.5240614668890394,0.5245487310698018,-0.12058499967012001,K03569,9141,Transport and catabolism,02048 Prokaryotic Defense System [BR:ko02048]
mreB,0.999972841910413,0.22539915110395403,0.7661563782742743,0.1346836403068527,0.08045412530239146,0.5240614668890394,0.5245487310698018,-0.12058499967012001,K03569,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
mreC,0.999972841910413,0.29489559966725687,0.43399960627750517,0.27654674987688815,1.9255687988990608e-4,1.26919362225247,0.023461540315929955,0.5608881329038905,K03570,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
mrnC,0.999972841910413,0.05493494251982516,0.5297566046648657,-0.2000828796185302,0.006079512747008094,-1.0959786505195879,9.914828211875957e-4,-0.7001656744242936,K11145,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
mrp,0.999972841910413,-9.72216666781504e-4,0.43399960627750517,-0.23833332782128108,0.03255300326083573,-0.7337189684200504,2.912767776151884e-4,-0.9784789122849042,K03593,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
mrp,0.999972841910413,-9.72216666781504e-4,0.43399960627750517,-0.23833332782128108,0.03255300326083573,-0.7337189684200504,2.912767776151884e-4,-0.9784789122849042,K03593,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
mscS,0.999972841910413,-0.07971815689838985,0.3304568312354857,-0.31656042913624427,0.45286410566357294,-0.2927948171772347,0.04803189090677403,-0.5477926376884956,K16052,9131,Membrane transport,02000 Transporters [BR:ko02000]
msrA,0.999972841910413,-0.050797138135734436,0.8412673423404806,-0.07765100995049914,0.42050311652281,-0.31319881195025195,0.02349313164888042,0.4899161874627285,K07304,9192,Genetic information processing,99975 Protein folding and associated processing
msrA_2,0.999972841910413,0.17335569598005546,0.1902577857097595,0.3953691189562774,2.3950544457647705e-4,1.188434434078884,0.574034697792377,0.14174184659776687,K07304,9192,Genetic information processing,99975 Protein folding and associated processing
msrB,0.999972841910413,-0.013798914197877753,5.390596510165505e-5,1.5452317241684979,4.35271853676875e-8,2.327154079524988,2.3413877102384804e-4,0.9246064085632275,K07305,9192,Genetic information processing,99975 Protein folding and associated processing
mtnP,0.999972841910413,0.05635023672003181,0.16172174274562415,0.3879763234615698,0.0032744572934068484,0.8570443720709879,0.3529815013606391,-0.25176301776741183,K00772,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
murA,0.999972841910413,0.348480235136798,0.9904980719881078,-0.011234671464652995,0.5378669596459749,-0.24466347083774723,0.2809593907936436,0.2226687789184253,K00790,9107,Glycan biosynthesis and metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
murA,0.999972841910413,0.348480235136798,0.9904980719881078,-0.011234671464652995,0.5378669596459749,-0.24466347083774723,0.2809593907936436,0.2226687789184253,K00790,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
murA,0.999972841910413,0.348480235136798,0.9904980719881078,-0.011234671464652995,0.5378669596459749,-0.24466347083774723,0.2809593907936436,0.2226687789184253,K00790,9107,Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550]
murB,0.999972841910413,0.2048522754109465,0.1246889089868476,0.5507134229738466,2.327457332087188e-5,1.7103513101631616,5.789375988727151e-6,1.2593553277427858,K00075,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
murB,0.999972841910413,0.2048522754109465,0.1246889089868476,0.5507134229738466,2.327457332087188e-5,1.7103513101631616,5.789375988727151e-6,1.2593553277427858,K00075,9107,Glycan biosynthesis and metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
murB,0.999972841910413,0.2048522754109465,0.1246889089868476,0.5507134229738466,2.327457332087188e-5,1.7103513101631616,5.789375988727151e-6,1.2593553277427858,K00075,9107,Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550]
murC,0.999972841910413,0.15559351428292006,0.47600136802726817,0.2664634013390863,6.34544310040611e-5,1.5336895384372884,0.010862315170502308,0.5458950894751674,K01924,9106,Metabolism of other amino acids,00471 D-Glutamine and D-glutamate metabolism [PATH:ko00471]
