SampID,Time,Rep,Treatment,MF,Name,Metab_nM_in_sample,Metab_nM_C_in_sample,Metab_nM_N_in_sample,Total_FCM_biomass_C_in_sample_nM,Percent_metab_C
B_6HV_T0,0,B,HV,HPos_639,L-Proline,1.7808291524922384,8.904145762461193,1.7808291524922384,34638.22432116749,0.025706126503199103
B_6HV_T0,0,B,HV,HPos_705,L-Threonine,3.079655524468553,12.318622097874211,3.079655524468553,34638.22432116749,0.03556366511070337
B_6HV_T0,0,B,HV,HPos_962,L-Aspartic acid,26.007907709020568,104.03163083608229,26.007907709020568,34638.22432116749,0.3003376555088257
B_6HV_T0,0,B,HV,HPos_978,Dimethylsulfoniopropionate,0.02657662181937845,0.13288310909689227,NA,34638.22432116749,3.8363141212087806e-4
B_6HV_T0,0,B,HV,HPos_989,Adenine,0.49531935029130414,2.476596751456521,2.476596751456521,34638.22432116749,0.007149895238547398
B_6HV_T0,0,B,HV,HPos_sky16,Creatine,0.02077452709169336,0.08309810836677343,0.06232358127508007,34638.22432116749,2.3990291071587064e-4
B_6HV_T0,0,B,HV,HPos_sky35,Glycine betaine,0.9333026061626176,4.666513030813088,0.9333026061626176,34638.22432116749,0.013472148536093905
B_6HV_T0,0,B,HV,HPos_sky38,Guanine,0.21590973857729184,1.079548692886459,1.079548692886459,34638.22432116749,0.0031166398221710943
B_6HV_T0,0,B,HV,HPos_sky45,Hypotaurine,7.148140735530875,14.29628147106175,7.148140735530875,34638.22432116749,0.041273136112595886
B_6HV_T0,0,B,HV,HPos_sky51,L-Glutamic acid,152.98730358938641,764.9365179469321,152.98730358938641,34638.22432116749,2.2083595014986894
B_6HV_T0,0,B,HV,HPos_sky54,L-Homoserine,0.1947397844987939,0.7789591379951756,0.1947397844987939,34638.22432116749,0.00224884258145748
B_6HV_T0,0,B,HV,HPos_sky59,L-Methionine,0.02624018689388005,0.13120093446940026,0.02624018689388005,34638.22432116749,3.7877500085714013e-4
B_6HV_T0,0,B,HV,HPos_sky60,L-Methionine S-oxide,0.02831908479258172,0.1415954239629086,0.02831908479258172,34638.22432116749,4.0878372589203243e-4
B_6HV_T0,0,B,HV,HPos_sky64,L-Serine,4.023520643928153,12.07056193178446,4.023520643928153,34638.22432116749,0.034847519375893976
B_6HV_T0,0,B,HV,HPos_sky71,N6-Acetyl-L-lysine,0.1765449969791068,1.4123599758328544,0.3530899939582136,34638.22432116749,0.0040774606767869405
B_6HV_T0,0,B,HV,HPos_sky72,Ophthalmic acid,0.3117219863421115,3.4289418497632265,0.9351659590263346,34638.22432116749,0.009899300316234148
B_6HV_T0,0,B,HV,HPos_sky74,Proline betaine,0.02733683633078733,0.19135785431551133,0.02733683633078733,34638.22432116749,5.524470669778883e-4
B_6HV_T0,0,B,HV,RP_14640,Methylthioadenosine,0.00544231212431735,0.05986543336749085,0.02721156062158675,34638.22432116749,1.7283054931573663e-4
B_6HV_T0,0,B,HV,RP_7669,Desthiobiotin,1.163475717975074e-4,0.00116347571797507,2.326951435950148e-4,34638.22432116749,3.358935802214514e-6
B_6HV_T0,0,B,HV,RP_sky16,Pantothenic acid,0.00169976734941776,0.01529790614475991,0.00169976734941776,34638.22432116749,4.416481053681303e-5
B_6HV_T0,0,B,HV,RP_sky17,Pyridoxal,0.0050193385788488,0.04015470863079042,0.0050193385788488,34638.22432116749,1.1592600203311172e-4
B_6HV_T0,0,B,HV,RP_sky21,Pyridoxine,8.411040402974379e-5,6.728832322379503e-4,8.411040402974379e-5,34638.22432116749,1.9426031369245163e-6
B_6HV_T0,0,B,HV,RP_sky23,S-Adenosylhomocysteine,0.0052766738353894,0.07387343369545168,0.03166004301233643,34638.22432116749,2.1327142237573504e-4
B_6HV_T0,0,B,HV,RP_sky24,S-Adenosylmethionine,0.03117112196115849,0.4675668294173774,0.18702673176695095,34638.22432116749,0.0013498579635089622
B_6HV_T12,12,B,HV,HNeg_1982,Uridine,1.5192441207907004,13.673197087116304,3.0384882415814007,48754.86231069094,0.028044786589660926
B_6HV_T12,12,B,HV,HNeg_2117,D-Fructose 6-phosphate,0.8487006776588197,5.092204065952918,NA,48754.86231069094,0.010444505070084676
B_6HV_T12,12,B,HV,HNeg_2173,Inosine,0.24523953090982148,2.4523953090982147,0.980958123639286,48754.86231069094,0.005030052784213185
B_6HV_T12,12,B,HV,HNeg_2634,Trehalose,1.336629579943715,16.039554959324576,NA,48754.86231069094,0.03289836992485451
B_6HV_T12,12,B,HV,HNeg_2635,Sucrose,59.64468067662377,715.7361681194852,NA,48754.86231069094,1.4680303342022545
B_6HV_T12,12,B,HV,HNeg_3117,UDP-N-acetylglucosamine,0.1622598907439418,2.7584181426470105,0.4867796722318254,48754.86231069094,0.005657729325680294
B_6HV_T12,12,B,HV,HNeg_sky1,2-Ketoglutaric acid,1.8313093951560204,9.156546975780104,NA,48754.86231069094,0.018780787272928593
B_6HV_T12,12,B,HV,HNeg_sky11,D-Gluconic acid,0.11411750279874162,0.6847050167924498,NA,48754.86231069094,0.0014043830386170693
B_6HV_T12,12,B,HV,HNeg_sky19,L-Cysteic acid,0.10632928369611704,0.31898785108835115,0.10632928369611704,48754.86231069094,6.542687969368004e-4
B_6HV_T12,12,B,HV,HNeg_sky22,N-Acetyl-L-glutamic acid,0.5124307268833009,3.5870150881831067,0.5124307268833009,48754.86231069094,0.007357245858525474
B_6HV_T12,12,B,HV,HNeg_sky32,Taurine,0.05547237817860877,0.11094475635721757,0.05547237817860877,48754.86231069094,2.2755629100174827e-4
B_6HV_T12,12,B,HV,HNeg_sky36,Thymine,1.857574303179455,9.287871515897274,3.71514860635891,48754.86231069094,0.019050144079395
B_6HV_T12,12,B,HV,HNeg_sky6,Adenosine monophosphate,0.10021624187965554,1.0021624187965554,0.5010812093982777,48754.86231069094,0.002055512765906841
B_6HV_T12,12,B,HV,HPos_1007,Hypoxanthine,0.2390632473459695,1.1953162367298475,0.956252989383878,48754.86231069094,0.0024516862115468207
B_6HV_T12,12,B,HV,HPos_1157,Ectoine,18.356675246243334,110.14005147746002,36.71335049248667,48754.86231069094,0.22590577894691038
B_6HV_T12,12,B,HV,HPos_1241,L-Glutamine,10.297664014491271,51.48832007245636,20.595328028982543,48754.86231069094,0.10560653365062633
B_6HV_T12,12,B,HV,HPos_1496,5-Hydroxyectoine,0.0076794628961614,0.04607677737696845,0.01535892579232281,48754.86231069094,9.450704030983337e-5
B_6HV_T12,12,B,HV,HPos_1519,Betonicine,0.00749227614641423,0.05244593302489961,0.00749227614641423,48754.86231069094,1.0757067200946498e-4
B_6HV_T12,12,B,HV,HPos_1848,Arsenobetaine,0.00827333809327599,0.04136669046637999,NA,48754.86231069094,8.48462871308512e-5
B_6HV_T12,12,B,HV,HPos_1926,L-Tyrosine,0.772627206584098,6.953644859256882,0.772627206584098,48754.86231069094,0.01426246435677471
B_6HV_T12,12,B,HV,HPos_257,Sarcosine,2.55734424740548,7.672032742216441,2.55734424740548,48754.86231069094,0.01573593356356197
B_6HV_T12,12,B,HV,HPos_261,L-Alanine,13.582238585422402,40.74671575626721,13.582238585422402,48754.86231069094,0.08357467096637106
B_6HV_T12,12,B,HV,HPos_3067,Cytidine,0.41715068166953423,3.754356135025808,1.2514520450086026,48754.86231069094,0.007700475310751835
B_6HV_T12,12,B,HV,HPos_3196,Deoxyadenosine,0.26101371543206436,2.6101371543206437,1.305068577160322,48754.86231069094,0.005353593530195026
B_6HV_T12,12,B,HV,HPos_3236,2-O-alpha-D-Glucosylglycerol,27.704579740858176,249.3412176677236,NA,48754.86231069094,0.511418155749869
B_6HV_T12,12,B,HV,HPos_3429,Adenosine,2.736848611556465,27.36848611556465,13.684243057782323,48754.86231069094,0.05613488546262042
B_6HV_T12,12,B,HV,HPos_3670,Guanosine,0.4887903734317931,4.887903734317931,2.4439518671589653,48754.86231069094,0.010025469261239433
B_6HV_T12,12,B,HV,HPos_556,Cytosine,2.1229232151694504,8.491692860677801,6.368769645508351,48754.86231069094,0.017417119971674593
B_6HV_T12,12,B,HV,HPos_5986,Glutathione disulfide,1.6490623601270402,32.98124720254081,9.894374160762242,48754.86231069094,0.06764709331423686
B_6HV_T12,12,B,HV,HPos_639,L-Proline,2.6295065288212,13.147532644106,2.6295065288212,48754.86231069094,0.026966608089923814
B_6HV_T12,12,B,HV,HPos_705,L-Threonine,4.245207112071002,16.980828448284008,4.245207112071002,48754.86231069094,0.03482899477814844
B_6HV_T12,12,B,HV,HPos_962,L-Aspartic acid,26.635438835164024,106.5417553406561,26.635438835164024,48754.86231069094,0.21852539478363714
B_6HV_T12,12,B,HV,HPos_978,Dimethylsulfoniopropionate,0.03639897663857953,0.1819948831928977,NA,48754.86231069094,3.732856059219963e-4
B_6HV_T12,12,B,HV,HPos_989,Adenine,1.0133453422651395,5.066726711325699,5.066726711325699,48754.86231069094,0.010392249041824633
B_6HV_T12,12,B,HV,HPos_sky16,Creatine,0.03264395798223388,0.13057583192893552,0.09793187394670164,48754.86231069094,2.678211479643599e-4
B_6HV_T12,12,B,HV,HPos_sky35,Glycine betaine,0.92047734237517,4.60238671187585,0.92047734237517,48754.86231069094,0.009439851727089466
B_6HV_T12,12,B,HV,HPos_sky38,Guanine,0.7357884877551863,3.678942438775932,3.678942438775932,48754.86231069094,0.007545795976884988
B_6HV_T12,12,B,HV,HPos_sky45,Hypotaurine,11.175087075009122,22.350174150018244,11.175087075009122,48754.86231069094,0.045841938815438535
B_6HV_T12,12,B,HV,HPos_sky51,L-Glutamic acid,110.36639060051016,551.8319530025509,110.36639060051016,48754.86231069094,1.1318500901222839
B_6HV_T12,12,B,HV,HPos_sky54,L-Homoserine,0.18587772999236896,0.7435109199694758,0.18587772999236896,48754.86231069094,0.001524998502162602
B_6HV_T12,12,B,HV,HPos_sky55,L-Isoleucine,2.502767563048301,15.016605378289803,2.502767563048301,48754.86231069094,0.03080022107866146
B_6HV_T12,12,B,HV,HPos_sky59,L-Methionine,0.02392783316247048,0.11963916581235244,0.02392783316247048,48754.86231069094,2.4538919841461237e-4
B_6HV_T12,12,B,HV,HPos_sky60,L-Methionine S-oxide,0.0862016645190689,0.4310083225953445,0.0862016645190689,48754.86231069094,8.840314630543696e-4
B_6HV_T12,12,B,HV,HPos_sky64,L-Serine,4.1545779434672125,12.463733830401637,4.1545779434672125,48754.86231069094,0.025564083744050684
B_6HV_T12,12,B,HV,HPos_sky71,N6-Acetyl-L-lysine,0.13525833207537818,1.0820666566030257,0.27051666415075637,48754.86231069094,0.002219402548421823
B_6HV_T12,12,B,HV,HPos_sky72,Ophthalmic acid,0.17864229826469985,1.9650652809116984,0.5359268947940996,48754.86231069094,0.004030501139331082
B_6HV_T12,12,B,HV,HPos_sky74,Proline betaine,0.0206332433954597,0.14443270376821793,0.0206332433954597,48754.86231069094,2.9624266570135873e-4
B_6HV_T12,12,B,HV,RP_14640,Methylthioadenosine,0.01953773114683154,0.21491504261514704,0.09768865573415772,48754.86231069094,4.4080740346593203e-4
B_6HV_T12,12,B,HV,RP_20713,Riboflavin,0.00171203904997295,0.02910466384954031,0.00684815619989183,48754.86231069094,5.969592050956987e-5
B_6HV_T12,12,B,HV,RP_3959,L-Phenylalanine,0.4640724980390016,4.176652482351015,0.4640724980390016,48754.86231069094,0.008566637837545816
B_6HV_T12,12,B,HV,RP_6828,L-Tryptophan,0.21280539804829016,2.3408593785311917,0.4256107960965803,48754.86231069094,0.0048012839491044755
B_6HV_T12,12,B,HV,RP_7155,L-Kynurenine,0.00277784887242793,0.02777848872427938,0.00555569774485587,48754.86231069094,5.69758325790372e-5
B_6HV_T12,12,B,HV,RP_7669,Desthiobiotin,7.219031302919262e-4,0.00721903130291926,0.00144380626058385,48754.86231069094,1.4806792514182272e-5
B_6HV_T12,12,B,HV,RP_sky1,Agmatine,0.0068435139882871,0.03421756994143554,0.02737405595314843,48754.86231069094,7.018288703880172e-5
B_6HV_T12,12,B,HV,RP_sky16,Pantothenic acid,0.00107044015615245,0.00963396140537212,0.00107044015615245,48754.86231069094,1.9760001256858415e-5
B_6HV_T12,12,B,HV,RP_sky17,Pyridoxal,0.00761379962265355,0.06091039698122847,0.00761379962265355,48754.86231069094,1.2493194338869472e-4
B_6HV_T12,12,B,HV,RP_sky21,Pyridoxine,5.732975263261061e-4,0.00458638021060884,5.732975263261061e-4,48754.86231069094,9.407021152848465e-6
B_6HV_T12,12,B,HV,RP_sky23,S-Adenosylhomocysteine,0.04936335246990846,0.6910869345787185,0.2961801148194508,48754.86231069094,0.0014174728464512087
B_6HV_T12,12,B,HV,RP_sky24,S-Adenosylmethionine,0.43048973259471623,6.457345988920744,2.5829383955682976,48754.86231069094,0.01324451692176101
B_6HV_T24,24,B,HV,HNeg_1963,Thymidine,0.3379316813950374,3.379316813950374,0.6758633627900748,33079.19593356454,0.01021583723116279
B_6HV_T24,24,B,HV,HNeg_1982,Uridine,0.952605563685301,8.57345007316771,1.905211127370602,33079.19593356454,0.02591795184618883
B_6HV_T24,24,B,HV,HNeg_2117,D-Fructose 6-phosphate,1.0106929778693288,6.064157867215973,NA,33079.19593356454,0.018332240842235347
B_6HV_T24,24,B,HV,HNeg_2173,Inosine,0.37213836339360024,3.7213836339360022,1.488553453574401,33079.19593356454,0.011249921677086527
B_6HV_T24,24,B,HV,HNeg_2634,Trehalose,1.4596038924205217,17.51524670904626,NA,33079.19593356454,0.05294943306428445
B_6HV_T24,24,B,HV,HNeg_2635,Sucrose,8.519744781587484,102.2369373790498,NA,33079.19593356454,0.3090671780063216
B_6HV_T24,24,B,HV,HNeg_3117,UDP-N-acetylglucosamine,0.306947119588442,5.2181010330035145,0.920841358765326,33079.19593356454,0.015774570347729805
B_6HV_T24,24,B,HV,HNeg_sky1,2-Ketoglutaric acid,1.978849611250272,9.894248056251358,NA,33079.19593356454,0.02991078766280392
B_6HV_T24,24,B,HV,HNeg_sky11,D-Gluconic acid,0.07372651502509138,0.4423590901505483,NA,33079.19593356454,0.0013372728014277363
B_6HV_T24,24,B,HV,HNeg_sky19,L-Cysteic acid,0.37072429418353703,1.112172882550611,0.37072429418353703,33079.19593356454,0.0033621521054631206
B_6HV_T24,24,B,HV,HNeg_sky22,N-Acetyl-L-glutamic acid,0.6759931357607378,4.731951950325165,0.6759931357607378,33079.19593356454,0.014304918293143232
B_6HV_T24,24,B,HV,HNeg_sky32,Taurine,0.4192603246138336,0.8385206492276671,0.4192603246138336,33079.19593356454,0.0025348882449009093
B_6HV_T24,24,B,HV,HNeg_sky36,Thymine,0.8932613192678049,4.466306596339025,1.78652263853561,33079.19593356454,0.013501859613846262
B_6HV_T24,24,B,HV,HNeg_sky6,Adenosine monophosphate,0.29827861726742977,2.982786172674298,1.491393086337149,33079.19593356454,0.009017106034453963
B_6HV_T24,24,B,HV,HPos_1007,Hypoxanthine,0.6044762876237911,3.0223814381189555,2.4179051504951645,33079.19593356454,0.0091368044259269
B_6HV_T24,24,B,HV,HPos_1157,Ectoine,39.25921325712458,235.55527954274748,78.51842651424916,33079.19593356454,0.7120949373008675
B_6HV_T24,24,B,HV,HPos_1230,(3-Carboxypropyl)trimethylammonium,0.01028172693150982,0.07197208852056877,0.01028172693150982,33079.19593356454,2.1757508454895878e-4
B_6HV_T24,24,B,HV,HPos_1241,L-Glutamine,20.695910080907897,103.47955040453948,41.391820161815794,33079.19593356454,0.31282365693641806
B_6HV_T24,24,B,HV,HPos_1419,L-Histidine,1.1543210679505362,6.925926407703217,3.4629632038516087,33079.19593356454,0.020937408580344825
B_6HV_T24,24,B,HV,HPos_1496,5-Hydroxyectoine,0.00511142389414293,0.03066854336485762,0.01022284778828587,33079.19593356454,9.271248136276222e-5
B_6HV_T24,24,B,HV,HPos_1519,Betonicine,0.00786334147576653,0.0550433903303657,0.00786334147576653,33079.19593356454,1.6639881586273596e-4
B_6HV_T24,24,B,HV,HPos_1848,Arsenobetaine,0.01049759983470333,0.05248799917351665,NA,33079.19593356454,1.586737455134408e-4
B_6HV_T24,24,B,HV,HPos_1926,L-Tyrosine,0.4922084509254917,4.429876058329425,0.4922084509254917,33079.19593356454,0.01339172834559305
B_6HV_T24,24,B,HV,HPos_257,Sarcosine,1.3520609248348985,4.056182774504696,1.3520609248348985,33079.19593356454,0.012262035578648996
B_6HV_T24,24,B,HV,HPos_261,L-Alanine,7.233441134954526,21.70032340486358,7.233441134954526,33079.19593356454,0.06560112116523625
B_6HV_T24,24,B,HV,HPos_3067,Cytidine,0.30530236163951513,2.747721254755636,0.9159070849185452,33079.19593356454,0.008306493483922926
B_6HV_T24,24,B,HV,HPos_3196,Deoxyadenosine,0.13838391816815965,1.3838391816815965,0.6919195908407982,33079.19593356454,0.004183412391464611
B_6HV_T24,24,B,HV,HPos_3236,2-O-alpha-D-Glucosylglycerol,46.11247641991841,415.0122877792657,NA,33079.19593356454,1.25460210282247
B_6HV_T24,24,B,HV,HPos_3429,Adenosine,1.2439053878079749,12.439053878079749,6.219526939039874,33079.19593356454,0.03760385803531031
B_6HV_T24,24,B,HV,HPos_3670,Guanosine,0.32658812206254484,3.2658812206254484,1.6329406103127242,33079.19593356454,0.009872915977717734
B_6HV_T24,24,B,HV,HPos_556,Cytosine,1.0931662867324738,4.372665146929895,3.2794988601974215,33079.19593356454,0.013218777009307757
B_6HV_T24,24,B,HV,HPos_5986,Glutathione disulfide,1.9906563692610555,39.813127385221115,11.943938215566334,33079.19593356454,0.1203569985956758
B_6HV_T24,24,B,HV,HPos_639,L-Proline,6.72239986592503,33.61199932962515,6.72239986592503,33079.19593356454,0.10161069028742623
B_6HV_T24,24,B,HV,HPos_705,L-Threonine,2.120414816584108,8.481659266336433,2.120414816584108,33079.19593356454,0.02564046382315578
B_6HV_T24,24,B,HV,HPos_962,L-Aspartic acid,11.85965121074947,47.43860484299788,11.85965121074947,33079.19593356454,0.14340918363999064
B_6HV_T24,24,B,HV,HPos_978,Dimethylsulfoniopropionate,0.1599533982997691,0.7997669914988454,NA,33079.19593356454,0.0024177340740236804
B_6HV_T24,24,B,HV,HPos_989,Adenine,0.7506436760394904,3.753218380197452,3.753218380197452,33079.19593356454,0.011346159645885366
B_6HV_T24,24,B,HV,HPos_sky16,Creatine,0.03882624899546556,0.15530499598186226,0.1164787469863967,33079.19593356454,4.694944710680788e-4
B_6HV_T24,24,B,HV,HPos_sky35,Glycine betaine,1.111874000977799,5.559370004888995,1.111874000977799,33079.19593356454,0.016806242860480346
B_6HV_T24,24,B,HV,HPos_sky38,Guanine,0.5300346023848616,2.650173011924308,2.650173011924308,33079.19593356454,0.00801160045500154
B_6HV_T24,24,B,HV,HPos_sky45,Hypotaurine,38.60391466916106,77.20782933832211,38.60391466916106,33079.19593356454,0.23340298081423885
B_6HV_T24,24,B,HV,HPos_sky51,L-Glutamic acid,108.1437143738264,540.718571869132,108.1437143738264,33079.19593356454,1.6346182445156714
B_6HV_T24,24,B,HV,HPos_sky54,L-Homoserine,0.2489366618405275,0.9957466473621102,0.2489366618405275,33079.19593356454,0.003010189997852257
B_6HV_T24,24,B,HV,HPos_sky55,L-Isoleucine,3.0896909931593,18.5381459589558,3.0896909931593,33079.19593356454,0.0560417066853359
B_6HV_T24,24,B,HV,HPos_sky59,L-Methionine,0.3217827277676169,1.6089136388380845,0.3217827277676169,33079.19593356454,0.00486382329869622
B_6HV_T24,24,B,HV,HPos_sky60,L-Methionine S-oxide,0.13850674202009491,0.6925337101004746,0.13850674202009491,33079.19593356454,0.002093562707785711
B_6HV_T24,24,B,HV,HPos_sky64,L-Serine,2.6151088397487343,7.845326519246203,2.6151088397487343,33079.19593356454,0.02371679932910875
B_6HV_T24,24,B,HV,HPos_sky71,N6-Acetyl-L-lysine,0.14206737758536508,1.136539020682921,0.28413475517073017,33079.19593356454,0.0034358121127415512
B_6HV_T24,24,B,HV,HPos_sky72,Ophthalmic acid,0.28911678387436585,3.180284622618024,0.8673503516230976,33079.19593356454,0.009614153345822647
B_6HV_T24,24,B,HV,HPos_sky74,Proline betaine,0.01618490821338124,0.11329435749366867,0.01618490821338124,33079.19593356454,3.4249429073550137e-4
B_6HV_T24,24,B,HV,RP_14640,Methylthioadenosine,0.01088835719942291,0.11977192919365204,0.05444178599711456,33079.19593356454,3.6207630147419274e-4
B_6HV_T24,24,B,HV,RP_20713,Riboflavin,0.0152120468705917,0.25860479680005904,0.06084818748236683,33079.19593356454,7.817747363612909e-4
B_6HV_T24,24,B,HV,RP_3959,L-Phenylalanine,0.9560397782630442,8.604358004367398,0.9560397782630442,33079.19593356454,0.026011388008487825
B_6HV_T24,24,B,HV,RP_6828,L-Tryptophan,0.18150273578718465,1.9965300936590311,0.3630054715743693,33079.19593356454,0.006035606481091059
B_6HV_T24,24,B,HV,RP_7155,L-Kynurenine,0.00752419995362966,0.0752419995362966,0.01504839990725932,33079.19593356454,2.274601827910534e-4
B_6HV_T24,24,B,HV,RP_7669,Desthiobiotin,8.782776693162773e-5,8.782776693162773e-4,1.7565553386325543e-4,33079.19593356454,2.6550756284408763e-6
B_6HV_T24,24,B,HV,RP_sky1,Agmatine,0.0031970424122108,0.015985212061054,0.0127881696488432,33079.19593356454,4.832406474800149e-5
B_6HV_T24,24,B,HV,RP_sky15,Nicotinic acid,0.19330426187594263,1.1598255712556558,0.19330426187594263,33079.19593356454,0.003506208474912817
B_6HV_T24,24,B,HV,RP_sky16,Pantothenic acid,0.04580204912387908,0.4122184421149117,0.04580204912387908,33079.19593356454,0.0012461561730303281
B_6HV_T24,24,B,HV,RP_sky17,Pyridoxal,0.01965593113639392,0.15724744909115135,0.01965593113639392,33079.19593356454,4.753666002249975e-4
B_6HV_T24,24,B,HV,RP_sky21,Pyridoxine,8.729579261746964e-4,0.00698366340939757,8.729579261746964e-4,33079.19593356454,2.1111950312889685e-5
B_6HV_T24,24,B,HV,RP_sky23,S-Adenosylhomocysteine,0.05099095913929206,0.7138734279500889,0.30594575483575237,33079.19593356454,0.002158073701016842
B_6HV_T24,24,B,HV,RP_sky24,S-Adenosylmethionine,0.22379747172307604,3.3569620758461407,1.3427848303384562,33079.19593356454,0.010148257782892254
B_6HV_T24,24,B,HV,RP_sky29,Xanthine,0.0987986805065142,0.493993402532571,0.3951947220260568,33079.19593356454,0.0014933658107189047
B_6HV_T36,36,B,HV,HNeg_1963,Thymidine,2.50065437801219,25.0065437801219,5.00130875602438,NA,NA
B_6HV_T36,36,B,HV,HNeg_1982,Uridine,4.7425717830576835,42.68314604751915,9.485143566115369,NA,NA
B_6HV_T36,36,B,HV,HNeg_2117,D-Fructose 6-phosphate,1.5039854563453234,9.02391273807194,NA,NA,NA
B_6HV_T36,36,B,HV,HNeg_2173,Inosine,2.127119038076703,21.27119038076703,8.508476152306812,NA,NA
B_6HV_T36,36,B,HV,HNeg_2634,Trehalose,7.0247200521413085,84.2966406256957,NA,NA,NA
B_6HV_T36,36,B,HV,HNeg_2635,Sucrose,1.1275740425151497,13.530888510181793,NA,NA,NA
B_6HV_T36,36,B,HV,HNeg_3117,UDP-N-acetylglucosamine,0.24117571473001972,4.099987150410335,0.7235271441900591,NA,NA
B_6HV_T36,36,B,HV,HNeg_609,"Taurine, 2H4",NA,NA,NA,NA,NA
B_6HV_T36,36,B,HV,HNeg_sky1,2-Ketoglutaric acid,5.81057738814215,29.05288694071075,NA,NA,NA
B_6HV_T36,36,B,HV,HNeg_sky11,D-Gluconic acid,0.2858621008783668,1.7151726052702003,NA,NA,NA
B_6HV_T36,36,B,HV,HNeg_sky19,L-Cysteic acid,0.387143866369772,1.161431599109316,0.387143866369772,NA,NA
B_6HV_T36,36,B,HV,HNeg_sky22,N-Acetyl-L-glutamic acid,0.3806253935686928,2.6643777549808494,0.3806253935686928,NA,NA
B_6HV_T36,36,B,HV,HNeg_sky27,Succinic acid,12257.320268606874,49029.2810744275,NA,NA,NA
B_6HV_T36,36,B,HV,HNeg_sky32,Taurine,21.549706772755975,43.09941354551195,21.549706772755975,NA,NA
B_6HV_T36,36,B,HV,HNeg_sky34,Threonic acid,0.13584313570993198,0.5433725428397279,NA,NA,NA
B_6HV_T36,36,B,HV,HNeg_sky36,Thymine,4.753640871740136,23.76820435870068,9.507281743480272,NA,NA
B_6HV_T36,36,B,HV,HNeg_sky6,Adenosine monophosphate,0.18693227045072797,1.8693227045072796,0.9346613522536398,NA,NA
B_6HV_T36,36,B,HV,HPos_1007,Hypoxanthine,2.450448932879743,12.252244664398717,9.801795731518972,NA,NA
B_6HV_T36,36,B,HV,HPos_1022,Trigonelline,0.02572181680525488,0.18005271763678418,0.02572181680525488,NA,NA
B_6HV_T36,36,B,HV,HPos_1157,Ectoine,48.02067983517575,288.1240790110545,96.0413596703515,NA,NA
B_6HV_T36,36,B,HV,HPos_1230,(3-Carboxypropyl)trimethylammonium,0.0097257978891565,0.06808058522409552,0.0097257978891565,NA,NA
B_6HV_T36,36,B,HV,HPos_1241,L-Glutamine,20.09731500191262,100.4865750095631,40.19463000382524,NA,NA
B_6HV_T36,36,B,HV,HPos_1251,L-Lysine,3.545005281136176,21.270031686817056,7.090010562272352,NA,NA
B_6HV_T36,36,B,HV,HPos_1419,L-Histidine,1.6984581064649558,10.190748638789737,5.0953743193948675,NA,NA
B_6HV_T36,36,B,HV,HPos_1496,5-Hydroxyectoine,0.0038393197438891,0.02303591846333461,0.0076786394877782,NA,NA
B_6HV_T36,36,B,HV,HPos_1519,Betonicine,0.00544364665843996,0.03810552660907976,0.00544364665843996,NA,NA
B_6HV_T36,36,B,HV,HPos_1848,Arsenobetaine,0.00677995046149895,0.03389975230749478,NA,NA,NA
B_6HV_T36,36,B,HV,HPos_1926,L-Tyrosine,1.8762403519981872,16.886163167983685,1.8762403519981872,NA,NA
B_6HV_T36,36,B,HV,HPos_257,Sarcosine,3.732490308831448,11.197470926494344,3.732490308831448,NA,NA
B_6HV_T36,36,B,HV,HPos_261,L-Alanine,16.943080563487605,50.829241690462815,16.943080563487605,NA,NA
B_6HV_T36,36,B,HV,HPos_2837,Ergothioneine,1.0599395802893876,9.539456222604487,3.179818740868163,NA,NA
B_6HV_T36,36,B,HV,HPos_3067,Cytidine,1.20666416291972,10.85997746627748,3.61999248875916,NA,NA
B_6HV_T36,36,B,HV,HPos_3196,Deoxyadenosine,1.1070391507105877,11.070391507105876,5.535195753552938,NA,NA
B_6HV_T36,36,B,HV,HPos_3236,2-O-alpha-D-Glucosylglycerol,2.3847525487799848,21.462772939019864,NA,NA,NA
B_6HV_T36,36,B,HV,HPos_3429,Adenosine,3.7247302822334714,37.24730282233472,18.62365141116736,NA,NA
B_6HV_T36,36,B,HV,HPos_3670,Guanosine,2.1395237553487876,21.39523755348787,10.697618776743935,NA,NA
B_6HV_T36,36,B,HV,HPos_556,Cytosine,2.8824598659820957,11.529839463928385,8.647379597946287,NA,NA
B_6HV_T36,36,B,HV,HPos_5986,Glutathione disulfide,1.3144239581475297,26.28847916295059,7.8865437488851775,NA,NA
B_6HV_T36,36,B,HV,HPos_639,L-Proline,10.668469062162217,53.34234531081108,10.668469062162217,NA,NA
B_6HV_T36,36,B,HV,HPos_705,L-Threonine,3.6772259209110114,14.708903683644046,3.6772259209110114,NA,NA
B_6HV_T36,36,B,HV,HPos_954,L-Asparagine,2.6507131655883036,10.602852662353214,5.301426331176607,NA,NA
B_6HV_T36,36,B,HV,HPos_962,L-Aspartic acid,6.759840363090982,27.039361452363927,6.759840363090982,NA,NA
B_6HV_T36,36,B,HV,HPos_978,Dimethylsulfoniopropionate,0.1487860187331115,0.7439300936655575,NA,NA,NA
B_6HV_T36,36,B,HV,HPos_989,Adenine,0.850834611091929,4.2541730554596455,4.2541730554596455,NA,NA
B_6HV_T36,36,B,HV,HPos_sky16,Creatine,0.01485749188378587,0.05942996753514348,0.04457247565135761,NA,NA
