Gene.ID,Gene.Name,KEGG.ID,KEGG.Pathway.ID,KEGG.Pathway.Description,Time,p.adj,Log2FC
WP_011132713.1,prsA,K00948,9104,Nucleotide metabolism,12,0.8850334149507806,0.05953986963214652
WP_011132713.1,prsA,K00948,9104,Nucleotide metabolism,24,0.01235124433963791,0.7964520419079699
WP_011132713.1,prsA,K00948,9104,Nucleotide metabolism,36,0.00323399483180903,-0.4251542122443953
WP_011132713.1,prsA,K00948,9101,Carbohydrate metabolism,0,0.999972841910413,0.1242085579241389
WP_011132713.1,prsA,K00948,9101,Carbohydrate metabolism,12,0.8850334149507806,0.05953986963214652
WP_011132713.1,prsA,K00948,9101,Carbohydrate metabolism,24,0.01235124433963791,0.7964520419079699
WP_011132713.1,prsA,K00948,9101,Carbohydrate metabolism,36,0.00323399483180903,-0.4251542122443953
WP_011132714.1,malQ,K00705,9101,Carbohydrate metabolism,0,0.999972841910413,0.1237940760880293
WP_011132714.1,malQ,K00705,9101,Carbohydrate metabolism,12,0.6465996156201085,0.14931972447357486
WP_011132714.1,malQ,K00705,9101,Carbohydrate metabolism,24,0.00295745667371561,0.8825200150484664
WP_011132714.1,malQ,K00705,9101,Carbohydrate metabolism,36,0.610158869216447,-0.11735232917314144
WP_011132717.1,cad,K01582,9105,Amino acid metabolism,0,0.999972841910413,-0.04599168260374707
WP_011132717.1,cad,K01582,9105,Amino acid metabolism,12,0.5108848256329231,0.24830553506925504
WP_011132717.1,cad,K01582,9105,Amino acid metabolism,24,0.190800981076841,0.4411446655073759
WP_011132717.1,cad,K01582,9105,Amino acid metabolism,36,0.2530198258403191,0.22773286330219547
WP_011132717.1,cad,K01582,9110,Biosynthesis of other secondary metabolites,0,0.999972841910413,-0.04599168260374707
WP_011132717.1,cad,K01582,9110,Biosynthesis of other secondary metabolites,12,0.5108848256329231,0.24830553506925504
WP_011132717.1,cad,K01582,9110,Biosynthesis of other secondary metabolites,24,0.190800981076841,0.4411446655073759
WP_011132717.1,cad,K01582,9110,Biosynthesis of other secondary metabolites,36,0.2530198258403191,0.22773286330219547
WP_011132718.1,cdsA,K00981,9132,Signal transduction,0,0.999972841910413,0.06005909692572232
WP_011132718.1,cdsA,K00981,9132,Signal transduction,12,0.8676035454323883,-0.06760052425504488
WP_011132718.1,cdsA,K00981,9132,Signal transduction,24,0.4545434375004265,0.2629003334282583
WP_011132718.1,cdsA,K00981,9132,Signal transduction,36,0.02612348545643375,0.4718001204325939
WP_011132718.1,cdsA,K00981,9103,Lipid metabolism,0,0.999972841910413,0.06005909692572232
WP_011132718.1,cdsA,K00981,9103,Lipid metabolism,12,0.8676035454323883,-0.06760052425504488
WP_011132718.1,cdsA,K00981,9103,Lipid metabolism,24,0.4545434375004265,0.2629003334282583
WP_011132718.1,cdsA,K00981,9103,Lipid metabolism,36,0.02612348545643375,0.4718001204325939
WP_011132720.1,gldA,K00001,9105,Amino acid metabolism,0,0.999972841910413,-0.20814224583403548
WP_011132720.1,gldA,K00001,9105,Amino acid metabolism,12,0.7341770323867297,0.11233543460001152
WP_011132720.1,gldA,K00001,9105,Amino acid metabolism,24,0.8179607074648467,-0.08607062642527727
WP_011132720.1,gldA,K00001,9105,Amino acid metabolism,36,0.973002168129536,-0.00696482724046518
WP_011132720.1,gldA,K00001,9103,Lipid metabolism,0,0.999972841910413,-0.20814224583403548
WP_011132720.1,gldA,K00001,9103,Lipid metabolism,12,0.7341770323867297,0.11233543460001152
WP_011132720.1,gldA,K00001,9103,Lipid metabolism,24,0.8179607074648467,-0.08607062642527727
WP_011132720.1,gldA,K00001,9103,Lipid metabolism,36,0.973002168129536,-0.00696482724046518
WP_011132720.1,gldA,K00001,9111,Xenobiotics biodegradation and metabolism,0,0.999972841910413,-0.20814224583403548
WP_011132720.1,gldA,K00001,9111,Xenobiotics biodegradation and metabolism,12,0.7341770323867297,0.11233543460001152
WP_011132720.1,gldA,K00001,9111,Xenobiotics biodegradation and metabolism,24,0.8179607074648467,-0.08607062642527727
WP_011132720.1,gldA,K00001,9111,Xenobiotics biodegradation and metabolism,36,0.973002168129536,-0.00696482724046518
WP_011132720.1,gldA,K00001,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,-0.20814224583403548
WP_011132720.1,gldA,K00001,9108,Metabolism of cofactors and vitamins,12,0.7341770323867297,0.11233543460001152
WP_011132720.1,gldA,K00001,9108,Metabolism of cofactors and vitamins,24,0.8179607074648467,-0.08607062642527727
WP_011132720.1,gldA,K00001,9108,Metabolism of cofactors and vitamins,36,0.973002168129536,-0.00696482724046518
WP_011132720.1,gldA,K00005,9101,Carbohydrate metabolism,0,0.999972841910413,-0.20814224583403548
WP_011132720.1,gldA,K00005,9101,Carbohydrate metabolism,12,0.7341770323867297,0.11233543460001152
WP_011132720.1,gldA,K00005,9101,Carbohydrate metabolism,24,0.8179607074648467,-0.08607062642527727
WP_011132720.1,gldA,K00005,9101,Carbohydrate metabolism,36,0.973002168129536,-0.00696482724046518
WP_011132720.1,gldA,K00005,9103,Lipid metabolism,0,0.999972841910413,-0.20814224583403548
WP_011132720.1,gldA,K00005,9103,Lipid metabolism,12,0.7341770323867297,0.11233543460001152
WP_011132720.1,gldA,K00005,9103,Lipid metabolism,24,0.8179607074648467,-0.08607062642527727
WP_011132720.1,gldA,K00005,9103,Lipid metabolism,36,0.973002168129536,-0.00696482724046518
WP_011132720.1,gldA,K00001,9101,Carbohydrate metabolism,0,0.999972841910413,-0.20814224583403548
WP_011132720.1,gldA,K00001,9101,Carbohydrate metabolism,12,0.7341770323867297,0.11233543460001152
WP_011132720.1,gldA,K00001,9101,Carbohydrate metabolism,24,0.8179607074648467,-0.08607062642527727
WP_011132720.1,gldA,K00001,9101,Carbohydrate metabolism,36,0.973002168129536,-0.00696482724046518
WP_011132721.1,clpC,K03696,9123,"Folding, sorting and degradation",0,0.999972841910413,-0.3786837781632856
WP_011132721.1,clpC,K03696,9123,"Folding, sorting and degradation",12,0.4897872976031924,-0.29772014506631045
WP_011132721.1,clpC,K03696,9123,"Folding, sorting and degradation",24,2.5742185294684638e-9,-1.5510903999011232
WP_011132721.1,clpC,K03696,9123,"Folding, sorting and degradation",36,3.3334620238889094e-5,-0.661498343004003
WP_011132722.1,PMM1089,K03789,9122,Translation,0,0.999972841910413,-0.2717175965972846
WP_011132722.1,PMM1089,K03789,9122,Translation,12,0.5254848404278247,0.3924344005982904
WP_011132722.1,PMM1089,K03789,9122,Translation,24,0.01117014507030626,1.4126509295642282
WP_011132722.1,PMM1089,K03789,9122,Translation,36,0.02847200831565963,1.120290481371589
WP_011132723.1,lysA,K01586,9105,Amino acid metabolism,0,0.999972841910413,0.01802706264703463
WP_011132723.1,lysA,K01586,9105,Amino acid metabolism,12,0.817063055287457,-0.07658279062566671
WP_011132723.1,lysA,K01586,9105,Amino acid metabolism,24,0.07164629017268508,-0.5507677011259828
WP_011132723.1,lysA,K01586,9105,Amino acid metabolism,36,0.9339755515404176,-0.01632004290267518
WP_011132725.1,uppS,K00806,9109,Metabolism of terpenoids and polyketides,0,0.999972841910413,0.02004565410362841
WP_011132725.1,uppS,K00806,9109,Metabolism of terpenoids and polyketides,12,0.5484995285480393,-0.28033693520239206
WP_011132725.1,uppS,K00806,9109,Metabolism of terpenoids and polyketides,24,0.7632036460958466,0.16077715353853994
WP_011132725.1,uppS,K00806,9109,Metabolism of terpenoids and polyketides,36,0.1913286952177183,0.32019162270844026
WP_011132726.1,bioB,K01012,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.0029794829381787
WP_011132726.1,bioB,K01012,9108,Metabolism of cofactors and vitamins,12,0.6561035849001656,-0.17006850987295336
WP_011132726.1,bioB,K01012,9108,Metabolism of cofactors and vitamins,24,0.9102742564273684,-0.0630301884324829
WP_011132726.1,bioB,K01012,9108,Metabolism of cofactors and vitamins,36,0.00265874414313678,0.5897676045630244
WP_011132727.1,PMM1094,K07146,9194,Poorly characterized,0,0.999972841910413,0.06308385150066718
WP_011132727.1,PMM1094,K07146,9194,Poorly characterized,12,0.8779891024722177,0.05728950592850045
WP_011132727.1,PMM1094,K07146,9194,Poorly characterized,24,0.8288826107877802,0.1409277406539493
WP_011132727.1,PMM1094,K07146,9194,Poorly characterized,36,3.5104484435249026e-11,1.5377690929474783
WP_011132729.1,lipA2,K03644,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.15193618422682215
WP_011132729.1,lipA2,K03644,9108,Metabolism of cofactors and vitamins,12,0.04057833294078916,0.6141123590765604
WP_011132729.1,lipA2,K03644,9108,Metabolism of cofactors and vitamins,24,1.5747547106783637e-13,2.2253921425116117
WP_011132729.1,lipA2,K03644,9108,Metabolism of cofactors and vitamins,36,0.41154265435308907,0.25195115993366995
WP_011132730.1,recR,K06187,9124,Replication and repair,0,0.999972841910413,-0.03856178758773202
WP_011132730.1,recR,K06187,9124,Replication and repair,12,0.039339928535765,0.843764379607332
WP_011132730.1,recR,K06187,9124,Replication and repair,24,3.852314822233809e-10,2.5397717035141665
WP_011132730.1,recR,K06187,9124,Replication and repair,36,0.02461965649411055,0.5333055530305482
WP_011132731.1,psbP,K02717,9102,Energy metabolism,0,0.999972841910413,-0.2038474473835671
WP_011132731.1,psbP,K02717,9102,Energy metabolism,12,0.8879687518347212,-0.05884133168711222
WP_011132731.1,psbP,K02717,9102,Energy metabolism,24,1.7321561963798198e-4,-1.2636116049260293
WP_011132731.1,psbP,K02717,9102,Energy metabolism,36,0.19011843353289895,-0.3205916591092248
WP_011132732.1,PMM1099,K06147,9131,Membrane transport,0,0.999972841910413,0.08677060611908674
WP_011132732.1,PMM1099,K06147,9131,Membrane transport,12,0.4512768597966624,-0.23369994403990993
WP_011132732.1,PMM1099,K06147,9131,Membrane transport,24,0.7008346606243809,0.13943618411486677
WP_011132732.1,PMM1099,K06147,9131,Membrane transport,36,0.0022905499701209,0.6983419923131302
WP_011132734.1,deaD,K05592,9122,Translation,0,0.999972841910413,0.08082388571288869
WP_011132734.1,deaD,K05592,9122,Translation,12,0.7747192574879174,-0.1631076605965648
WP_011132734.1,deaD,K05592,9122,Translation,24,0.06213673198283057,-0.7978656051978796
WP_011132734.1,deaD,K05592,9122,Translation,36,0.24440806211913108,0.3192582391750424
WP_011132734.1,deaD,K05592,9123,"Folding, sorting and degradation",0,0.999972841910413,0.08082388571288869
WP_011132734.1,deaD,K05592,9123,"Folding, sorting and degradation",12,0.7747192574879174,-0.1631076605965648
WP_011132734.1,deaD,K05592,9123,"Folding, sorting and degradation",24,0.06213673198283057,-0.7978656051978796
WP_011132734.1,deaD,K05592,9123,"Folding, sorting and degradation",36,0.24440806211913108,0.3192582391750424
WP_011132735.1,recD,K03581,9124,Replication and repair,0,0.999972841910413,-0.07218559654543018
WP_011132735.1,recD,K03581,9124,Replication and repair,12,0.9447551294297027,-0.03689857557706249
WP_011132735.1,recD,K03581,9124,Replication and repair,24,0.0657890746146611,0.8489250361660882
WP_011132735.1,recD,K03581,9124,Replication and repair,36,1.8618146653396053e-7,1.486118211052313
WP_011132736.1,recB,K03582,9124,Replication and repair,0,0.999972841910413,-0.16005439210052397
WP_011132736.1,recB,K03582,9124,Replication and repair,12,0.8157983559705062,-0.10977581629910116
WP_011132736.1,recB,K03582,9124,Replication and repair,24,0.08541740973084429,0.7021239601701129
WP_011132736.1,recB,K03582,9124,Replication and repair,36,0.00113538625303491,0.9317625878607656
WP_011132738.1,recC,K03583,9124,Replication and repair,0,0.999972841910413,0.04671291246721651
WP_011132738.1,recC,K03583,9124,Replication and repair,12,0.9904980719881078,-0.01116424561500225
WP_011132738.1,recC,K03583,9124,Replication and repair,24,0.07209744197787966,0.6332324660415026
WP_011132738.1,recC,K03583,9124,Replication and repair,36,1.8097270297891453e-4,0.8610116519588016
WP_011132740.1,pdxJ,K03474,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.00138999604558858
WP_011132740.1,pdxJ,K03474,9108,Metabolism of cofactors and vitamins,12,0.48891795449298975,0.2740462432676561
WP_011132740.1,pdxJ,K03474,9108,Metabolism of cofactors and vitamins,24,0.1861354365118458,0.4782132917653809
WP_011132740.1,pdxJ,K03474,9108,Metabolism of cofactors and vitamins,36,0.36025242786665007,-0.26249875029025066
WP_011132744.1,grxD,K07390,9123,"Folding, sorting and degradation",0,0.999972841910413,-0.22684021593703144
WP_011132744.1,grxD,K07390,9123,"Folding, sorting and degradation",12,0.1067735123710904,-0.6298274582290173
WP_011132744.1,grxD,K07390,9123,"Folding, sorting and degradation",24,6.22327237699695e-18,-2.4716373198086923
WP_011132744.1,grxD,K07390,9123,"Folding, sorting and degradation",36,4.923488241259829e-6,-0.8160291325181088
WP_011132744.1,grxD,K07390,9122,Translation,0,0.999972841910413,-0.22684021593703144
WP_011132744.1,grxD,K07390,9122,Translation,12,0.1067735123710904,-0.6298274582290173
WP_011132744.1,grxD,K07390,9122,Translation,24,6.22327237699695e-18,-2.4716373198086923
WP_011132744.1,grxD,K07390,9122,Translation,36,4.923488241259829e-6,-0.8160291325181088
WP_011132749.1,trmFO,K04094,9122,Translation,0,0.999972841910413,0.00331856908055195
WP_011132749.1,trmFO,K04094,9122,Translation,12,0.2055260987640349,0.561753446077812
WP_011132749.1,trmFO,K04094,9122,Translation,24,0.7889700583865091,0.10789334423307
WP_011132749.1,trmFO,K04094,9122,Translation,36,0.00275744036513268,-0.3851683364730515
WP_011132749.1,trmFO,K04094,9124,Replication and repair,0,0.999972841910413,0.00331856908055195
WP_011132749.1,trmFO,K04094,9124,Replication and repair,12,0.2055260987640349,0.561753446077812
WP_011132749.1,trmFO,K04094,9124,Replication and repair,24,0.7889700583865091,0.10789334423307
WP_011132749.1,trmFO,K04094,9124,Replication and repair,36,0.00275744036513268,-0.3851683364730515
WP_011132750.1,psbY,K02723,9102,Energy metabolism,0,0.999972841910413,-0.05853334492440187
WP_011132750.1,psbY,K02723,9102,Energy metabolism,12,0.5407541241003428,0.3320882350881722
WP_011132750.1,psbY,K02723,9102,Energy metabolism,24,0.04576567965876928,-0.7009325191820546
WP_011132750.1,psbY,K02723,9102,Energy metabolism,36,0.11514918073437212,-0.485816939132348
WP_011132755.1,apt,K00759,9104,Nucleotide metabolism,0,0.999972841910413,-0.3294448350883874
WP_011132755.1,apt,K00759,9104,Nucleotide metabolism,12,0.06554566375500145,-0.4762912493017497
WP_011132755.1,apt,K00759,9104,Nucleotide metabolism,24,1.6436040180776756e-5,-1.4148121575327346
WP_011132755.1,apt,K00759,9104,Nucleotide metabolism,36,0.12072590480217504,-0.5444243413052658
WP_011132755.1,apt,K00759,9141,Transport and catabolism,0,0.999972841910413,-0.3294448350883874
WP_011132755.1,apt,K00759,9141,Transport and catabolism,12,0.06554566375500145,-0.4762912493017497
WP_011132755.1,apt,K00759,9141,Transport and catabolism,24,1.6436040180776756e-5,-1.4148121575327346
WP_011132755.1,apt,K00759,9141,Transport and catabolism,36,0.12072590480217504,-0.5444243413052658
WP_011132756.1,hupE,K03192,9192,Genetic information processing,0,0.999972841910413,-0.26974962218462156
WP_011132756.1,hupE,K03192,9192,Genetic information processing,12,0.06647394398110233,-0.6069058499576129
WP_011132756.1,hupE,K03192,9192,Genetic information processing,24,4.7833037579910006e-11,-2.204366116449718
WP_011132756.1,hupE,K03192,9192,Genetic information processing,36,1.4444957808287532e-9,-1.2039385495084087
WP_011132771.1,ychF,K06942,9122,Translation,0,0.999972841910413,-1.7011561293845003e-4
WP_011132771.1,ychF,K06942,9122,Translation,12,0.8854328542396462,-0.05885963333484877
WP_011132771.1,ychF,K06942,9122,Translation,24,0.1117532012139467,-0.5971756987707189
WP_011132771.1,ychF,K06942,9122,Translation,36,0.9007741288989238,-0.03587556748594332
WP_011132772.1,acrA,K02005,9193,Cellular processes and signaling,0,0.999972841910413,-0.15539463197527142
WP_011132772.1,acrA,K02005,9193,Cellular processes and signaling,12,0.4736532560468656,-0.3191116275856137
WP_011132772.1,acrA,K02005,9193,Cellular processes and signaling,24,0.00362707718265971,-1.074985119001168
WP_011132772.1,acrA,K02005,9193,Cellular processes and signaling,36,0.7241276251506976,-0.08433058017819478
WP_011132773.1,polA,K02335,9124,Replication and repair,0,0.999972841910413,0.12318266976568526
WP_011132773.1,polA,K02335,9124,Replication and repair,12,0.6738025308898865,-0.13661973563505
WP_011132773.1,polA,K02335,9124,Replication and repair,24,0.8513632454641608,-0.0856437031968211
WP_011132773.1,polA,K02335,9124,Replication and repair,36,1.9148003035176534e-6,0.9539798324748486
WP_011132773.1,polA,K02335,9104,Nucleotide metabolism,0,0.999972841910413,0.12318266976568526
WP_011132773.1,polA,K02335,9104,Nucleotide metabolism,12,0.6738025308898865,-0.13661973563505
WP_011132773.1,polA,K02335,9104,Nucleotide metabolism,24,0.8513632454641608,-0.0856437031968211
WP_011132773.1,polA,K02335,9104,Nucleotide metabolism,36,1.9148003035176534e-6,0.9539798324748486
WP_011132774.1,cysS,K01883,9122,Translation,0,0.999972841910413,0.1080052684311443
WP_011132774.1,cysS,K01883,9122,Translation,12,0.5889866473825851,-0.1867690170044482
WP_011132774.1,cysS,K01883,9122,Translation,24,0.16142940203164538,-0.5440471014813529
WP_011132774.1,cysS,K01883,9122,Translation,36,1.829976885483312e-4,0.7153083085426601
WP_011132774.1,cysS,K01883,9105,Amino acid metabolism,0,0.999972841910413,0.1080052684311443
WP_011132774.1,cysS,K01883,9105,Amino acid metabolism,12,0.5889866473825851,-0.1867690170044482
WP_011132774.1,cysS,K01883,9105,Amino acid metabolism,24,0.16142940203164538,-0.5440471014813529
WP_011132774.1,cysS,K01883,9105,Amino acid metabolism,36,1.829976885483312e-4,0.7153083085426601
WP_011132777.1,PMM1144,K07019,9194,Poorly characterized,0,0.999972841910413,-0.08132111941913273
WP_011132777.1,PMM1144,K07019,9194,Poorly characterized,12,0.5740803060688484,-0.22742332534272752
WP_011132777.1,PMM1144,K07019,9194,Poorly characterized,24,0.01724020146227551,0.8770390288633495
WP_011132777.1,PMM1144,K07019,9194,Poorly characterized,36,0.24283853144579623,0.26986284422527707
WP_011132778.1,pntB,K00325,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.02351603725271029
WP_011132778.1,pntB,K00325,9108,Metabolism of cofactors and vitamins,12,0.1336980080209647,-0.4656087163366454
WP_011132778.1,pntB,K00325,9108,Metabolism of cofactors and vitamins,24,0.04367586946908208,-0.6641787152762598
WP_011132778.1,pntB,K00325,9108,Metabolism of cofactors and vitamins,36,8.554589573896553e-6,-0.9990365009172932
WP_011132779.1,pntA-2,K00324,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,-0.00250679592294336
WP_011132779.1,pntA-2,K00324,9108,Metabolism of cofactors and vitamins,12,0.17062538000444993,-0.402835464671369
WP_011132779.1,pntA-2,K00324,9108,Metabolism of cofactors and vitamins,24,0.23550108899948016,-0.38612742269403255
WP_011132779.1,pntA-2,K00324,9108,Metabolism of cofactors and vitamins,36,2.801735522145255e-8,-0.9227179048001604
WP_011132780.1,pntA,K00324,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.03300089186610928
WP_011132780.1,pntA,K00324,9108,Metabolism of cofactors and vitamins,12,0.3993673509900778,-0.28836879884007843
WP_011132780.1,pntA,K00324,9108,Metabolism of cofactors and vitamins,24,0.5842681545288716,0.2096351978832701
WP_011132780.1,pntA,K00324,9108,Metabolism of cofactors and vitamins,36,8.163643332000706e-10,-0.7872942783071104
WP_011132783.1,trxB,K00384,9106,Metabolism of other amino acids,0,0.999972841910413,-0.47028416596484834
WP_011132783.1,trxB,K00384,9106,Metabolism of other amino acids,12,0.24405370028290177,-0.4158912048853425
WP_011132783.1,trxB,K00384,9106,Metabolism of other amino acids,24,0.1666422079973747,-0.5575859412843146
WP_011132783.1,trxB,K00384,9106,Metabolism of other amino acids,36,0.27616977198375275,-0.242868367436627
WP_011132784.1,infA,K02518,9122,Translation,0,0.999972841910413,0.2926853086502377
WP_011132784.1,infA,K02518,9122,Translation,12,1.4374385853292685e-4,1.0212291490213112
WP_011132784.1,infA,K02518,9122,Translation,24,0.1162527502673385,0.5306505806210234
WP_011132784.1,infA,K02518,9122,Translation,36,0.39019366528126465,-0.1991038179408409
WP_011132786.1,petM,K02643,9102,Energy metabolism,0,0.999972841910413,-0.04838604480676317
WP_011132786.1,petM,K02643,9102,Energy metabolism,12,0.4202093507148647,-0.2758618497174353
WP_011132786.1,petM,K02643,9102,Energy metabolism,24,0.00210546189361775,-1.0411567475537025
WP_011132786.1,petM,K02643,9102,Energy metabolism,36,2.6257059591590874e-4,-0.9557892755501752
WP_011132788.1,ilvN,K01653,9101,Carbohydrate metabolism,0,0.999972841910413,0.01018186318674307
WP_011132788.1,ilvN,K01653,9101,Carbohydrate metabolism,12,0.5046345881064946,-0.2417630562445464
WP_011132788.1,ilvN,K01653,9101,Carbohydrate metabolism,24,0.30163405026801876,-0.35312068357894144
WP_011132788.1,ilvN,K01653,9101,Carbohydrate metabolism,36,0.00206446946529339,-0.7027286035006685
WP_011132788.1,ilvN,K01653,9105,Amino acid metabolism,0,0.999972841910413,0.01018186318674307
WP_011132788.1,ilvN,K01653,9105,Amino acid metabolism,12,0.5046345881064946,-0.2417630562445464
WP_011132788.1,ilvN,K01653,9105,Amino acid metabolism,24,0.30163405026801876,-0.35312068357894144
WP_011132788.1,ilvN,K01653,9105,Amino acid metabolism,36,0.00206446946529339,-0.7027286035006685
WP_011132788.1,ilvN,K01653,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.01018186318674307
WP_011132788.1,ilvN,K01653,9108,Metabolism of cofactors and vitamins,12,0.5046345881064946,-0.2417630562445464
WP_011132788.1,ilvN,K01653,9108,Metabolism of cofactors and vitamins,24,0.30163405026801876,-0.35312068357894144
WP_011132788.1,ilvN,K01653,9108,Metabolism of cofactors and vitamins,36,0.00206446946529339,-0.7027286035006685
WP_011132789.1,cds-WP_011132789.1,K03767,9123,"Folding, sorting and degradation",0,0.999972841910413,-0.01437595652623353
WP_011132789.1,cds-WP_011132789.1,K03767,9123,"Folding, sorting and degradation",12,0.6345065056255409,0.2660662507887418
WP_011132789.1,cds-WP_011132789.1,K03767,9123,"Folding, sorting and degradation",24,0.03421143812320577,0.9813762934277122
WP_011132789.1,cds-WP_011132789.1,K03767,9123,"Folding, sorting and degradation",36,0.5898465478090333,0.8367746339042804
WP_011132789.1,cds-WP_011132789.1,K03767,9143,Cell growth and death,0,0.999972841910413,-0.01437595652623353
WP_011132789.1,cds-WP_011132789.1,K03767,9143,Cell growth and death,12,0.6345065056255409,0.2660662507887418
WP_011132789.1,cds-WP_011132789.1,K03767,9143,Cell growth and death,24,0.03421143812320577,0.9813762934277122
WP_011132789.1,cds-WP_011132789.1,K03767,9143,Cell growth and death,36,0.5898465478090333,0.8367746339042804
WP_011132789.1,cds-WP_011132789.1,K03767,9141,Transport and catabolism,0,0.999972841910413,-0.01437595652623353
WP_011132789.1,cds-WP_011132789.1,K03767,9141,Transport and catabolism,12,0.6345065056255409,0.2660662507887418
WP_011132789.1,cds-WP_011132789.1,K03767,9141,Transport and catabolism,24,0.03421143812320577,0.9813762934277122
WP_011132789.1,cds-WP_011132789.1,K03767,9141,Transport and catabolism,36,0.5898465478090333,0.8367746339042804
WP_011132789.1,cds-WP_011132789.1,K03767,9168,Drug resistance,0,0.999972841910413,-0.01437595652623353
WP_011132789.1,cds-WP_011132789.1,K03767,9168,Drug resistance,12,0.6345065056255409,0.2660662507887418
WP_011132789.1,cds-WP_011132789.1,K03767,9168,Drug resistance,24,0.03421143812320577,0.9813762934277122
WP_011132789.1,cds-WP_011132789.1,K03767,9168,Drug resistance,36,0.5898465478090333,0.8367746339042804
WP_011132789.1,cds-WP_011132789.1,K03768,9123,"Folding, sorting and degradation",0,0.999972841910413,-0.01437595652623353
WP_011132789.1,cds-WP_011132789.1,K03768,9123,"Folding, sorting and degradation",12,0.6345065056255409,0.2660662507887418
WP_011132789.1,cds-WP_011132789.1,K03768,9123,"Folding, sorting and degradation",24,0.03421143812320577,0.9813762934277122
WP_011132789.1,cds-WP_011132789.1,K03768,9123,"Folding, sorting and degradation",36,0.5898465478090333,0.8367746339042804
WP_011132791.1,psbD,K02706,9102,Energy metabolism,0,0.999972841910413,-0.0565733721309478
WP_011132791.1,psbD,K02706,9102,Energy metabolism,12,0.31335634068070245,-0.3854633548085552
WP_011132791.1,psbD,K02706,9102,Energy metabolism,24,1.2056603197063415e-11,-2.3327750941968435
WP_011132791.1,psbD,K02706,9102,Energy metabolism,36,2.647312708694631e-9,-1.441600738474034
WP_011132792.1,psbC,K02705,9102,Energy metabolism,0,0.999972841910413,0.06413570832479142
WP_011132792.1,psbC,K02705,9102,Energy metabolism,12,0.3060067188582265,-0.39005846217967094
WP_011132792.1,psbC,K02705,9102,Energy metabolism,24,3.4265947531717386e-14,-2.5160442085876964
WP_011132792.1,psbC,K02705,9102,Energy metabolism,36,2.7035400359914262e-9,-1.4859020695693417
WP_011132793.1,maf,K06287,9193,Cellular processes and signaling,0,0.999972841910413,-0.01163439011442628
WP_011132793.1,maf,K06287,9193,Cellular processes and signaling,12,0.4736532560468656,0.2349728252208685
WP_011132793.1,maf,K06287,9193,Cellular processes and signaling,24,0.1052133087138979,0.7463653709497079
WP_011132793.1,maf,K06287,9193,Cellular processes and signaling,36,0.24619624543260743,0.4299861508206607
WP_011132794.1,cobQ,K02232,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.02777002866280033
WP_011132794.1,cobQ,K02232,9108,Metabolism of cofactors and vitamins,12,0.7520539442431194,-0.1919848769300813
WP_011132794.1,cobQ,K02232,9108,Metabolism of cofactors and vitamins,24,0.6386247276279603,-0.2541083251197174
WP_011132794.1,cobQ,K02232,9108,Metabolism of cofactors and vitamins,36,0.38903419790253807,0.2827831245819214
WP_011132798.1,afuA,K02012,9131,Membrane transport,0,0.999972841910413,0.05271263824109462
WP_011132798.1,afuA,K02012,9131,Membrane transport,12,0.4339996062775052,-0.2868896131419573
WP_011132798.1,afuA,K02012,9131,Membrane transport,24,0.01651914632390431,-0.934123530796634
WP_011132798.1,afuA,K02012,9131,Membrane transport,36,0.00257924501598373,-0.7984637726974788
WP_011132799.1,glyQ,K01878,9122,Translation,0,0.999972841910413,-0.2063183157361586
WP_011132799.1,glyQ,K01878,9122,Translation,12,0.2055260987640349,-0.4351503345477164
WP_011132799.1,glyQ,K01878,9122,Translation,24,0.01289128673277656,-0.9299328969780132
WP_011132799.1,glyQ,K01878,9122,Translation,36,0.08813568647026836,-0.39547240506030834
WP_011132799.1,glyQ,K01878,9105,Amino acid metabolism,0,0.999972841910413,-0.2063183157361586
WP_011132799.1,glyQ,K01878,9105,Amino acid metabolism,12,0.2055260987640349,-0.4351503345477164
WP_011132799.1,glyQ,K01878,9105,Amino acid metabolism,24,0.01289128673277656,-0.9299328969780132
WP_011132799.1,glyQ,K01878,9105,Amino acid metabolism,36,0.08813568647026836,-0.39547240506030834
WP_011132805.1,fldA,K03839,9191,Metabolism,0,0.999972841910413,-0.08842487668538238
WP_011132805.1,fldA,K03839,9191,Metabolism,12,0.4202093507148647,-0.37708566922007175
WP_011132805.1,fldA,K03839,9191,Metabolism,24,1.5612169555758118e-17,-2.804314474451037
WP_011132805.1,fldA,K03839,9191,Metabolism,36,1.3273973278199558e-7,-1.3180880614903354
WP_011132807.1,PMM1173,K15383,9131,Membrane transport,0,0.999972841910413,0.17156810961347382
WP_011132807.1,PMM1173,K15383,9131,Membrane transport,12,0.29781979574637163,-0.34208720178072366
WP_011132807.1,PMM1173,K15383,9131,Membrane transport,24,0.00339235444065297,-1.4923836726942277
WP_011132807.1,PMM1173,K15383,9131,Membrane transport,36,0.7183755813358008,-0.13874823438378844
