id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
51_201006_Poo_TruePooMortality_DDApos_51	C12H25N3O3	[M + H]+	Amino acids and Peptides	0.9993202686309814	Small peptides	0.999950647354126	Dipeptides	0.9997714161872864	Dipeptides	0.9999340772628784	Peptides	0.9984275102615356	Amino acids, peptides, and analogues	0.9999992847442627	Carboxylic acids and derivatives	0.9999996423721313	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
52_201006_Poo_TruePooMortality_DDApos_52	C6H7N5O2	[M + H]+	Alkaloids	0.9994757771492004	Pseudoalkaloids	0.9181017279624939	pteridine alkaloids	0.8138424158096313	Aminopyrimidines and derivatives	0.977292537689209	Aminopyrimidines and derivatives	0.977292537689209	Pyrimidines and pyrimidine derivatives	0.999480664730072	Diazines	0.9998990297317505	Organoheterocyclic compounds	0.999698281288147	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Propargyl-type 1,3-dipolar organic compounds; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
36_201006_Poo_TruePooMortality_DDApos_36	C11H16N4O4	[M + H]+	Amino acids and Peptides	0.8943600654602051	Small peptides	0.9695838689804077	Dipeptides	0.9916127920150757	Histidine and derivatives	0.9682353138923645	Amino acids and derivatives	0.9931464791297913	Amino acids, peptides, and analogues	0.9927787184715271	Carboxylic acids and derivatives	0.9945230484008789	Organic acids and derivatives	0.9989064931869507	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Substituted imidazoles; N-acyl-alpha amino acids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Histidine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
71_201006_Poo_TruePooMortality_DDApos_71	C9H11NO3	[M + H]+	Amino acids and Peptides	0.9989369511604309	Small peptides	0.999829888343811	Aminoacids	0.9981381893157959	Phenylalanine and derivatives	0.8150408864021301	Amino acids and derivatives	0.9995187520980835	Amino acids, peptides, and analogues	0.9995369911193848	Carboxylic acids and derivatives	0.9993863105773926	Organic acids and derivatives	0.9999014139175415	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
84_201006_Poo_TruePooMortality_DDApos_84	C10H20N2O3	[M + H]+	Amino acids and Peptides	0.9999501705169678	Small peptides	0.9999926090240479	Dipeptides	0.999432384967804	Dipeptides	0.9997066855430603	Peptides	0.999869704246521	Amino acids, peptides, and analogues	0.9999992847442627	Carboxylic acids and derivatives	0.9999912977218628	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
127_201006_Poo_TruePooMortality_DDApos_127	C13H24N4O5	[M + H]+	Amino acids and Peptides	0.9996877908706665	Small peptides	0.9999247789382935	Tripeptides	0.9891228079795837	Oligopeptides	0.9931015968322754	Peptides	0.9999433755874634	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Alanine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
128_201006_Poo_TruePooMortality_DDApos_128	C6H7N5O2	[M + H]+	Alkaloids	0.9880613088607788	Pseudoalkaloids	0.8482913374900818	pteridine alkaloids	0.7078253626823425	Aminopyrimidines and derivatives	0.853400707244873	Aminopyrimidines and derivatives	0.853400707244873	Pyrimidines and pyrimidine derivatives	0.8489834666252136	Diazines	0.9933745265007019	Organoheterocyclic compounds	0.9995105266571045	Organic compounds; Organoheterocyclic compounds; Pyrazines; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Carbonyl compounds; Amines; Primary amines; Imidolactams; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
129_201006_Poo_TruePooMortality_DDApos_129	C6H7N5O3	[M + H]+	Alkaloids	0.998157799243927	Pseudoalkaloids	0.9250191450119019	pteridine alkaloids	0.5163771510124207	Aminopyrimidines and derivatives	0.9501804113388062	Aminopyrimidines and derivatives	0.9501804113388062	Pyrimidines and pyrimidine derivatives	0.9931104183197021	Diazines	0.9961821436882019	Organoheterocyclic compounds	0.9601166248321533	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Aminopyrimidines and derivatives; Diazines; Carbonyl compounds; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
53_201006_Poo_TruePooMortality_DDApos_53	C9H19NO	[M + H]+	Terpenoids	0.4696868062019348	Lysine alkaloids	0.7053632140159607	Piperidine alkaloids	0.6107833385467529	Piperidines	0.8922557234764099					Piperidines	0.8922557234764099	Organoheterocyclic compounds	0.41434693336486816	Organic compounds; Alcohols and polyols; Piperidines; Organonitrogen compounds; Organooxygen compounds; Amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
130_201006_Poo_TruePooMortality_DDApos_130	C6H5N5O2	[M + H]+	Alkaloids	0.99960857629776	Pseudoalkaloids	0.8858503699302673	pteridine alkaloids	0.8998298645019531	Amino acids and derivatives	0.6651355624198914	Amino acids and derivatives	0.6651355624198914	Amino acids, peptides, and analogues	0.6670169830322266	Carboxylic acids and derivatives	0.3162583112716675	Organic acids and derivatives	0.976462185382843	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrazines; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Pterins and derivatives; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Amino acids and derivatives; Purinones; Aminopyrimidines and derivatives; Diazines; 6-oxopurines; Imidazopyrimidines; Amines; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
72_201006_Poo_TruePooMortality_DDApos_72	C17H29N5O3S2	[M + H]+	Alkaloids	0.9565601944923401	Pseudoalkaloids	0.6051244139671326	Purine alkaloids	0.13785718381404877	Dialkylarylamines	0.7762529253959656	Tertiary amines	0.9414399266242981	Amines	0.9904906749725342	Organonitrogen compounds	0.9999924898147583	Organic nitrogen compounds	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Piperazines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Thioethers; Aminopyrimidines and derivatives; Diazines; Diazinanes; Amines; Secondary amines; Tertiary amines; Tertiary alkylarylamines; Secondary alkylarylamines; Sulfenyl compounds; Dialkylthioethers; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
115_201006_Poo_TruePooMortality_DDApos_115	C13H24N4O5	[M + H]+	Amino acids and Peptides	0.9982122182846069	Small peptides	0.9997943043708801	Tripeptides	0.9748746156692505	Oligopeptides	0.9878537654876709	Peptides	0.9997901320457458	Amino acids, peptides, and analogues	0.9999501705169678	Carboxylic acids and derivatives	0.9999891519546509	Organic acids and derivatives	0.9999990463256836	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
85_201006_Poo_TruePooMortality_DDApos_85	C10H19N3O4	[M + H]+	Amino acids and Peptides	0.9989218711853027	Small peptides	0.9994926452636719	Dipeptides	0.9998138546943665	Dipeptides	0.9984713196754456	Peptides	0.9985203146934509	Amino acids, peptides, and analogues	0.9999939203262329	Carboxylic acids and derivatives	0.9999991655349731	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Asparagine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
100_201006_Poo_TruePooMortality_DDApos_100	C13H24N2O3	[M + H]+	Alkaloids	0.5784114599227905	Small peptides	0.7612361907958984	Piperidine alkaloids	0.4153710901737213	Alpha amino acids and derivatives	0.6151358485221863	Amino acids and derivatives	0.9985538125038147	Amino acids, peptides, and analogues	0.998440682888031	Carboxylic acids and derivatives	0.9996745586395264	Organic acids and derivatives	0.9998657703399658	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Dialkylamines; Piperidinecarboxylic acids; Amines; Secondary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
131_201006_Poo_TruePooMortality_DDApos_131	C16H29N5O6	[M + H]+	Amino acids and Peptides	0.9978963136672974	Small peptides	0.9992443323135376	Tripeptides	0.9599093198776245	Oligopeptides	0.9356968402862549	Peptides	0.9999774694442749	Amino acids, peptides, and analogues	0.9999998807907104	Carboxylic acids and derivatives	0.9999998807907104	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
145_201006_Poo_TruePooMortality_DDApos_145	C15H28N4O6	[M + H]+	Amino acids and Peptides	0.9999510049819946	Small peptides	0.9998586177825928	Tripeptides	0.9246340990066528	Oligopeptides	0.9828024506568909	Peptides	0.9999988079071045	Amino acids, peptides, and analogues	0.9999933242797852	Carboxylic acids and derivatives	0.9999879598617554	Organic acids and derivatives	0.9999957084655762	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
86_201006_Poo_TruePooMortality_DDApos_86	C8H16N2O3	[M + H]+	Amino acids and Peptides	0.9996652603149414	Small peptides	0.9999704360961914	Dipeptides	0.999994158744812	Dipeptides	0.999983549118042	Peptides	0.9993778467178345	Amino acids, peptides, and analogues	0.9999985694885254	Carboxylic acids and derivatives	0.9999988079071045	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Organic zwitterions; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
54_201006_Poo_TruePooMortality_DDApos_54	C11H23NO2	[M + H]+	Terpenoids	0.7863644361495972	Lysine alkaloids	0.7755828499794006	Piperidine alkaloids	0.24964573979377747	Piperidines	0.9956035614013672					Piperidines	0.9956035614013672	Organoheterocyclic compounds	0.9999707937240601	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Piperidines; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
116_201006_Poo_TruePooMortality_DDApos_116	C14H26N4O6	[M + H]+	Amino acids and Peptides	0.9999700784683228	Small peptides	0.999936580657959	Tripeptides	0.8994576930999756	Oligopeptides	0.9926268458366394	Peptides	0.9999998807907104	Amino acids, peptides, and analogues	0.9999994039535522	Carboxylic acids and derivatives	0.9999998807907104	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Serine and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
101_201006_Poo_TruePooMortality_DDApos_101	C11H21N3O4	[M + H]+	Amino acids and Peptides	0.9930576086044312	Small peptides	0.9995811581611633	Dipeptides	0.9997772574424744	Dipeptides	0.9992315769195557	Peptides	0.9998290538787842	Amino acids, peptides, and analogues	0.9999858140945435	Carboxylic acids and derivatives	0.9999991655349731	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
146_201006_Poo_TruePooMortality_DDApos_146	C5H5N5O	[M + H]+	Alkaloids	0.9969035983085632	Pseudoalkaloids	0.9196511507034302	Purine alkaloids	0.95579594373703	Purinones	0.847112238407135	Purinones	0.847112238407135	Purines and purine derivatives	0.9875461459159851	Imidazopyrimidines	0.9999173879623413	Organoheterocyclic compounds	0.9999995231628418	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Purinones; Diazines; Imidazopyrimidines; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
163_201006_Poo_TruePooMortality_DDApos_163	C14H30O7	[M + H3N + H]+	Fatty acids	0.9967251420021057	Glycerolipids	0.9715903401374817	Monoacylglycerols	0.9699541926383972	Polyethylene glycols	0.998795747756958	Dialkyl ethers	0.9998304843902588	Ethers	0.9999169111251831	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
132_201006_Poo_TruePooMortality_DDApos_132	C16H29N5O6	[M + H]+	Amino acids and Peptides	0.9989470839500427	Small peptides	0.9998456239700317	Tripeptides	0.9907190203666687	Oligopeptides	0.9886232018470764	Peptides	0.9999946355819702	Amino acids, peptides, and analogues	0.9999997615814209	Carboxylic acids and derivatives	0.9999992847442627	Organic acids and derivatives	0.9999991655349731	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
147_201006_Poo_TruePooMortality_DDApos_147	C10H13N5O4	[M + H]+	Carbohydrates	0.99558025598526	Nucleosides	0.9963556528091431	Purine nucleos(t)ides	0.9973069429397583	Purine 2'-deoxyribonucleosides	0.9955735206604004			Purine 2'-deoxyribonucleosides	0.9955735206604004	Purine nucleosides	0.9995908141136169	Nucleosides, nucleotides, and analogues	0.9866001009941101	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Purinones; Aminopyrimidines and derivatives; Diazines; 6-oxopurines; Secondary alcohols; Imidazopyrimidines; Purine 2'-deoxyribonucleosides; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
148_201006_Poo_TruePooMortality_DDApos_148	C5H6N2O2	[M + H]+	Alkaloids	0.9996629953384399	Pseudoalkaloids	0.8535928130149841	pteridine alkaloids	0.333914577960968	Pyrimidones	0.7015169262886047	Pyrimidones	0.7015169262886047	Pyrimidines and pyrimidine derivatives	0.882414698600769	Diazines	0.7123780250549316	Organoheterocyclic compounds	0.9999898672103882	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Lactams; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Diazines; Hydropyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
89_201006_Poo_TruePooMortality_DDApos_89	C11H16N4O2S	[M + H]+	Carbohydrates	0.923324704170227	Nucleosides	0.9887640476226807	Purine nucleos(t)ides	0.9845784902572632	Glycosylamines	0.7162370085716248	Glycosyl compounds	0.9120228886604309	Carbohydrates and carbohydrate conjugates	0.7332063317298889	Organooxygen compounds	0.9999606609344482	Organic oxygen compounds	0.9999980926513672	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Thioethers; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; 1,2-diols; Sulfenyl compounds; 6-thiopurines; Alkylarylthioethers; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities
90_201006_Poo_TruePooMortality_DDApos_90	C10H22O5	[M + H3N + H]+	Fatty acids	0.9758731126785278	Glycerolipids	0.8044087886810303	Monoacylglycerols	0.8559110760688782	Polyethylene glycols	0.6719425916671753	Dialkyl ethers	0.9954551458358765	Ethers	0.9949552416801453	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
164_201006_Poo_TruePooMortality_DDApos_164	C12H24O8	[M + H]+	Fatty acids	0.8864489197731018	Glycerolipids	0.8739705681800842	Monoacylglycerols	0.8503053188323975	Polyethylene glycols	0.9066630601882935	Dialkyl ethers	0.9999260902404785	Ethers	0.9999617338180542	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
