rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
48	C8H16N2O4	[M + H]+	C8H16N2O4	73.40621463800755	70.47977790160421	2.926436736403347	19	0.9763728383853983	6.4124272063775685	6.4124272063775685	1.30253650023607		205.11855	47.057	34_201006_Poo_TruePooMortality_DDApos_34
49	C14H28O9	[M + H3N + H]+	C14H31NO9	72.3385829073818	72.3385829073818	0.0	22	0.7001724312920131	2.40550129903467	2.40550129903467	1.9037599228978734		358.20784	140.411	187_201006_Poo_TruePooMortality_DDApos_187
50	C7H12N2O2	[M + H]+	C7H12N2O2	71.14293033284844	71.14293033284844	0.0	15	0.7396065253160542	8.232012836413118	8.232012836413118	1.0597287687809431		157.09732	47.001	32_201006_Poo_TruePooMortality_DDApos_32
51	C24H30O6	[M + H3N + H]+	C24H33NO6	70.41786705928331	70.41786705928331	0.0	12	0.627457492731865	5.050358539481767	5.050358539481767	1.9847612191560142		432.23892	580.011	265_201006_Poo_TruePooMortality_DDApos_265
52	C8H18O3	[M + H]+	C8H18O3	70.2953646964351	67.11022735723235	3.185137339202757	9	0.7310592881387741	6.854267949465152	6.854267949465152	1.0451208656751971		163.13304	187.018	200_201006_Poo_TruePooMortality_DDApos_200
53	C16H34O9	[M + H]+	C16H34O9	70.22866331640064	66.88493007234842	3.3437332440522214	12	0.8880719779810269	2.9982186838008253	2.9982186838008253	1.754524871489619		371.22821	187.966	197_201006_Poo_TruePooMortality_DDApos_197
54	C9H31N11O4	[M + H]+	C9H31N11O4	70.19940134196099	70.19940134196099	0.0	26	0.6386226239680488	-9.057675794955315	9.057675794955315	-50278.50974420487		358.26106	527.979	255_201006_Poo_TruePooMortality_DDApos_255
55	C14H19N3O5	[M + H]+	C14H19N3O5	69.52582088533921	66.5712881252766	2.9545327600626257	20	0.8059756358339762	2.203981566432922	2.203981566432922	1.6496696494348781		310.14026	81.439	134_201006_Poo_TruePooMortality_DDApos_134
56	C9H28N11O3	[M + H]+	C9H28N11O3	68.68916226769848	68.68916226769848	0.0	26	0.46138369256570877	0.6833733561242823	1.9436421818234357	-53092.11187022135		339.24430	552.843	262_201006_Poo_TruePooMortality_DDApos_262
57	C13H18N2O4	[M + H]+	C13H18N2O4	68.51176700717251	65.20500852440821	3.3067584827642875	11	0.8273177956527709	1.9467259381501074	1.9467259381501074	1.8583285958919997		267.13443	102.355	159_201006_Poo_TruePooMortality_DDApos_159
58	C12H24O8	[M + H3N + H]+	C12H27NO8	68.3072112344787	68.3072112344787	0.0	19	0.6636585079459053	2.3588318383881837	2.3588318383881837	1.442505156520984		314.18140	106.438	166_201006_Poo_TruePooMortality_DDApos_166
59	C10H20N2O3	[M + H]+	C10H20N2O3	68.1913632321743	64.97969647065304	3.2116667615212617	12	0.9550393501705959	5.353254070051369	5.353254070051369	1.6593895414875033		217.15503	63.131	84_201006_Poo_TruePooMortality_DDApos_84
60	C10H22O6	[M + H3N + H]+	C10H25NO6	67.7961264533803	67.7961264533803	0.0	9	0.5599306385802907	2.480873879866183	2.480873879866183	1.3179346348171885		256.17580	83.132	143_201006_Poo_TruePooMortality_DDApos_143
61	C8H12N4O2	[M + H]+	C8H12N4O2	67.51691093637189	64.91119762997216	2.6057133063997275	19	0.9916186141654427	4.743461618745288	4.743461618745288	2.1672444147855274		197.10373	1078.375	306_201006_Poo_TruePooMortality_DDApos_306
62	C16H29N5O6	[M + H]+	C16H29N5O6	67.26503092782853	64.48557789684261	2.7794530309859233	20	0.8184825855751955	2.6973134728324912	2.6973134728324912	1.6381055308801977		388.21970	79.376	132_201006_Poo_TruePooMortality_DDApos_132
63	C7H7N5O2	[M + H]+	C7H7N5O2	67.04607435873571	64.79888117743086	2.2471931813048545	20	0.7210767006253279	2.378544925813531	2.378544925813531	1.6231557124486469		194.06757	104.495	160_201006_Poo_TruePooMortality_DDApos_160
64	C11H14N2O3	[M + H]+	C11H14N2O3	66.348571105774	63.139630906685	3.208940199088996	11	0.8771942740732511	3.0823606135794916	3.0823606135794916	1.3594040374220888		223.10802	94.045	152_201006_Poo_TruePooMortality_DDApos_152
