id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
94_200929_Poo_TruePooMortality_DDApos_94	C7H12N2O2	[M + H]+	Amino acids and Peptides	0.8957653641700745	Small peptides	0.9728223085403442	Aminoacids	0.7958874702453613	Alpha amino acids	0.6477599740028381	Amino acids and derivatives	0.9954909682273865	Amino acids, peptides, and analogues	0.9955054521560669	Carboxylic acids and derivatives	0.9993657469749451	Organic acids and derivatives	0.9998542070388794	Organic compounds; Organoheterocyclic compounds; Amidines; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxamidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Diazinanes; Alpha amino acids; Pyrrolidine carboxylic acids; Amines; Primary amines; Carboximidamides; N-alkylpiperazines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
101_200929_Poo_TruePooMortality_DDApos_101	C6H9ClN2O2	[M + H]+	Alkaloids	0.6834314465522766	Small peptides	0.6282339096069336	Aminoacids	0.5092573761940002	Diazines	0.5153910517692566					Diazines	0.5153910517692566	Organoheterocyclic compounds	0.9934425354003906	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Diazines; Organochlorides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
130_200929_Poo_TruePooMortality_DDApos_130	C16H25N5O8	[M + Na]+	Carbohydrates	0.8717963695526123	Nucleosides	0.36538252234458923	Purine nucleos(t)ides	0.14045517146587372	Purine nucleosides	0.9862284660339355					Purine nucleosides	0.9862284660339355	Nucleosides, nucleotides, and analogues	0.738559901714325	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Acetals; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tertiary amines; Tertiary alkylarylamines; Tetrahydrofurans; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
113_200929_Poo_TruePooMortality_DDApos_113	C6H7N5O	[M + H]+	Alkaloids	0.9980469942092896	Pseudoalkaloids	0.8498219847679138	pteridine alkaloids	0.7943235635757446	6-oxopurines	0.9930890202522278	Purinones	0.9941743016242981	Purines and purine derivatives	0.9919811487197876	Imidazopyrimidines	0.9990719556808472	Organoheterocyclic compounds	0.9999622106552124	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Aminopyrimidines and derivatives; Diazines; 6-oxopurines; Imidazopyrimidines; Amines; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
20_200929_Poo_TruePooMortality_DDApos_20	C14H30O8	[M + H]+	Fatty acids	0.9957330822944641	Glycerolipids	0.9811239838600159	Monoacylglycerols	0.9870009422302246	Polyethylene glycols	0.999565064907074	Dialkyl ethers	0.9999649524688721	Ethers	0.9999864101409912	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
114_200929_Poo_TruePooMortality_DDApos_114	C10H21NO5	[M + H]+	Fatty acids	0.9946784973144531	Fatty esters	0.9160079956054688	Fatty acyl carnitines	0.8314079642295837	Acyl carnitines	0.5143039226531982	Acyl carnitines	0.5143039226531982	Fatty acid esters	0.6640609502792358	Fatty Acyls	0.9763144254684448	Lipids and lipid-like molecules	0.9817376136779785	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acid salts; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
103_200929_Poo_TruePooMortality_DDApos_103	C14H34BrN8O14P3	[M + H]+	Carbohydrates	0.9961411356925964	Nucleosides	0.8758830428123474	Aminosugars	0.3033403158187866	Purine ribonucleotides	0.8115475177764893			Purine ribonucleotides	0.8115475177764893	Purine nucleotides	0.9495972394943237	Nucleosides, nucleotides, and analogues	0.9695191383361816	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Aminals; Hemiaminals; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Secondary alcohols; Imidazopyrimidines; 1,2-aminoalcohols; Glycosyl compounds; Glycosylamines; Pentose phosphates; Polyols; Amines; Primary amines; Alkanolamines; 1,2-diols; Tetrahydrofurans; Alkyl halides; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
132_200929_Poo_TruePooMortality_DDApos_132	C16H25N5O8	[M + H]+	Carbohydrates	0.8522367477416992	Nucleosides	0.6313984394073486	Purine nucleos(t)ides	0.30196413397789	Purine nucleosides	0.8599098324775696					Purine nucleosides	0.8599098324775696	Nucleosides, nucleotides, and analogues	0.6232223510742188	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tertiary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
134_200929_Poo_TruePooMortality_DDApos_134	C9H16O9	[M + H3N + H]+	Carbohydrates	0.9654936790466309	Saccharides	0.9262199997901917	Disaccharides	0.9744930863380432	Disaccharides	0.7218278050422668	Disaccharides	0.7218278050422668	Carbohydrates and carbohydrate conjugates	0.9999712705612183	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
21_200929_Poo_TruePooMortality_DDApos_21	C12H26O7	[M + H3N + H]+	Fatty acids	0.9970496892929077	Glycerolipids	0.978061318397522	Monoacylglycerols	0.989262044429779	Polyethylene glycols	0.9997748732566833	Dialkyl ethers	0.9999508857727051	Ethers	0.9999788999557495	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
96_200929_Poo_TruePooMortality_DDApos_96	C10H14ClN9O8	[M + Na]+	Carbohydrates	0.3444922864437103	Nucleosides	0.21040114760398865	Purine nucleos(t)ides	0.26120033860206604	Purine nucleosides	0.6233848333358765					Purine nucleosides	0.6233848333358765	Nucleosides, nucleotides, and analogues	0.7131906747817993	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Imidazoles; Hydrazines and derivatives; Semicarbazides; Alcohols and polyols; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Azoles; Purine nucleosides; Ureas; Alkyl chlorides; Organic nitro compounds; Nitrosoureas; Pentoses; Organochlorides; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Nitramines; Tetrahydrofurans; Alkyl halides; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Nitrosamides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic nitroso compounds; Organic N-nitroso compounds; Chemical entities
157_200929_Poo_TruePooMortality_DDApos_157	C5H7NO3	[M + H]+	Amino acids and Peptides	0.948672354221344	Small peptides	0.9984838366508484	Aminoacids	0.8712966442108154	Proline and derivatives	0.9664319157600403	Amino acids and derivatives	0.7930147051811218	Amino acids, peptides, and analogues	0.7874978184700012	Carboxylic acids and derivatives	0.9999346733093262	Organic acids and derivatives	0.9999833106994629	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Oxoprolines; Pyrrolidine carboxylic acids; Pyrrolidine-2-ones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
135_200929_Poo_TruePooMortality_DDApos_135	C9H16O9	[M + Na]+	Carbohydrates	0.7919325232505798	Saccharides	0.5712229013442993	Disaccharides	0.29454758763313293	Hexoses	0.6068167686462402	Monosaccharides	0.9045169949531555	Carbohydrates and carbohydrate conjugates	0.9999362230300903	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
145_200929_Poo_TruePooMortality_DDApos_145	C10H21NO5	[M + H]+	Fatty acids	0.9804054498672485	Fatty Acids and Conjugates	0.33996355533599854	Fatty acyl carnitines	0.7087455987930298	Beta hydroxy acids and derivatives	0.6183612942695618			Beta hydroxy acids and derivatives	0.6183612942695618	Hydroxy acids and derivatives	0.5988416075706482	Organic acids and derivatives	0.9998985528945923	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Carboxylic acid salts; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Amines; Alkanolamines; Organic zwitterions; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
115_200929_Poo_TruePooMortality_DDApos_115	C9H11NO3	[M + H]+	Amino acids and Peptides	0.9989432692527771	Small peptides	0.9998193383216858	Aminoacids	0.9981818199157715	Phenylalanine and derivatives	0.8364972472190857	Amino acids and derivatives	0.9995518326759338	Amino acids, peptides, and analogues	0.9995666146278381	Carboxylic acids and derivatives	0.9993775486946106	Organic acids and derivatives	0.9998745918273926	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
158_200929_Poo_TruePooMortality_DDApos_158	C5H10N2O3	[M + H]+	Amino acids and Peptides	0.9971500039100647	Small peptides	0.999170184135437	Aminoacids	0.992760419845581	D-alpha-amino acids	0.5463649034500122	Amino acids and derivatives	0.994818389415741	Amino acids, peptides, and analogues	0.995028555393219	Carboxylic acids and derivatives	0.9998767375946045	Organic acids and derivatives	0.9999996423721313	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidic acids and derivatives; Alpha amino acids; Amines; Primary amines; Carboximidic acids; Fatty Acyls; Organic oxides; D-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
136_200929_Poo_TruePooMortality_DDApos_136	C12H25N5O3	[M + H]+	Amino acids and Peptides	0.9999237060546875	Small peptides	0.9999868869781494	Dipeptides	0.999997615814209	Dipeptides	0.9999843835830688	Peptides	0.9998918771743774	Amino acids, peptides, and analogues	0.9999998807907104	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
104_200929_Poo_TruePooMortality_DDApos_104	C20H30N8O12S3	[M + K]+	Amino acids and Peptides	0.9923382997512817	Small peptides	0.5838717222213745	Tripeptides	0.6818530559539795	Gamma-glutamyl peptides	0.5546897053718567	Peptides	0.9145557284355164	Amino acids, peptides, and analogues	0.9950745701789856	Carboxylic acids and derivatives	0.9962150454521179	Organic acids and derivatives	0.9994159936904907	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Organic sulfuric acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Alpha amino acids; Amines; Primary amines; Organic disulfides; Tetracarboxylic acids and derivatives; Gamma-glutamyl peptides; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
146_200929_Poo_TruePooMortality_DDApos_146	C6H9N3O2	[M + H]+	Amino acids and Peptides	0.9956501126289368	Small peptides	0.9995123147964478	Aminoacids	0.9930222630500793	Histidine and derivatives	0.8451619148254395	Amino acids and derivatives	0.9998356103897095	Amino acids, peptides, and analogues	0.9998486042022705	Carboxylic acids and derivatives	0.9990546107292175	Organic acids and derivatives	0.9997932314872742	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Carbonyl compounds; Substituted imidazoles; Alpha amino acids; Amines; Primary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Histidine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
159_200929_Poo_TruePooMortality_DDApos_159	C5H10N2O3	[M + H]+	Amino acids and Peptides	0.9973734617233276	Small peptides	0.9993410706520081	Aminoacids	0.992313802242279	D-alpha-amino acids	0.5474969148635864	Amino acids and derivatives	0.9955818057060242	Amino acids, peptides, and analogues	0.9957738518714905	Carboxylic acids and derivatives	0.999904990196228	Organic acids and derivatives	0.9999996423721313	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidic acids and derivatives; Alpha amino acids; Amines; Primary amines; Carboximidic acids; Fatty Acyls; Organic oxides; D-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
147_200929_Poo_TruePooMortality_DDApos_147	C6H8NO	[M + H]+	Alkaloids	0.5271894931793213	Small peptides	0.7004409432411194	Aminoacids	0.5317201614379883	Aminophenols	0.7084062695503235			Aminophenols	0.7084062695503235	Phenols	0.9311988353729248	Benzenoids	0.9688348174095154	Organic compounds; Phenols; Aminophenols; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
22_200929_Poo_TruePooMortality_DDApos_22	C15H27N5O5	[M + H]+	Amino acids and Peptides	0.7527353167533875	Small peptides	0.5066542029380798	Tripeptides	0.2422797828912735	Alpha amino acids and derivatives	0.9120700359344482	Amino acids and derivatives	0.8379762172698975	Amino acids, peptides, and analogues	0.8456282019615173	Carboxylic acids and derivatives	0.9915235042572021	Organic acids and derivatives	0.9969261288642883	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
148_200929_Poo_TruePooMortality_DDApos_148	C7H10NO3	[M + H]+	Amino acids and Peptides	0.9951930046081543	Small peptides	0.9964659214019775	Aminoacids	0.9854174256324768	Alpha amino acids	0.9544477462768555	Amino acids and derivatives	0.9997028708457947	Amino acids, peptides, and analogues	0.9997078776359558	Carboxylic acids and derivatives	0.995232880115509	Organic acids and derivatives	0.9978063702583313	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
138_200929_Poo_TruePooMortality_DDApos_138	C11H23N5O3	[M + H]+	Amino acids and Peptides	0.9999912977218628	Small peptides	0.9999914169311523	Dipeptides	0.9999547004699707	Dipeptides	0.9968754053115845	Peptides	0.9998242259025574	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
116_200929_Poo_TruePooMortality_DDApos_116	C9H11NO3	[M + H]+	Amino acids and Peptides	0.9989557266235352	Small peptides	0.9998303651809692	Aminoacids	0.9982962012290955	Phenylalanine and derivatives	0.7835665345191956	Amino acids and derivatives	0.9994667172431946	Amino acids, peptides, and analogues	0.9994876384735107	Carboxylic acids and derivatives	0.9993628859519958	Organic acids and derivatives	0.9998892545700073	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
23_200929_Poo_TruePooMortality_DDApos_23	C12H26O7	[M + H]+	Fatty acids	0.996982991695404	Glycerolipids	0.9787431359291077	Monoacylglycerols	0.9894444346427917	Polyethylene glycols	0.9997808337211609	Dialkyl ethers	0.9999558925628662	Ethers	0.9999812841415405	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
160_200929_Poo_TruePooMortality_DDApos_160	C4H7NO4	[M + H]+	Amino acids and Peptides	0.9981934428215027	Small peptides	0.999476969242096	Aminoacids	0.9899320602416992	L-alpha-amino acids	0.5474900007247925	Amino acids and derivatives	0.9998364448547363	Amino acids, peptides, and analogues	0.99982750415802	Carboxylic acids and derivatives	0.9999984502792358	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
106_200929_Poo_TruePooMortality_DDApos_106	C26H27N7O9SeSi2	[M + H]+	Amino acids and Peptides	0.8475895524024963	Small peptides	0.43191197514533997	Purine nucleos(t)ides	0.22389166057109833	N-acyl-alpha amino acids	0.9456722140312195	Amino acids and derivatives	0.9778127670288086	Amino acids, peptides, and analogues	0.9766935706138611	Carboxylic acids and derivatives	0.9934906959533691	Organic acids and derivatives	0.9943139553070068	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Benzoic acids and derivatives; Benzamides; Hippuric acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Organometallic compounds; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Hippuric acids; Diazines; Organometalloid compounds; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Amines; Organoselenium compounds; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
