mz_rt	A_C_0	A_C_12	A_C_18	A_C_24	A_C_30	A_C_36	A_C_42	A_C_48	A_C_6	A_LV_0	A_LV_12	A_LV_24	A_LV_36	A_LV_48	A_HV_0	A_HV_12	A_HV_24	A_HV_36	A_HV_48	B_C_0	B_C_12	B_C_18	B_C_24	B_C_30	B_C_36	B_C_42	B_C_48	B_C_6	B_LV_0	B_LV_12	B_LV_24	B_LV_36	B_LV_48	B_HV_0	B_HV_12	B_HV_24	B_HV_36	B_HV_48	C_C_0	C_C_12	C_C_18	C_C_24	C_C_30	C_C_36	C_C_42	C_C_48	C_C_6	C_LV_0	C_LV_12	C_LV_24	C_LV_36	C_LV_48	C_HV_0	C_HV_12	C_HV_24	C_HV_36	C_HV_48
274.17621_2.716	380.18853539323277	252.89900785152494	228.786298688641	1172.4621391375777	589.005906541373	3166.0503612105854	1386.2917489977856	486.33449384485647	449.8799117030134	413.0389708140325	1100.3527110735768	1105.7854495030201	3800.568941411973	5891.70805856748	480.7016920261469	942.077532897743	345.5755005762156	4410.79341589131	2196.3379335500417	331.0377289150099	790.9323317046022	2114.6878897702727	455.72230113664125	1215.7845962723165	3462.092006026452	684.8265837576113	3784.366521052804	1260.7633341848762	101.94734784202633	508.88393414497034	209.82148325710259	7250.766259999135	5910.377922136084	220.7084978182221	311.4689219464461	463.2952441901013	7838.406866018962	1801.0126450839316	2760.90295065869	3563.6110552818495	1419.5424248214665	2036.0962025234926	4725.080871605497	2537.051435189528	1001.7618879734417	4912.483916516107	77.58590808789235	117.53748846586325	2448.542482137421	1669.0133421932153	7511.128139577838	254888.3931300868	2185.1369312862025	613.9052313584086	4446.548653585896	2598.6377654603584	1204.0503797513034
274.18719_10.62	96.44512783677531	58.32521685591041	285.2157001030038	1464.9070941580221	325.4958558324118	4292.549212000901	3878.221914701112	4993.226371034905	0	100.74090264437903	148.2051594439901	1005.9362028777207	6887.326649186057	6417.550469424608	66.40289150707927	140.14437206441266	739.8056449505207	13743.805456828628	5065.824570970225	1250.0877911173511	409.72440118545984	733.7245107386121	1534.19720036599	1852.33749702806	8528.91059444484	2786.4713546939684	8287.92044593956	509.2103398275833	0	126.05115884931261	1922.1562788248636	20400.91835775099	11157.941959752308	0	157.8114445979334	1579.335996139761	26933.685440857847	6272.092089868547	729.8151199729957	1370.0545997001325	1236.4979258517249	2583.0506160048285	2335.161676609524	6838.186294219659	4607.338992841472	9077.456640110984	1051.9585991273157	266.443954654942	2249.7882133929943	2949.2663144897165	11543.836990694726	1302230.258807454	485.9767031261872	2696.179330332699	5459.555299732773	3701.8993532830955	2750.933878228692
274.18726_11.268	446.4690466116125	76.46843180395271	302.7736351324924	855.1245874641953	203.9365307638881	432.3587784988985	665.9951314237111	3291.368359237583	0	101.21687266679993	125.74834759131299	1061.913103717356	723.9442060107963	3022.446735400536	79.9082324590769	152.80777540009217	706.2977600873259	6220.376077613786	3836.7270485614868	1264.0247662471006	416.45732008046116	2558.1186078867263	403.72542177869815	664.8680594059806	1970.8976950680744	3104.939396575808	379.38858131345955	495.2325596933234	0	124.00227984418694	680.8554070530928	5203.423791612349	7294.392886410841	0	120.22805892067531	1510.8054711893162	11406.9106199885	4356.995328541021	215.0886121461982	1054.239030821208	446.6563919953364	959.5912427767378	2437.337626471295	1827.6687560594676	5119.4567745844215	3198.3992585696797	847.9509968903071	295.4105402090607	795.5905788066198	2710.1205431301223	4940.559115776047	261240.1807634855	505.07358608914626	538.1761964988593	3979.0322085122543	6050.984756271276	3485.550305356725
275.13501_12.082	1069.201946845949	11614.021644923861	14978.670244701023	16394.116798148665	30127.51090032181	14405.741004232683	19692.5595259104	42219.817149833354	7703.278780359884	3339.608559882622	984.2189604103572	37544.053512206956	9452.092219052836	10874.743856848647	5686.662052161001	8463.475980637402	3188.8262856169235	10024.532102325798	14320.37228889272	4323.120418400443	4238.065457021624	15321.806795753413	25396.08092188632	18636.345050795968	27575.97821784703	28877.403989708135	29162.523760545795	6741.883335104337	502.69328680148436	15137.557926301004	29864.973770275643	13318.612720081826	37824.53229733603	644.0808833465945	10486.39508253359	6600.634757911469	27739.028371226286	14137.145397773596	14178.652793059739	55335.55255692522	26846.44076910405	43834.74575350151	29173.593058141087	28348.83860265888	37067.11352945629	70327.2227205112	23612.8053184628	15343.986260513084	63778.673059348854	86948.81448366426	13670.482247937669	15005.169936623672	12441.560794721854	20677.31418697299	19198.327357127768	38377.924243615984	28941.162285540206
276.11871_11.35	436.1944868524877	31632.437514781264	21312.97949191479	19631.783180737657	19541.19637001777	54250.99549675793	33054.81907042082	63281.87733924566	936.0252901237831	115.01910129574472	8528.374001773707	23950.442757979683	43316.45135898748	13845.837742469397	6281.237253448828	6122.303986762796	6447.58016903503	6832.424020502616	940.6209203087076	851.5844561403162	11397.127161176768	18297.776078299226	29603.112804934182	27038.664636557703	52445.30775909351	42024.357051402934	76440.02274158335	7759.761738488262	7647.879041341661	9955.595105545706	32149.495820152057	24889.45499818641	8813.599954733905	5838.699029166668	6415.7162059817065	10391.81375618682	1517.842193094155	3169.7993300382013	11112.131382239444	26423.14028841644	22304.10559762373	39373.12092332365	34318.831291198374	61358.87629864845	48222.40486448925	75591.95030605368	6505.094767033613	7709.019482410197	24151.692600931667	33123.472543536176	32029.512813727542	26692.450008589505	12927.865055527773	14164.082585167287	8880.098149418212	589.6274885218172	49.70807261443824
276.1806_1.974	2254.488010253981	4107.905681469762	2268.562300687871	3677.029696777058	274.9131557809135	1713.280512894055	2814.5676243716566	2372.3421787280267	4318.165978612552	3009.824349037348	3562.6498123262413	3518.719586873299	3116.390424051318	143.1315342351609	2198.332256064986	4521.3657039299305	10414.34543910982	1758.13265613736	1585.266168081193	2587.8841868818945	3214.817504186597	1739.626126532524	2311.564954783867	3711.4884890293165	1303.803062580594	3871.1223945822167	2246.3692364677813	784.302303042233	1983.1293478750738	4221.440682055099	3995.8531191954517	4326.216920090092	5699.971833692347	3006.9740435560757	4607.9715831311805	6166.871520351582	2856.711905041639	2341.5245172773157	3679.9465631552976	5200.860061760874	3403.9675134614226	1343.8351218971939	4453.01744609199	2961.2706865797427	1028.6294811427051	4063.1847600280394	4025.2412136738512	2984.970446122812	3711.943209629224	2949.061720750451	4933.18488922772	6483.223975020732	2922.0630931514083	4253.029439845436	7296.684376901799	5459.280633617699	1438.9830664564372
277.08932_9.992	10581.936180102473	18838.183315155857	20680.573065590335	27486.396841105558	25325.544913973663	41232.248265731076	32022.022764045876	40618.94538807045	14761.527722861587	9723.129880936582	12948.549690694848	47871.77645483178	67736.03861735664	87520.91726817745	12552.845116203167	20541.079348869727	49144.82649677593	69971.316222584	30748.64407880021	10881.583817313049	31216.533719502655	24073.751976501317	57011.94856344944	44643.77395096488	65932.68613731643	81510.10729321906	56833.271714637995	15593.519757165617	11152.926079899971	31702.764287067374	38620.58767717809	97975.1488060405	104518.72920204874	11440.423034171288	32909.22883115427	57083.86771627203	28964.93858360974	44835.224991962285	13621.61802743619	38886.128396936256	49280.84603792868	50681.64498931049	44640.6081986537	39776.62554850137	46026.980402485526	58177.75928499489	19339.358160140757	9347.614530752631	41223.488102149255	40722.38724845903	57639.75512125668	2038.6080404794118	13120.682598857984	31302.414289423818	85848.0942873637	34133.668280353115	17271.313535178346
277.08936_10.619	17784.10559950722	347881.7921129944	453066.7809659033	1599843.0304642888	454862.6242506946	671969.2155041937	576217.9097544511	705555.2454416034	56072.087112899826	29899.13550917809	197918.22397717182	1855251.5994906267	742387.2752475296	2379190.1561489995	32401.156496314863	1398829.4556029094	1945822.8049545046	718881.8121435416	172947.49849280278	21987.338131334935	694081.7115649245	626240.0453481822	1492887.831436867	1212238.1569599302	1793678.9203916725	951616.2884575995	1164667.68599464	52859.59571907719	27185.179614607725	423285.3802995953	1395636.2284036952	2818798.105288312	1037668.5462238475	30030.419877269593	1112691.8206263299	1307437.8622141902	64010.574416244846	173505.10881893453	32573.892272727713	473117.3476452024	526913.0603567406	294540.98428585695	127311.1663964022	762951.6569045	178458.5202591494	317935.3998201108	132748.27806265894	26850.225765628285	503260.91856625385	334973.95458839135	2342547.9450933426	30817.234739965643	39770.845980367216	2411904.9721802	1482116.1730611676	49761.0922141765	54651.345335568876
277.13925_12.373	3000.5018249209847	4563.755749721796	1343.2776480463278	9561.899167993957	1944.2080486932432	11717.102023410042	5442.156807716894	23131.289834684478	2269.337086123396	567.6554906856829	2154.6007021166974	14434.81501222319	22437.12859002604	57947.75086719947	1898.9064031190665	4440.737516565914	12793.61702732404	39934.38683488002	28459.2717372798	6919.610233596598	6519.317670565094	3687.750410020813	12268.480937241537	3519.452285080611	27529.904644909657	6863.162308728547	20414.062006017608	3038.1877666600653	1122.5380881587498	5929.347649490491	11504.787698553617	36267.89416682902	72293.46402196998	839.2153556604898	7038.254241698177	14794.125247794516	38810.51515067534	43202.53822034538	6750.419846486869	11455.478282621405	14519.240761188785	14979.329119545648	4829.217379640516	26605.826925875455	10990.305740842336	41110.302177612524	7112.985587300953	4510.534314714671	10212.360464702617	11792.3659911287	42871.36034007962	10404.933200865366	6243.417469120999	11418.842819741198	43987.5543177184	29737.75517961991	15793.203992205936
279.17032_2.086	1228.98	331.12	299.64	1831.25	1117.98	2101.4733333333334	1795.32	2719.76	116.94	1044.62	480.34	1361.83	2862.6866666666665	7005.36	322.24	87.1	4196.32	5270.81	4008.93	222.02	1107.48	1336.96	3565.84	1190.42	3111.4333333333334	1803.96	2200.1	1321.86	335.36	623.48	1370.98	6424.99	5386.55	6393.34	715.7	1092.73	16508.596296296295	3749.23	4412.82	4515.76	982.68	2112.04	1530.18	3248.83	4273.74	3452.44	980.66	713.94	1396.98	1660.19	5349.32	430970.24	713.08	1264.4	4101.59	2981.29	2175.48
279.19537_1.808	169.68	62.36	68.74	1459.17	0	1772.0266666666666	351.9	84.95	162.08	0	65.68	2202.14	2443.5	0	94.5	356.46	1169.44	28830.986666666668	8366.54	0	91.52	92.52	1017.02	1957.46	516.01	0	1703.28	0	0	1229.86	962.43	5183.993333333333	14314.95	76.24	598.76	838.55	2952.385185185185	1122.75	0	1015.44	99.84	725.1	281.9	439.91	70.68	1646.52	0	103.72	386.48	1311.47	972.96	2776.78	0	451.68	1729.93	887.77	1704.7
281.14999_2.648	67.20734116963284	255.2962365811596	379.36941647457314	797.2763086817712	133.34065727993945	1084.2229972100201	446.5560211290218	1095.210101489925	549.117324784034	125.65203394282545	401.97279904031296	624.8724654427205	1217.9106067278672	2885.3800123717533	190.37710283941158	328.5847413107526	224.77151879614203	1230.4441842062975	1750.1505697557454	156.67598972242644	84.40302839676647	128.49622097153258	340.1261042302416	1605.7464811966263	1385.3833702829515	361.7123264203647	921.8122362262455	587.1186694500925	75.67608628739745	694.0587076005199	431.8944695888969	3574.425612607707	3161.2618882562065	174.0903293553862	123.4704206789991	2130.7848649860634	4435.08382057293	10638.812034066084	982.2747357132695	185.31552720458384	1253.939370650408	1122.815157051983	1166.246415288951	1321.1725271010198	1702.692596111793	1282.507810243576	317.3546312367888	146.26580527068057	430.2636576543329	722.2168117137196	1876.4361948891924	228247.66985105418	807.8978591406869	207.8897105527811	2990.825896657154	1118.1832489532505	1322.600721086433
284.09906_9.561	29288.638173390973	44284.15752445965	36492.698017281626	54882.69447457828	31267.215856290604	136884.43481510947	63424.529772321155	123823.77745739408	26458.19949347971	16563.279141894687	24638.02671116286	55824.009347057334	136474.5809208719	128922.14370087534	16467.538025375252	41468.56474537321	31500.480711855736	129200.60134111658	94256.5050898678	21944.606159868195	46454.18118809807	59258.01752077433	31596.991848927777	47821.14209756447	145547.8198916568	83442.1406357358	129810.51890734982	27753.664712788242	20838.714857377738	49271.447737862494	50415.652914419465	147474.40237997074	166899.94110878248	12592.0791867501	32703.98430195822	21851.356732232965	143151.24665268668	107605.57793657732	24009.175713725057	73391.56409487283	103188.11000974201	52152.547074043614	33067.919280091926	151979.24207246763	110401.82898694562	135695.89863958288	43111.607688263655	32025.261380306725	82234.67667515646	52498.39488535013	171715.48535231844	119172.41972976524	46425.08552566355	69873.27082806328	65154.61787056145	64217.93607968175	38326.79291537139
284.13522_9.36	3280.4034366967417	4303.554338212799	6140.13770924084	7764.182418212275	10626.965732595556	2489.607557695464	6587.559195742002	2326.3882088761798	2626.6991566704564	4037.8549307779335	12095.694645856875	7262.717685313146	3169.4203517940696	973.0695533727085	5120.218122989923	5695.451415041086	13989.037455569996	5299.271175967473	12181.305600281421	3200.9117767076655	7441.879155208778	6673.799018094662	5357.511629774435	5382.612356937113	104899.55642007217	4385.7069896207495	4180.261406977968	5119.54287452512	4489.468955259401	15553.84321673804	3957.4097131832245	2105.75666361319	8757.891139248739	8470.2539265543	4932.125985977731	6095.23655122514	2949.681755860709	31923.267045402335	4059.033630656642	15623.364006261168	8465.665443906288	6850.237221694048	6355.369820214186	5112.912306173893	1083.2612605583367	7882.797973456568	8381.602815347956	4195.991696109296	13730.459900510881	5219.671866689863	5861.126730817083	391366.96374747326	4707.488225961685	6730.090159154263	3913.7232381471695	21536.60599140747	4175.958033189387
68.05027_10.006	19829.93894384874	28976.080092200376	28391.545436341294	32137.803679186203	29064.930239221012	33555.430234531705	35085.085088713626	37666.73915298518	26454.32420760697	22185.94308068105	22770.374754363173	32315.703837747267	49104.53139284649	70785.22864722871	19331.969170238834	41795.92596030497	78975.62692545986	84830.33574402663	114151.54813327672	1618.8639403873372	37114.01819003999	41802.651516067956	35284.169913854865	38979.650969500995	43626.530571746975	46092.79756293888	53223.497264957594	33904.517374974304	25711.852867541915	54419.0715878086	47226.25132117959	55686.04401572099	114618.66561486237	23713.021905489382	37536.7418198785	80738.75005012962	76056.28382039853	128932.00357868776	18583.856340313472	32873.75994156687	27374.02021428	26789.119203973078	36497.38075283961	34193.96191217488	36471.50820658502	32887.93210010917	25760.19268123155	17306.969788289	25486.972608891003	26207.815464356336	35884.09442725649	121730.56281453099	26781.95750532035	35429.52310347736	45366.497582341166	44476.425904059644	33720.576708332585
286.11331_10.461	163995.92124655162	1140114.0653857663	688090.6286491998	430363.9533712732	909392.3683869888	1302493.2038592338	1019151.4063120803	725908.8043050697	595787.9494597248	135435.9796258888	673849.5386091669	416983.68081318366	1250106.4848376508	113409.73612929838	175858.20186338463	352633.75032757083	63673.56731339388	337.3353049318805	997.8765958196248	176340.0734660796	648988.7047451121	634114.8007583722	604109.1616261823	1287829.1151326122	1415884.5752667086	2241200.840721226	1284564.641812	718564.0293053107	205733.4110890739	898545.8647569342	517527.25628009153	969281.7644147108	51034.14615498208	265008.27048967546	380225.6312329155	62203.54532579316	416.97372050458165	41.70356227473109	480538.50850817864	1421397.9808009109	852221.214900839	785201.9004143318	1323549.4480346404	1670758.1819296912	1127684.317507228	966581.2720406903	526025.5685300227	314013.0665786504	1486517.6152361662	688218.0846123004	993633.6318226341	18449.39258110715	460482.2227322673	740489.4201193164	78495.27887470619	153.5820166363178	130.2684651686234
288.20331_10.427	2097.7079939202263	76.08252376148795	259.9704757034883	1553.5673915448563	1686.7590746663411	3656.3306254397403	2860.885758110809	5510.370602630167	238.98478200676513	0	0	138.25427259460616	5505.101962530935	3719.280805662765	74.33922805697212	107.25736295350693	382.18938368495736	6795.042852683512	5253.249371645218	89.10320697420981	108.87907109768277	6618.472997179225	1351.2522803388001	1055.5052511240544	6594.459656559143	4917.742390984978	4357.368983351906	566.8294146560565	89.26698725366688	175.95610839918237	1167.5621701596383	18784.49046991053	7209.270740842263	111.6892487706457	372.33159311901886	1078.6961744776481	14659.767739371213	3223.719112384219	111.4563929881579	702.0709683618043	706.2009413535945	2271.6125809084974	2588.345792493246	5180.642489302658	6622.938411258181	4397.358838695573	186.40138591169907	330.1042118943036	1206.3282463719518	1958.7204015249552	11549.815864835748	1210407.15636759	707.2998121945437	1890.3547368895431	4436.5265852133625	5090.197729005739	3569.7601813176234
289.09177_11.921	3755.00671058808	18914.60049433062	21364.061998703488	8288.445109257389	14810.966534883102	26692.18599905762	34337.010480032244	10807.558590128418	8412.452119485208	2851.686835684485	8808.443635120993	8013.836734468848	22978.437372521515	850.6478598529771	3296.4610421954444	9603.31515475832	889.846978984175	48.92067820297864	0	2914.2432586805853	12537.066616680762	17523.994181438393	10186.542609028722	20794.498040144103	42378.91671025772	39976.77665416017	11537.214335568127	6862.411461073198	2787.428735122194	12157.538189205206	9214.657045244227	13220.265083269127	107.69834795988763	2289.2887655149734	7059.317598894945	634.5904500529948	380.26857934584274	0	5587.06350192977	29585.13831561923	24382.75917554229	9755.142734718924	21824.334519847565	36376.70027631006	38886.96729356125	9938.963897092312	7840.2883308070395	3243.356113358187	28087.43193956533	10462.882591246347	16389.769767008154	2777.1306268244625	5924.022884282698	14498.521927866812	177.68652750796227	0	33.472062310330244
290.13477_10.439	13245.825527839173	33222.55488096174	25765.956563713924	30957.214144076424	32287.967595883518	101880.36815640386	53092.86559688799	69655.96743556789	15986.892552758252	12262.417891969031	15335.932465268355	43410.51541463348	95337.5947210088	11766.800083117003	16635.670026762247	10118.21937943648	11907.443278356424	2385.893900427646	305.4200880636481	14384.002223993843	17311.792043304424	19269.73819811883	45563.530943275335	44524.9884657282	114861.9262903172	92190.04130828156	105643.9534362443	16621.45178522274	16070.132877777522	19360.382221999615	34312.47118776545	72264.16428732713	7672.366022326697	14619.964416819756	8687.61043532432	13256.179429134672	2168.7714797807107	2094.8494832074343	28007.166491321455	52262.44086308351	43382.929814560084	71872.56810512094	69276.74800970484	87101.90394363174	72673.19368501984	107298.88846181435	14766.154300331029	15043.262288040984	53819.34466467584	63950.16783523217	48895.1948346264	10354.496492529688	24847.84977937547	21933.071277880164	11064.408575262436	3234.2380480821575	513.8865811908596
290.17105_2.771	266.15321119486936	413.55995530532067	272.5225977935603	846.0696125704167	190.45644813506453	1472.4094189200816	995.3446991027952	2505.752451540014	91.06846650139195	174.26307403818285	274.6013950155537	1049.837036939481	2539.752346320965	2018.7136327986516	571.6280754812899	101.16660324596002	437.16346811305687	4546.049235738786	1371.2854743634362	240.91924670471914	72.89739939656279	1619.4809525922537	2092.958813428279	3483.8953120393435	2974.431866157285	578.8813041744436	1764.002092251333	222.11412360712959	59.32836383843691	313.0568871890525	603.763563966485	6482.133689815509	5188.688901702803	434.03418721516226	282.40617738655897	575.7995999961772	5506.5781608638235	1558.6203685720359	2649.92225907511	5480.549338856185	2828.921649933114	946.5358089252529	215.34333606970372	2315.485832078556	2011.6273870140724	4412.0969554903995	138.95060716369053	406.1117610627846	4504.1118871278795	1162.0726951661234	3564.76528956538	196995.16504358948	1021.258416327241	434.067938438583	2770.241390921435	1730.3395107719064	958.3989466927666
69.03416_11.945	3581.7191231740358	14365.682385186099	15256.477327161636	6077.939912122945	11108.672475369758	21701.740801552227	23700.61341963108	8322.327127180342	7119.092052158102	2332.6120012573742	7150.671099312329	5525.464163996296	19717.639053122115	1180.0105080949668	1983.9285344166462	7350.494840535195	1123.2274201115545	378.79023389974776	340.4605686895647	2166.544244242921	10523.219747426489	13446.698394686227	7275.7970439530145	13283.40751653103	34380.29666283483	29346.1179259165	8451.55133924984	5204.342519874066	2666.9940538119113	8797.557258729345	7419.2846385685225	10259.904069465338	390.2136754774378	1955.6378314534293	4573.426221890314	611.5755603852976	358.8228144420957	122.95078041072516	4081.5240869374907	21500.369959921183	17856.626888752726	7586.311923867075	15047.087620435716	27671.290383807216	28624.337418334242	8118.562948311451	5698.680154038326	2501.9692353218397	20508.57479761697	7816.953675774641	11882.765104227783	90.17274856195868	3686.56301603887	10765.51722296467	816.4672497496472	47.08178000658747	34.689951854558664
293.06332_10.615	92.11969303512586	94026.66370771681	67110.66003037793	81275.18350294995	56222.74423966816	25424.461159003815	69032.00267253735	42514.788150661414	37643.220026980096	379.6823481847038	22159.914940651128	63460.967582530466	34385.17298308087	106389.57141088389	10894.342281356305	92048.18696811258	114992.0441441397	24369.58585614895	10045.09184856048	6660.470339545631	58569.17730526008	76168.05769590469	74114.55290652697	132629.29469803226	59354.650877096705	114232.9697176824	81287.37159774605	26099.8906184395	288.0676130687332	41083.95778769702	90846.2301547367	122834.8850202132	36248.558147246906	7400.025332800411	80878.67220262602	58761.1199038853	3000.951161761312	5191.077827030266	34309.74982975847	124519.73234485088	85481.41562098384	52359.826707025546	104033.04615343477	85928.76603691904	64909.885716297256	65498.641512955626	25813.34944220423	18112.3057376661	125025.61810969455	56743.259235518475	117153.74126765976	301.7450689590398	20157.280173000334	137959.8192285164	67828.22468344528	1179.350084093044	737.8395423074763
295.11356_11.243	18295.05970744377	57536.89954719113	26166.64027135403	33759.347283669704	36456.15251102703	20415.495979531846	36403.94420195426	47316.398261133945	17899.970942790875	16286.472716738803	8855.524902572255	52357.56427214138	16340.029606531958	16859.632684642052	21420.577333654357	10061.477293989015	8248.35811178619	14115.74881234791	11253.959483868033	17567.52383886527	11392.769940448727	23544.46484761007	41551.06096329228	56050.00689057613	18078.632218038216	36072.146516115645	50327.49934698883	12755.914847595277	20050.843053325534	11141.176615330529	40877.17324415608	6312.077799379616	21894.197862695775	9572.58236941761	6517.811280417598	8703.941559292018	14370.215901076992	19102.144528668392	44622.54794437172	62304.9744870472	42907.16543996395	60228.56157078943	61354.16763960105	52021.34978298047	48524.17902646544	59356.18317004513	18532.32655144533	27931.009537371694	63635.353465790104	55926.61846344838	33806.65711064128	0	50069.15978722698	19050.36969934681	15697.463885934616	8561.6024601493	5910.951282320046
295.16544_2.467	1142.16	1035.48	106.44	1806.48	272.24	3739.3966666666665	2222.24	3848.87	552.68	722.94	321.76	81.35	4319.71	6738.19	605.96	479.8	896.13	5594.156666666667	3570.81	297.92	207.74	873.36	1749.21	610.26	3621.7966666666666	957.94	3673.74	1033.84	460.9	163.24	1660.02	10177.213333333333	10489.75	570.44	692.82	1299.66	17415.292592592592	4575.89	817.08	516.24	895.34	2223.18	2008.72	3977.34	3906.14	4792.12	176.74	837.4	1493.92	70.13	5761.84	348345.2	524.1	1520.02	3920.02	2160.07	2174.33
296.02982_11.616	0	12386.833325359206	10087.02021955403	3121.1694937110046	16391.73129218858	11917.041148201015	16812.843244137413	13577.035893413145	0	0	0	2941.798946599378	11753.666173995882	9962.438958522273	0	476.5656512598326	0	1786.0828413400457	0	0	7865.466731845982	10417.23575340255	8280.545338854823	19017.50554702514	29990.334564006913	38157.80149875909	26057.305229274705	4653.84668280399	0	4309.350711565417	7646.184516381409	10180.701289154393	8408.150924575395	0	4347.123434607893	2653.131446877553	2250.172845350075	0	0	9361.515103228861	7273.187024636038	7711.537804109463	14654.118884642212	11292.349963799134	18139.829261089006	8489.367050712448	0	2199.290866198163	9645.10770377637	8912.980156912745	9630.993992903776	528.3011690419349	6696.946246921533	7425.88473935271	9261.380914167736	2112.386430976993	484.87993858427166
297.20587_1.8	78.49109424114464	384.82154620789873	51.349269937850075	2286.253796297617	0	2792.932832770504	645.7864630959709	308.0788060700513	0	0	65.308776266827	3278.7000932953133	4103.750234842748	0	0	1009.7600826684451	3425.614546974747	52673.10470042727	15932.560555235044	0	803.3018398981523	90.40031785539583	1228.6332078606301	3609.4104346204376	1244.4792857118325	421.7536841716122	3270.0077787973146	0	0	2888.3214531856684	1716.4284761542106	8695.308540468082	20676.540121281192	0	1074.1289721100527	1737.1755471205245	7904.921888650883	2294.9575171098368	85.30592925113677	1610.0647922170426	69.5706521929808	1205.853448934735	799.9469321321471	932.4368729814328	76.63980351174398	2532.055879532415	218.69051269709533	324.7383391021893	926.0520502015148	2179.840811388274	1793.2068622391273	4696.584080576476	0	1079.2581938425385	2861.518848361736	1567.4389101546692	2615.971020565993
299.08084_4.053	0	81.64	78.88	17145.87	277.42	24840.52	2460.46	41111.81	0	0	0	15554.58	28458.346666666668	15337.53	0	275.48	3334.53	16573.98	37510.7	0	247.56	813.78	3512.43	1074.02	31672.353333333333	5277.36	22201.19	129.98	0	209.3	10250.96	39851.53333333333	17071.47	97.84	0	2670.83	26097.133333333335	40102.82	0	556.88	537.96	1188.51	0	29603.74	2715.06	22340.26	2076.34	0	2054.16	461.69	14462.66	0	118.34	2292.1	2788.85	16696.98	9910.1
302.11105_2.873	1982.96	3022.3	4459.96	1458.61	0	371.72	1747.02	43.52	0	840.96	1368.5	3265.35	89.29	69.38	585.06	1496.38	1951.7	76.16	569.05	4395.32	1932.76	88.46	3103.22	8210.16	17.873333333333335	113.8	185.37	0	2198.98	12291.9	1680.75	138.9	192.48	9624.64	2814.24	844.11	81.57777777777778	948.98	4650.62	300.34	5648.62	1145.82	916.3	517.73	88.58	1264.2	2953.1	2846.92	2481.34	832.72	997.1	23132.89	2741.56	5718.16	2186.52	225.06	551.94
305.24341_2.116	4686.179225569792	2534.9874854019336	7651.645749911956	3971.489446878492	2419.521453889746	780.194782098246	7806.125223582791	899.4516402726034	5633.5742242208335	1180.1586530639981	4491.383081912198	5208.398447163159	333.7097030510982	266.721314724107	2956.7712094815715	13857.21460515057	489.4426697867303	627.7913578496132	1641.93521847942	2117.5510595674355	10061.071852040153	1889.496777680081	3658.531449640767	14570.640496038664	376.9483471730109	3335.04319209638	1021.5274688845474	1983.3835691787126	847.138313059959	6990.476462217522	1241.0986308111908	258.22943302065534	4265.737475035605	2216.4479126972624	4170.740835321447	981.854977194874	92.02270328785488	2599.8238342234804	3232.1235546852427	13391.801295348201	3342.827772107518	1558.7074224523383	10624.493968539678	255.97628014311599	742.2249211839732	1260.17309213143	10522.093091913426	5997.391979242759	13540.151876439297	1739.7485901068867	1412.402900813502	296.22679234726553	1935.1405039692038	2781.0083873050985	1830.9991061047745	1274.468396955287	1743.0237936617448
306.08105_9.615	12135.342139878301	17948.955010505793	11953.940125383959	13251.811514861103	13256.61256978484	42805.34686701714	26796.916948656406	48150.99852607967	10808.076600018356	7535.284668085157	4672.022640246198	23209.55693339461	36278.66541819256	63097.54039492257	11298.454360583455	19622.755931636497	9085.304968467792	29054.969916777256	45767.47994129884	9651.642124362175	18697.294403163152	19326.883915779337	8806.154240542826	27953.47348255659	8893.401913334717	33366.16813967966	34165.58195002746	10899.540302083253	8928.307588740186	16760.831370558422	22384.100546630027	56243.69887264129	90600.40377665946	4986.920815915114	16317.750619109582	10763.126739660403	5460.014550396988	69591.33455052214	2436.620958959651	20342.278293479823	40406.55023408873	26654.843249112688	12757.93393449512	44820.57353201097	47238.72352507143	53087.71132451753	7511.717861934278	7907.720471732104	37901.35029653557	12553.022608320884	72159.47796635987	30042.54593874799	14280.18816884647	30050.860553135943	28070.23239822468	30683.2974337117	18641.321518576482
307.04227_10.568	9884.657852218266	131475.70123250817	75443.26890859212	35643.332622773225	104643.85067671911	32033.62568286417	107339.02362844911	52632.9866800738	62948.90879934118	8594.564000960556	35300.3472971715	112874.98993522416	23425.49828210391	7159.966648348815	15786.339627049429	36767.06219916488	1599.7231625192164	25.550098751954973	51.03255613898775	6555.8689264639515	41505.14349971496	62579.2016013266	61370.384720959424	127402.37558491094	26386.929791764913	141116.7150417147	92637.73556696695	51031.93930129473	13367.992515749314	57100.78344486969	34464.81336967839	18969.474840678857	7705.574730436817	7470.81991607998	37151.55664205295	1843.7807419964051	17.798017574901127	1213.7520205089336	57137.24080000331	263339.1321034722	106783.8941487868	86853.665487179707	289705.47061559587	107013.94110538131	115754.6516385391	142624.48374615976	41595.74401097511	31516.959929421966	323206.56407133985	134022.47185112705	59537.49524265092	0	31308.54358938599	54650.728002718875	5759.462199614137	57.20816614285499	57.4474023471941
