Compound_Name	A_C_0	A_C_12	A_C_18	A_C_24	A_C_30	A_C_36	A_C_42	A_C_48	A_C_6	A_LV_0	A_LV_12	A_LV_24	A_LV_36	A_LV_48	A_HV_0	A_HV_12	A_HV_24	A_HV_36	A_HV_48	B_C_0	B_C_12	B_C_18	B_C_24	B_C_30	B_C_36	B_C_42	B_C_48	B_C_6	B_LV_0	B_LV_12	B_LV_24	B_LV_36	B_LV_48	B_HV_0	B_HV_12	B_HV_24	B_HV_36	B_HV_48	C_C_0	C_C_12	C_C_18	C_C_24	C_C_30	C_C_36	C_C_42	C_C_48	C_C_6	C_LV_0	C_LV_12	C_LV_24	C_LV_36	C_LV_48	C_HV_0	C_HV_12	C_HV_24	C_HV_36	C_HV_48
Adenosine	2.9047617797245087	3.409685951427362	3.225493458205032	4.266899800622685	3.046135200151048	8.462936457545629	6.3147789093024675	8.406189009427175	2.3493475545941194	1.5810850304087245	1.9794380811599896	3.371707976278862	7.229956729272785	1.5156519290771422	2.479566650909302	2.4676373750088665	1.1994611783315114	4.713343367024491	3.0846405695148116	2.521048048642474	3.4773014481465876	3.0821993061713853	2.8787148596376526	5.258272317379738	5.666475270549942	7.601215654122291	7.817019775358697	2.304799137104037	2.3030138759146337	2.8182457451596648	3.9070037006337337	4.7970479879926575	5.53038434919423	2.2450091538757766	2.736848611556465	1.2439053878079749	3.7247302822334714	3.4777833466681014	3.105971187404832	4.275511957533525	5.788077041914582	4.27967061977456	2.759238847028864	8.654307781520755	8.362481626856761	7.47108017838389	3.2726183552903563	3.2671189679960615	4.9270651918717	3.77446813642558	5.401003746139846	8.222064632662528	3.837744767289979	4.365617831084579	3.00103193852992	3.204024065740778	2.582504597590968
Guanosine	0.4377449627513197	0.6618664470248324	0.5454160975221817	0.8202710862225389	0.4673165805566284	2.045860632530669	0.947936474831676	1.850657395879159	0.39544151842001907	0.247553060271527	0.3682374039071043	0.8343398811371814	2.0397349985355206	1.9268570514634495	0.24612212342712816	0.619784887994757	0.4708029330085945	1.9310188506100536	1.4087479952249595	0.3279818183820906	0.6942993966958041	0.8856642128180297	0.47224537850068543	0.7147298533409515	2.1753426915865575	1.2471176204315684	1.9401346155948085	0.4148034078603771	0.3114532811332846	0.7364059717296538	0.7535071441852186	2.204137194580914	2.4944692911750623	0.18819991567833996	0.4887903734317931	0.32658812206254484	2.1395237553487876	1.6082618600026115	0.3588386618140141	1.096902740946102	1.5422388403715903	0.7794665849999989	0.4942297080469402	2.271466063602358	1.6500543395518612	2.028096893540675	0.6443416382122467	0.4786462507075511	1.2290709887200413	0.7846355906868369	2.566441918343132	1.7811386834292997	0.6938645359285255	1.0443186929644186	0.9737941929555846	0.9597946436002652	0.5728282905402954
Glutathione disulfide	3.2843848303760907	9.927240386259164	8.938647055401894	6.395249596582371	11.535781201890003	17.887244630293697	18.029061535939707	20.676269908416877	4.862609219163502	2.2460172400247163	2.2112440999407963	7.776270231015607	14.108342251178623	3.027512607149854	2.580760764562424	2.042875136927015	1.3282198252699555	2.273639241332402	0.4254430311131705	3.4704204750228542	4.1642095534932615	7.6846167611319265	9.36257253407913	12.666788396802566	22.190067572426155	1.8754130939221885	27.632339809432587	4.363081742752176	3.651163032822169	4.849024415762512	10.086374537310304	7.544514852267526	2.793753354994444	3.9582385731672742	1.6490623601270402	1.9906563692610555	1.3144239581475297	0.7979702429344995	5.169410769019462	9.927371731764993	8.326990979898294	15.617780697733526	17.06310165023342	17.5779526615166	21.61318548667541	23.382692932267297	3.642362799421647	4.390746845122345	8.800241532743623	15.750095908786122	9.73224057806515	6.72387861415524	7.510098854968358	5.162957144642492	2.228945346506728	0.47441411251647575	0.12198314423388162
Proline	2.2398656415372065	2.019375995534819	1.4102995484780545	2.2520536161126117	2.5140173394819256	3.620681532271473	1.6394790362125118	3.0182107788587396	1.967650487143264	NA	1.76197173867251	2.5356088398177605	4.731738641119154	16.04368568013027	NA	1.8095077521535787	3.608270299780231	12.543327600709976	4.570181950450224	1.6188162497198952	2.6284528075399867	7.04365492537068	3.3811389467009736	1.832980621289368	4.42509901084707	1.787574693097075	4.648847542841805	2.463109150859919	1.8755752826889784	2.6091738696421776	3.666212095920733	7.461249425389571	13.983159684344294	1.7808291524922384	2.6295065288212	6.72239986592503	10.668469062162217	3.849666819243337	1.8804436165446063	3.0596621388421053	3.0736280149113875	3.5452742974774325	3.788591651383278	3.479768536034344	2.4935565285615455	5.647722647762937	2.2155772750826586	1.8500776650036632	3.439267946913606	3.4471988092344645	5.79946896502466	170.96236897947415	2.179333242480194	4.180444649757297	8.342073854190168	8.888637343385854	3.9283913998388154
Threonine	3.431176533927779	7.831455113472844	3.780662107081698	4.792730605242711	6.395199376991839	17.159040065074716	4.947143903902283	13.63444181699919	4.783189901026808	2.99965592735465	3.864276353729809	5.477284779533589	13.111946720509502	6.836080087552616	3.2199549502802793	3.783503240827653	1.7978451491404646	3.4552525172334274	3.3592354038902297	3.4915811987206395	5.225970392458944	3.52769113598416	7.321783919500959	7.552572273936939	22.19388992405145	6.9621587431941485	13.82283045224191	5.444479767124427	3.2473754654041036	3.736000941272738	7.142738810289792	14.736785534179738	6.032179628161091	3.079655524468553	4.245207112071002	2.120414816584108	3.6772259209110114	3.2844174823708308	4.689895488499946	8.955907130196742	4.926020307509653	10.29625504009873	10.268027229700248	15.855861245056314	9.356902285400633	16.786890417637977	3.774680498481869	3.721512177953353	8.102524702655408	8.410187299367337	11.738824309860094	22.64581641018367	5.1734465961744265	8.650365790186402	4.386995719372551	3.675070584210872	2.0995973507024375
Aspartic acid	28.558154728081036	81.22412320151739	36.98364244996877	36.500978062798985	59.77801044961859	94.13574528325712	46.37335920366868	107.46266568884776	34.26527560345891	25.060681171787618	28.210890958731696	41.43298002840642	103.04906809850762	18.992542695658692	30.881938678462063	27.75944589367326	12.173918662668637	8.12593752590543	5.3758751073801765	30.58762823956533	31.617841312362614	33.20533984677279	61.13532359752635	84.87212269003037	95.8621836379323	43.037631621711654	162.95563660558622	32.23871601076203	30.398599423835172	32.60350127609774	72.77394199917836	59.01366552631889	14.798469838905168	26.007907709020568	26.635438835164024	11.85965121074947	6.759840363090982	6.637703776275757	46.918511724396154	89.79761007834031	54.378642645380495	111.92906486120982	108.73895975466505	106.81067640214738	79.22632698942772	124.86412192941556	31.08482938159669	36.65824413591734	98.66055476294876	100.6422241937489	86.88710723954642	36.29972383882704	64.42306626571602	61.62143301790672	12.079341144066596	5.78518568277582	3.167545798815377
Dimethylsulfoniopropionate	0.02422319366690919	0.13759409823886298	0.04238726675193827	0.0468830781442739	0.04749786944387035	0.0629900421935347	0.06236918410111529	0.08802017758949338	0.02644665999024225	0.02315603156308242	0.02351458696668139	0.04965808746508343	0.11941622783635716	0.31708527696658917	0.0231537267116606	0.02978707320811327	0.16569646811737393	0.2299177354478964	0.2826953359914788	0.02792201922863575	0.0374825747173729	0.04209021114248409	0.0545813136841856	0.05854452954728476	0.08175013396071773	0.08892445822766964	0.10830058909332232	0.03099338475570939	0.0292953768699687	0.03809541086714257	0.06432476310712543	0.2160765887045309	0.2432378215161525	0.02657662181937845	0.03639897663857953	0.1599533982997691	0.1487860187331115	0.2575578792954078	0.03956493644710983	0.05002500391590914	0.06467152402965552	0.07692269153834623	0.09326242703642865	0.10192881144219142	0.1201030576645306	0.11753901377868868	0.04131700502033734	0.04504884559174048	0.07292669115071264	0.09988669718693746	0.16919723541209494	0.0393973181143993	0.04169523908642047	0.0629034168696376	0.16513352802700476	0.19092605528820925	0.20532869033047368
Adenine	0.6137563008489565	0.8472387352213293	0.7406091288521565	1.3025162046938712	0.5491337509403921	2.1631266619749288	1.7096496894744142	1.5457492876876426	0.604807529602018	0.8036536006228431	0.5860301778152224	1.163474256199324	1.8722932497145497	0.5907325433982121	0.5257578452574811	0.7557699661125704	1.0302916420252042	1.0254354988432453	0.8847806725202005	0.5268062520418912	1.2311006902976451	0.8740344149173415	0.8590195768868655	1.2701582895040704	0.8916071316271578	1.4203399062084108	1.5795244710951386	0.5606561545947789	0.7374881383024712	1.1487078068008163	1.289916850780849	3.790496532922104	1.3899619567471004	0.49531935029130414	1.0133453422651395	0.7506436760394904	0.850834611091929	1.7583258209687076	0.6319120248802661	1.1818402940481052	1.234252100232468	0.8234995921313086	1.178332928240254	1.7069941037812633	2.101122546115769	2.027212404439948	0.9711398873510168	0.8473726659813259	1.3719015639664969	1.1207286997618198	1.7369148595168389	0.6173814255003509	0.7003283304917104	1.3814082718155911	1.0202034663919457	0.6350574079300761	1.062407540115373
Creatine	0.0299825977125765	0.07195172367887472	0.01978679042311695	0.03394667489290194	0.03548307351190169	0.02098410699036302	NA	0.01061277954874797	0.05734112329390825	NA	0.06099082029931237	0.02021996592829444	0.00795104326680942	0.0620008115556826	NA	0.03761277635161854	0.02838345169951628	0.01432257042107548	0.01194864066977133	0.03524929491338124	0.13901408526759387	0.0225202298127945	0.01565253534099421	NA	0.01402815539297722	0.0255311970074591	0.01221343125904501	0.09676716797318628	0.0216286884626773	0.04880794511992608	0.01433696065118763	0.011510977649062	NA	0.02077452709169336	0.03264395798223388	0.03882624899546556	0.01485749188378587	0.03480104697574731	NA	0.06866879585349944	NA	0.01293789559528342	0.02402419495991881	NA	NA	0.01677867912779904	NA	0.02161981619527882	0.04097445299069213	0.01962599150093345	0.02507585741900795	0.02555082911114616	0.01998727241074383	0.02218792671414565	0.02111274304071964	0.02406790452552294	0.0160938946179421
Glycine betaine	1.1266814686643234	1.54460012881502	1.1569164878424654	1.1899112715219662	1.2186659350420568	1.1709231197733332	1.578001755367873	1.6061653432430028	1.0490799704331313	1.0823183745600644	0.7996665936391509	1.0449823476893374	1.2094566805067022	1.8349385623811183	0.9653401375169912	0.8821214871455235	1.061754302946896	1.285539731361112	1.7236106445442	0.9450254981080084	1.145882191192776	1.0951122362738333	0.9941462740692136	1.1992080006665748	1.1254518818685824	1.5294030700787282	1.6721329236671378	0.9345145998571012	1.317309080988452	1.2519648245318238	1.271382893027628	1.450977238032392	1.6242070161951203	0.9333026061626176	0.92047734237517	1.111874000977799	1.0875416587041566	2.0116313616703456	1.3281987804524524	1.5301402892901468	1.4391754255596716	1.2851247642557688	1.4298377294172449	1.3611836905464698	1.7546268077452225	1.882207832542358	1.1668056095911756	1.5316618497860026	1.6119455272910346	1.3693140522323235	1.5631586295331306	6.611809709888581	1.395060804366694	1.5376540523810465	1.500832468175	1.9987223532120937	2.2940645165060007
Guanine	0.3973148286300265	2.103831500047113	0.3171189552060285	0.8312972825525624	0.17581210211160814	0.7737080830846108	0.8534021368949077	0.3936991340660767	0.23853261719052213	0.6469979683356814	0.40475103338384993	0.6156630094485167	1.1661108825149435	1.285140975698536	0.25554353175402095	0.3650315110445843	1.0597522617370287	0.7215093900564203	1.406214350372447	0.20905276372402648	0.9912276540189268	0.23843500635056855	0.5385587874464755	0.6503555357412445	0.3588611033841493	0.3672395286126184	0.6134610046245786	0.2113262933207375	0.38574764520834814	0.6653811069473788	0.6834067161767277	2.3516368639766587	1.0395999408762586	0.21590973857729184	0.7357884877551863	0.5300346023848616	0.6614065721998544	1.8588420257447176	0.3820095059990211	0.803501649115831	0.6175377832795235	0.55450908529751	0.9043476675630248	0.6576706531477884	0.8377623722979765	1.2284460347302697	0.4653293265341156	0.5845320281225883	0.8438175368271978	0.712897706851019	1.3521000773044831	0.3796522653575139	0.3054620123602109	0.7284049805487433	0.7042007618489874	0.5435586752553354	1.2080928139412412
Hypotaurine	7.53990546227389	1.5009517357829958	2.62756417770719	10.123443835839714	6.576606657836155	15.815351619350336	10.03525356560104	19.037787459453188	2.944888364185324	8.0425432109889	1.5340212808956464	12.90144672362748	24.48976683522525	97.6031772683546	6.468604582876459	2.5701464350123557	24.19733318624819	124.0976436338632	140.58373886426114	10.46050636696259	8.159491805238416	2.3924933889464786	16.093352532174027	10.315093204163036	20.330616258278994	14.80923173784897	18.25350773736993	6.045430734877502	8.593240548096642	14.18829780518531	15.182750374129736	52.181755460390264	172.36233737694866	7.148140735530875	11.175087075009122	38.60391466916106	136.60549765076996	162.50700534016283	54.76658595833809	43.83888093192694	53.82135753981972	61.284511448369464	51.17219173638146	55.93535446437084	52.17614934092816	89.971626442772	40.44653311979049	34.87155094034999	50.19669120979648	71.1697610019173	99.28674608706054	24.94743997378133	33.708261646748575	67.15816646048027	210.46587857987075	116.4159844542126	96.33021917721746
Glutamic acid	193.15810413236997	406.0560740564195	266.41939207515424	247.1466516213453	294.4389135281081	357.7809917001057	399.461865170371	557.6797543814022	190.46734116575448	174.05893338093122	145.2998815838852	236.55296884406113	301.5081707098851	233.85666023899083	165.6264385692006	127.31206865099334	90.61001603900296	125.3814742751506	116.0393565596294	184.05483067597936	150.18798164857344	238.05714824468265	295.3851708564186	356.5728615114818	330.43959532206173	428.1032123379584	694.71219978676	154.05987947248974	211.5784167786608	158.81430558545088	360.855273512405	233.4493891692235	211.7045760433569	152.98730358938641	110.36639060051016	108.1437143738264	117.9461207648426	116.57192022851984	283.68030535711466	409.9602176219956	300.23854875460404	491.4306950154525	435.0226524233904	534.3805652781379	524.805092642433	582.7030853071246	178.06144748039463	242.7436520607626	404.30766011684983	475.40733112500266	337.4142045340875	37.147917234701595	345.8607777629931	206.5439589536803	159.57789430288665	102.17021557032572	69.03560660159941
Homoserine	0.2655565655051144	0.7910704938076979	0.7961378593524542	0.32334566879132365	0.3855903939705472	0.7212989466709555	1.451506227660791	0.8365293409833405	0.3633358450015349	0.4251163044600965	0.23801325273501123	0.31455322855099516	0.5161831928349951	0.32047561701204974	0.2786862175693912	0.25058455147679143	0.22486047364404713	0.268674170346001	0.19530952998445011	0.27669492046644995	0.4782396848035506	1.0334064578715465	0.3743515338701942	0.847337583805863	0.12147549013543384	1.796362152596933	0.8863038724318117	NA	0.35994694088146956	0.27380548657050807	0.4758995453645092	0.5906901891906577	0.9608961544498176	0.1947397844987939	0.18587772999236896	0.2489366618405275	0.31114665891855586	0.2197721893631708	0.3677192213037164	0.8539113944169122	0.5016434334508063	0.800378847804133	1.0332988450764882	0.8758974199943789	1.485528740328063	1.0322709839497566	0.23403434422918387	0.4332640408919475	0.6927116958382402	1.0012397853840829	0.5354078395115411	0.989031751088032	0.4583311061116402	0.3620178385536174	0.3961756300261077	0.2220392870234777	0.17352533945033516
Methionine	0.03143338320195102	0.08433445281757683	0.08769920664645153	0.2916580479404801	0.2789712532179448	0.8973780247189601	0.33314700829263666	1.0567672719182373	0.02990331046245096	0.02770607817841921	0.03669244353459234	0.2718179524436643	1.1336997388908978	2.217913802675733	0.02765005173379403	0.01080180136036761	0.12294383716403584	1.3085625360633668	1.2015777262513814	0.03006692663801835	0.16471692284232697	0.08496188946618288	0.26563749794800656	0.17965046674764837	1.3460761031850357	0.5189998691270775	1.082677341345379	0.12319149180654708	0.03721890500414392	0.13939798914960658	0.44060843829243584	2.2962982782348407	1.9620678153577968	0.02624018689388005	0.02392783316247048	0.3217827277676169	1.8779323818000648	1.143796099550321	0.14545458146882723	0.34366831410239496	0.3711992307139935	0.538842385231733	0.20431911705261255	1.0604604019143828	0.9544861398913556	1.4688141212553187	0.29215549581731576	0.1484273140710653	0.3616311393141445	0.4413081421589265	1.80426897831535	13.713410825367182	0.2273451758343845	0.4870513053454133	0.9562961861845544	1.340849831335703	0.7020478955864561
