mz_rt	A_C_0	A_C_12	A_C_18	A_C_24	A_C_30	A_C_36	A_C_42	A_C_48	A_C_6	A_LV_0	A_LV_12	A_LV_24	A_LV_36	A_LV_48	A_HV_0	A_HV_12	A_HV_24	A_HV_36	A_HV_48	B_C_0	B_C_12	B_C_18	B_C_24	B_C_30	B_C_36	B_C_42	B_C_48	B_C_6	B_LV_0	B_LV_12	B_LV_24	B_LV_36	B_LV_48	B_HV_0	B_HV_12	B_HV_24	B_HV_36	B_HV_48	C_C_0	C_C_12	C_C_18	C_C_24	C_C_30	C_C_36	C_C_42	C_C_48	C_C_6	C_LV_0	C_LV_12	C_LV_24	C_LV_36	C_LV_48	C_HV_0	C_HV_12	C_HV_24	C_HV_36	C_HV_48
253.05652_11.593	261.93521261775686	3149.415483495484	8124.608166992944	9773.296834067307	4056.875127351208	7401.6411784734655	19006.262011515497	16873.359173682125	428.8593476735722	4506.535303984335	350.5327329498684	11975.783602932108	4707.848993076689	2889.549248932518	5408.239818773534	2204.102837411303	296.74332805048334	2817.5038524021843	1592.5532322472566	598.3492563313926	525.2341969055367	7665.6130910538805	6945.024747840848	3574.4622126415434	8802.477585696308	17618.733666607863	18711.367365714435	1617.559972014612	6640.825654791989	684.3346746352095	7243.973119630398	5383.2946371299395	3437.2628983022278	1316.5686350359842	3105.6635583315406	204.4048082631881	605.0515501077725	2164.6429041839983	8469.716923368002	5946.241602915547	12709.393516187263	10031.686621238647	8637.957622872904	13648.03391571056	26642.658299542578	27127.654336798234	2871.480822313427	6673.087395296017	7480.531058306228	15522.30680733345	8605.376083486264	16609.86076077781	7126.351052203269	509.418504353675	1428.3562920725628	2589.0365020440713	1430.590865538836
253.09283_10.606	1292.0876383199447	90324.18090798831	66561.29091113144	449448.44983567693	70769.84185587429	428768.31544602173	108491.62465335974	196811.36010136496	11281.518747079957	5137.2561782041475	63589.47558477693	614292.5027302381	956191.6088804139	814041.2056328371	5623.680956345379	315859.22371003905	834820.6708751	243770.67939798848	44743.4720047681	4619.183525695949	146671.61311720056	121149.09291395757	380306.0680943784	216149.28851972907	1153941.4591280983	181095.102761939	277653.78979518963	8113.680832156682	6439.456596399028	138549.10759803193	466508.6498171107	2236005.0232456783	279471.5321367548	4650.615688035056	278238.4990625463	431742.9533398542	34110.30186211844	47465.90840146477	5503.177175243706	102279.5826550696	100514.49603944765	66678.49281201004	23344.31916881256	217456.81654228564	50616.09205899096	67837.58244877885	19393.806366455487	2110.2355773816307	98654.59072180836	78002.36257586352	638507.3604557383	5774.615578808245	5786.691573130092	459579.318465435	380142.6699741929	49611.022896041075	35232.40261820765
253.21718_1.759	1088.24	7076.28	683.16	41291.54	346.4	97598.02	9651.24	3732.5	3079.34	2341.34	1241.54	5828.38	26641.31333333333	166.24	1601	6378.1	900.08	11570.15	3593.76	1364.48	2010.74	735.4	1978.5	19826.96	21643.763333333332	363.26	8732.08	1148.12	1034.9	36539.94	19567.1	135722.6	5734.16	630.76	9102.44	2496.83	2060.885185185185	167.11	514.78	1659.84	1751.42	5465.84	2771.6	17372.79	6150.96	3763.15	1810.58	3077.94	317.46	5669.18	19598.32	4161.09	1810.98	8723.3	1332.98	1752.15	2983.41
257.17572_2.566	356.88	2926.72	1784.66	15653.07	315.94	14405.276666666667	6597.2	15510.1	735.2	231.66	7430.48	14766.4	65167.90666666667	371.41	5827.1	3262	24085.82	6996.946666666667	2613.06	664.08	5426.86	2243.92	9498.9	6870.5	30117.243333333332	4754.7	21221.29	0	436.24	2845.56	9764.24	190805.53333333333	6112.84	3588.96	5040.08	16034.19	1812.037037037037	4430.81	5029.74	12443.64	9234.72	6143.1	8319.68	13067.42	271.36	8622.69	3695.08	2077.96	12918.84	6342.02	43701.82	1287.21	3694.38	15593.94	5613.76	1633.33	1851.99
259.02209_12.705	985.9	7113.68	2586.2	15119.22	8527.94	38358.81333333333	6385.2	21271.79	1289.18	329.04	2386.42	17048.28	22315.613333333335	17586.37	1035.58	3801.26	7529.24	14736.866666666667	4985.41	0	13287.88	4910.28	15952.69	14801.72	36688.82	0	25857.27	2730.56	304.56	13111.82	16612.27	17806.753333333334	25598.58	2700.48	5571.88	6635.39	9873.948148148149	9179.24	1233.12	11727.54	18708.9	15162.55	14222.2	38846.59	11361.16	30804.88	3937.16	1366.66	13162.72	14876.42	31886.39	29468.94	3645.66	7781.28	12984.52	5706.4	1416.09
259.12991_9.199	14946.3	12583.26	12088.6	38311.34	16588.62	27843.12	18014.62	54785.54	6109.44	15499.8	7834.26	38845.18	64249.32	94534.43	5246.12	15059.12	22192.56	28948.603333333333	16639.38	9940.62	18724.58	12372.18	28484.54	21812.88	49096.513333333336	21694.16	40094.52	9676.08	8555.88	14386.42	26101.96	53457.51666666667	93962.37	3452.72	23625.7	25710.96	19362.88888888889	16901.17	24763.4	23405.6	42001.86	48748.16	26117.78	67908	30797.08	113048.97	16941.08	22558.3	21635.08	42650.74	111964.29	66865.86	28293.68	57893.9	126423.04	29421.91	16241.36
261.12808_2.385	7846.42	5699.84	8416.66	1904.03	6057.98	1042.8466666666666	3687.02	3624.5	5808.68	1696.1	7451.54	1625.05	1011.66	1174.83	4347.94	3413.74	2867.65	1845.51	2785.97	5134.26	5232.84	3463.62	655.84	3608.64	1518.3233333333333	5309.82	2961.7	4937.48	4113.36	5640.68	1212.95	4387.82	2106.52	5205.94	2517.2	1572.55	6704.2	261.38	1943.32	9288.86	4782.56	2540.77	6675.8	1205.3	1328.66	3794.15	1478.34	3239.88	7133.74	2023.64	2002.64	198262.3	3206.58	6214.78	162.15	2117.51	1602.25
265.0567_9.616	181.95129118147113	1620.4275814568318	3853.77260687324	5007.216997599795	6935.374207885979	6562.630606057995	21147.442089147666	32835.2387854395	467.0765433696768	350.0196014362047	217.42589602450013	10268.261516305083	15978.04018669813	12000.596730414289	305.12998098738905	309.4730216967689	0	68.50928202488704	341.7220224749197	263.8811103770416	2664.1800716827174	6850.682750522037	4218.045069053557	5358.38252091597	40080.67073680563	33694.782279958126	45949.75732319505	4650.173068976745	285.14706968753757	808.8226365451198	6036.395878757815	22241.79757456994	2548.2399527866496	232.5730544343835	314.1920498954225	1046.0028102843896	41.15913135354184	408.1174916121742	1051.845950916801	7024.147445380812	2620.7203605442	4673.45858722692	557.1873268475782	20274.8757046794	45617.28253412789	25285.19959876704	4585.946191043829	1070.2410681377323	12765.202760517383	8157.281493850958	15946.069636735392	0	4507.131450299192	13062.747037523486	2959.5558079916914	150.5358358099484	0
267.07217_10.635	2754052.408968413	14011141.246577239	9127294.166313771	5251435.7742396975	10507907.421909966	6256045.011219685	11077654.422166329	7278597.334243784	8565690.878238596	2547993.881183357	7641204.387086059	5018224.739680674	6544376.141895781	1615556.1527631036	2141806.493435395	5137300.268172191	945293.5353664926	104231.68380169176	282757.94663955143	2468828.123058848	8721087.574796477	8644147.771866525	5356311.555446956	13257132.0683353	8974730.843160521	13413285.870816043	10028351.14293134	8590131.79958712	3582023.3391625523	8706894.134787966	6027236.090646081	4131052.8753463235	670952.3913758245	2959804.2619028776	5159575.91743361	853855.8226908855	173700.08071398022	285997.43794925266	4946656.864987149	12940492.786943553	8727171.259613382	6575897.430488009	12901805.243664078	12831749.870731361	13407862.137618016	8052399.78088431	6716101.315942778	4753702.046689478	12248009.345714303	6275803.489799974	8887136.251426699	248017.28943244976	7294643.191588186	8490600.810724728	894698.3927147493	176357.820161673	225254.4979707098
267.07361_8.003	9994.429636969442	14085.94911149259	17594.058072280648	68004.00006300758	27480.92948371856	100776.43479261019	77564.2105581165	268685.46741115133	10160.322875167005	7649.405654792691	4135.261624026602	58758.1413596209	268846.41494043457	310141.45373619185	10180.943545690156	19473.258640937718	38054.63528260451	191523.7008391091	293935.0936262432	8413.829937322687	22045.17001299976	43139.93032673018	27326.67134159917	37839.78888760239	339633.4947214428	94887.72841061445	224670.27875520583	19263.829210060736	12572.559906794731	30424.79157896441	54271.096902544516	354769.23518232035	153631.51296106432	7710.633535670178	22301.274124312375	33841.035429420175	193433.18993965833	240595.17363651883	10904.133662979237	44999.82191643984	60273.38599104378	33556.78065127513	11089.051900895227	227291.59773793115	203991.21225490683	188505.64482432214	48011.53497156638	18598.130672190844	67261.67435222231	29088.322084423733	286864.6568418301	261768.179323252	31000.482427803436	126026.38510143507	70948.05382240521	22941.10340897235	64225.42350260923
268.20483_10.647	319.82	10009.22	5514.54	2593.22	6030.74	5997.993333333333	4933.18	5155.11	2433.72	0	4351.12	2220.42	6006.746666666667	434.95	276.38	604.4	0	0	0	0	6319.2	5827.18	3142.82	7890.5	6049.016666666666	7458.78	7687.5	4714.16	354.56	4305.88	2671.69	3962.2566666666667	0	0	3749.1	125.1	0	147.85	3008.2	7005.46	6719.38	6375.36	6374.12	9342.87	6637.8	6558.42	1114.18	1418.18	7260.96	3185.12	5716.78	0	3711.4	4924.94	0	0	0
269.21228_1.807	1726.0486312721318	13421.474730732261	354.58470995479735	21196.13159683184	340.7191626713724	13861.320714301733	15941.33078983314	2999.3692923913504	10459.932273041051	626.0887339164989	15479.128609907408	10625.470408973502	13020.840860632708	93.00733429605769	360.40773395789955	2237.324305923636	5935.854330713857	4217.65798811825	8080.933833282444	655.1549059155868	203.59384272530824	955.9215404418565	1077.713525363718	16815.789237516303	3754.298068097363	391.275779030107	26913.27663846611	401.9077502844129	836.4545824768642	6308.932514699885	10752.072732992498	51005.115642111145	10701.697229472444	397.55562887610773	5747.725480317426	918.4749290305703	3197.267339891722	755.2971729252005	349.6439279296007	5041.083103815824	205.54861055902785	3236.7351031110065	9129.720487813667	10296.498372649301	4484.826825685842	1936.1268358679279	7350.890400250042	3421.787377290289	459.483625210471	6897.18532738694	17703.81672660788	22743.279216641706	256.1945486852204	45687.538161013996	898.2844130207384	4797.460245301139	2129.4676473155782
273.12085_9.707	261.4	1355.64	557.26	2879.22	962.24	5318.98	319.32	3090.8	405.84	0	411.46	5115.67	8408.186666666666	13595.26	195	701.64	5482.98	88.63333333333334	95.84	0	278.9	336.4	5649.41	19007.44	9233.526666666667	367.44	9246.89	241.82	246.52	228.36	4848.33	12075.003333333334	17438.64	13565.02	1357.96	6946.79	1302.462962962963	151.87	9517.78	5964.96	539.9	4929.25	397.08	6234.22	447.58	11791.28	679.88	1615.4	3516.18	2770.63	5946.27	132969.88	1409	473.86	7466.34	622.58	106.75
275.12473_12.386	604.5663944239803	3065.713113086393	931.7136459457588	7774.9635359278645	1003.5409418131972	7265.725419094982	2057.9465096006024	17063.74105688985	282.34503659699004	282.9746455611158	1038.9873934539362	9530.39840227316	16122.543566172095	50697.73411998197	411.2067865727545	1040.2083936897661	11903.104626200975	23621.566566452006	27192.56292450273	558.3274348779557	3632.5894002712366	1283.6357802216314	6552.5079899284665	993.7584933441944	22823.291486050795	2304.1105522974526	15024.6836073819	742.6890765607418	361.38626593549867	3124.1920777077844	9026.17690609244	22470.67118648753	36881.91907448493	405.20109692923245	2731.6186023516875	13352.527674845545	42684.3591877285	27924.256806008474	3923.4622060984057	5264.627098120978	7924.499206017394	8129.2482471103685	1535.0521932841448	20949.00112686751	1625.9978651834836	23331.279239378357	3467.0240500803716	2191.850465820774	4060.723132177085	6493.5929899071625	35735.1391137873	7156.063233764785	5208.298271968696	8993.570840837054	25568.505271035916	27172.871166157664	13215.001041927415
276.9884_11.678	5809.685253770098	29891.12340532032	17237.18907873914	9173.117799853173	33316.85618525333	25387.478394796428	30127.900868552042	30214.80716450102	8513.226222537474	3555.7252620806494	8688.647058850307	7775.455847062528	20776.62800852209	19655.625997462997	5308.65070979542	6368.107004419739	3640.526520224546	3989.1362238158945	951.2553777194556	5416.8629635983125	18652.006063012945	19470.16653486014	15149.044300000489	33774.16226230201	64982.428589673436	45217.18673189518	47065.61030527142	8337.067796082747	3167.8624320144645	13103.283025742552	18241.65503776401	19138.00778460434	14777.789052271999	7784.770487618394	8454.780731480367	5600.4143677978645	5255.927318177175	717.0269880097314	5709.971582612521	19199.567611286602	13682.88689134616	14814.800101442455	30524.849650585227	25789.1420894263	38344.13535456113	18723.292840111928	5519.262091045189	7493.8098840695775	18333.928965824984	17528.49557330159	20676.213580614585	3009.8242632903234	13740.079454291688	12809.025306418669	16021.118911872958	6428.984971322027	731.0204375846511
277.15601_1.954	59962.84	279.36	0	553.23	265.54	1211.67	0	1241.33	673.56	22879.24	0	11816.87	1647.3333333333333	4964.34	0	0	321.77	3697.5066666666667	2513.68	724.1	61357.1	1026.72	431.98	362.62	2420.93	291.2	669.16	0	270.24	0	162.71	5394.97	3319.36	0	856.48	0	12554.614814814815	541.89	281.24	263.58	0	687.33	38609.28	1868.78	1802.96	444.67	0	616.76	0	463.23	2712.09	347926.68	290.46	387.6	2399.11	547.74	662.82
282.08453_9.567	19275.212386978503	27427.98736448862	22447.98977507694	32444.500488071873	24912.38981764577	78097.04014183128	48323.827770311975	72118.27823086081	16307.760148147332	10231.690938816842	13697.87723648276	29031.391503284314	77087.86464266523	66313.96000957693	12239.586519139802	24952.213745472254	15389.10825790163	50250.03815939436	63032.57406685404	17018.484995477367	37579.47232836133	34068.777485169594	17079.81875841956	42703.52436138297	42561.788020407075	55104.06579784561	65703.52430260771	18935.74182791697	15554.55486417408	36283.0186699558	34751.06962309701	85084.7545052078	95572.91265555104	8596.219473588368	25677.21097153748	13557.084580981042	34836.6996391848	66698.65722938695	14220.112951927784	38372.857226962245	61998.22388542135	27226.681934100223	18773.622208485798	83287.05042892857	77885.64545120743	69203.16684953011	21896.893054103843	18985.41201766051	48206.70873048027	28665.76364962502	108599.54710690746	66486.96412919849	25882.13206824837	48727.008885791714	36821.085033422714	39373.34418023254	31453.48257280838
283.06879_9.308	0	0	1033.2577216208526	4206.461330731339	967.9958264472468	4839.1530754620535	4342.207785219078	5606.877194160237	145.2838202036095	0	605.3432779045557	3722.986355792856	8416.1181198792965	2510.7010816497	152.88931053848734	0	787.429573448955	5650.45471991248	1854.9377816649521	0	0	463.21047644094784	3237.637394508496	1603.0999393510313	5268.082010015828	4304.057806297791	10690.64131407516	0	141.9047637474629	186.29469328056305	3089.0425487372313	8657.794185868666	9283.261299351203	309.6191095065125	134.21975292499792	515.3392582022037	4205.148464932545	2466.292578203094	655.734901497573	187.78648611171434	3337.4789804646657	3331.702498352082	346.92977838667576	8008.78378091473	5795.502952817392	9197.547886315651	4111.535973854146	646.4641242512969	971.5304867398288	1204.628906936891	10386.94034752032	2258.6958143608817	238.9824050086684	3931.181109344585	3783.749032882304	2244.5781656717104	2308.5924888068666
283.19153_2.193	336.1204184230165	2076.9553133855447	0	8095.4503736806	0	1840.5155121624032	456.492000326025	7510.093037426452	305.7464925157217	300.7559975436198	246.57553414755705	9614.35883759852	2643.399156666931	0	0	618.1324501698106	2537.992958969656	4580.123663177467	1627.643042218495	297.73801944240034	1344.664066349188	0	2948.889119219135	800.9896937425208	16301.683624033161	1225.4173089579344	12473.6960354146	0	0	2627.857973636675	5676.03649715199	105579.9267878407	14312.149592615184	1228.3943813562228	3096.3724916334786	8139.69300076918	1432.8155017093234	2032.1006616551008	0	1795.1840673080033	305.1730534297329	754.7581007612872	6024.033435333838	5322.328473956265	270.18778187191094	2433.1603751132243	402.0810330296028	779.0851392719493	2633.661683486458	491.8924611555826	2734.2310395912723	2465.129480107505	0	10178.238979105528	6340.353823931544	404.1571232741681	93.57849334607427
285.23425_1.814	1820.248386280189	1807.0620596483077	4875.884340187466	6505.470265933266	0	16838.113337579056	1603.9011383001812	1455.1029218125693	6704.293307418229	0	0	4121.024146744749	10944.430293607586	0	0	2161.0929169778346	3257.91183619507	9049.900764771435	33386.91111114439	229.35813576831023	1635.9209343294215	0	1315.779391879355	13575.720239958153	189.9908085631795	1638.3694351593995	22693.986056202702	0	0	7062.194694299853	9200.92711943686	23941.44728705966	38217.20952969687	7655.277740276457	7339.900316937242	2983.485068313761	4913.234283917521	0	0	6434.324958962917	0	9070.273621044593	11410.62420270597	16772.69095140452	0	4727.638598737	5486.041538835128	11384.384773381531	0	10142.114101053552	23675.721583643593	6038.074785030737	0	10055.983309115689	4266.386530610501	11296.783544149868	38282.53245023012
288.12027_10.458	8997.487874249931	21148.22729257429	20458.193786550735	22716.784894970693	24687.369213846574	37134.48173513629	39341.57082214712	45410.30256789044	9904.457484560993	9560.439666860693	9533.507161006633	21828.636078436288	36505.82428502228	8833.302846850618	9034.067980306925	7901.495761783532	9469.1931539981	1534.858496747132	260.26228895810397	9659.876322874845	9652.950785760568	15116.289559598054	21557.397468083127	20697.358015162055	38182.52526343648	64456.1513583241	64273.88336049375	8345.447017114704	11457.336536433542	12809.246483466823	22904.149282627975	34109.51679599166	4718.701930498561	10243.324173186584	4823.201154420815	10844.205471474688	1251.438865671874	170.1408916387584	14038.106714836873	19626.88170197506	20717.670675326688	34549.454136654065	29014.4906631751	40190.07998045334	44536.438324646464	45084.59426329444	9666.75954029104	11218.567356372316	18411.18172017597	27855.904575677607	31577.431711107212	21006.3202637341	20789.893122379424	14362.342821664217	5465.307452515303	1413.8616035939867	95.19048332396024
289.0538_10.612	49357.02167160015	208241.16781830657	181125.49244906995	82361.92269394355	145723.06032945798	86426.02446227577	151327.8307743396	103208.08644901907	133894.48539436603	41490.35065072834	129698.3633043689	133146.33927884698	72987.86703290061	11151.79549244373	68302.57417574209	109763.44385928407	19545.21484604613	2631.1385020879707	3294.9441744643887	42920.05182333234	100478.56053702418	165904.7704745652	137275.13911104744	179053.4593194605	92100.20621122996	225889.07947310165	154021.17247797718	123889.78584173799	52631.91182835393	115598.69360184172	86627.38951237522	13862.758465588617	27818.87260758283	51271.418583999366	74762.88652195974	6828.182107126494	2027.4938790477622	11695.635020733705	203736.73506561972	331436.9918670758	234888.7161085784	151863.90136036373	283318.3396795025	184015.8796439784	163875.69884692476	180352.7796394093	141194.2131295252	121656.40778161758	310811.1611035633	155999.9356501923	126359.9037460487	3349.0169364209723	134921.48074638826	142994.11682054296	42655.09430711091	3976.882066101416	4932.971990011849
300.22278_1.86	2755.265255242777	2267.6123958235353	5702.5163872058965	3046.7000262093206	0	8167.086531105622	4874.539507965662	1136.4023780343723	5803.641479533952	248.76497573917214	388.0419698513454	3395.919647992578	7291.689892080252	0	0	3970.369135605782	3239.361023535013	10932.566801673805	19491.30746181584	236.05831819976495	2846.942948420936	0	1215.9031518897405	5270.056949072959	898.3104677854484	6320.672665140028	14672.018203099056	0	275.2024089800184	7795.935653458594	5445.564249184407	15912.454639146697	19642.68914044164	14986.993944798905	6269.183318043266	5308.6129460517795	6856.4086134356285	0	310.5329602660161	6912.825980372972	1075.2939403406467	3551.0911416989425	7608.537325270413	9346.460789395811	896.1326931366723	5297.24170046669	5457.599832966685	8119.83676517374	2007.1952409137118	7406.040548493221	17708.87898687627	2992.6518872619426	0	7819.287966717229	5482.9835585118635	19290.55348900335	15344.459312439456
301.22916_1.861	12064.819143236364	8028.568928238956	14587.198177954928	9608.399175435008	0	26198.51346409543	13496.1830050487	3678.1722941643193	20665.307265245618	3331.7169480537978	1991.211322220207	11537.27481293478	18975.83791469792	0	1855.767819611472	11550.814852207506	8042.083002234453	31755.794937571784	55976.59091581503	968.2822806237568	8560.594251857781	2781.9095635693943	5962.342002211076	20120.199626097266	3380.542562521559	15305.34660555764	33668.54308769736	0	2969.1562874992046	19218.622016934954	15807.4382005647	35399.14837427067	52678.753201570195	38623.89686215743	18633.766515376767	14383.727920765125	15462.163774554645	0	2696.4705003885138	23936.43101672519	6658.268832088564	13695.902360516218	28720.337071039976	31228.612586203242	4151.9833291367495	16223.479838698795	17681.97157748099	25913.064461107817	6625.154569271082	20268.834819879063	44410.70484823596	7777.154694754173	1389.2426817520195	24873.566869968843	14007.425441213207	49855.91311163762	49433.294529129125
302.06635_8.188	0	702.6020711298959	328.9458090738327	3644.5157741602507	0	15155.959159081542	1303.886360458518	3564.7447869380057	273.75848907114647	0	238.644449058537	5405.040247945139	64606.234535641284	33583.46993872801	1763.1838859640172	7378.207858341991	10818.70363716514	44183.77308851894	56577.79705786827	0	1850.0769997639054	650.5750194898231	1057.9803712647672	1227.1514992464543	5810.955005952416	1302.0790036993367	5835.789092287653	166.62009295682276	0	633.7429493494719	5929.06723349968	103019.37247362612	44357.17085656352	351.1044386305002	7730.5298357330685	5936.41443295856	39825.68632110769	39060.91984585086	287.90669343057124	700.2996317190087	1408.2161255506464	1890.1030528294066	549.8121951513637	7668.2463753836955	2250.9701826340806	7695.336079001813	638.3548538196263	183.88338786849138	1193.214617380477	6272.770013300156	77831.78968135946	53523.63506199303	5241.87112695918	28065.13237933662	15480.786027222266	22827.13584247863	31106.31406845344
302.53397_11.862	1877.810556154484	6558.778378085329	398.02217207871365	6436.0342475072575	9538.089975285791	5299.16581655128	1608.7254895909864	10918.780773819375	1768.6271096814985	1233.8552076867452	3315.4607773331813	11854.120518574497	5772.305749386814	1892.7453480867016	0	2455.845026579935	826.6069104967179	287.52161256374876	329.16697049676657	0	1170.0505962884672	388.844892052121	4565.32869600911	8477.553749116474	5265.459129902579	393.28560152023107	6310.522259123814	1587.6785290367316	0	1048.350334966331	4014.658603514973	1994.3636754001805	2955.7595474582963	0	994.7648249914658	926.2033565059364	1367.8048796073786	632.9161355912278	358.17892641185557	9780.514077174623	0	7072.47740311364	19894.485394197967	6318.696673258935	1395.1611655598344	17535.20123287081	332.7637907090622	1440.0349291308992	15043.422897033934	10775.28133629492	3136.7224314568966	16854.695335786113	1483.7594240452493	1296.1896091092456	937.6079346519577	184.28780938456902	267.14005086023
303.05026_8.009	2638.8979029320726	3112.633067590374	7076.555743531364	28131.212306488636	11088.164788501506	45498.962801344926	33602.978601650466	122540.65122629389	1105.7156898894514	1269.0089439241385	411.1293013739477	22212.19919650658	116210.8672145245	141209.08289906924	4117.883660618893	6146.191775145009	16864.572670504753	65575.60624587972	135357.17840118418	2493.6546882869034	7078.327994865611	16470.3392591775	11413.716069164911	14992.645872754072	154498.67039286846	39456.37091064557	100592.50080220014	6470.1961991492835	656.4792415553751	12656.554630195995	23251.354561488763	163939.83921498476	59961.92200970942	361.9792806088446	8254.164474731417	15464.30741764187	86541.79456318509	108214.2218086462	1911.711819857841	18595.11261642352	25513.57859106163	15193.402911394638	3480.400507934073	100587.47091993316	92009.1124583997	81393.0401216939	17758.0340962027	3716.534989573749	27986.836003799435	12464.910051495688	126580.03924977832	123817.15393853308	14157.824282914225	57987.76334000212	31019.8152037388	9895.0099274455	28244.46271509606
305.0473_8.007	0	259.1251016846599	229.49858860723168	9035.247187696375	1061.7106208422224	14621.663363640997	9615.966045413816	39945.847174769406	0	0	0	6599.305357726874	38541.893357308625	46227.37205064011	212.63418105065202	1280.0319889062923	4383.845109797123	21940.79372473902	43764.342081985	0	174.62685539354442	2773.5136304168636	3144.6498730490625	2056.045615976678	49586.18229945277	10634.476384916949	31425.14499242483	327.14999139788847	268.1161888045708	1796.3433089483237	7438.241443533909	53941.915032013254	19924.873169791957	144.73514600319922	484.24046199384895	3369.6350450774858	28356.141001200238	36394.3158224904	0	5062.888597678913	7787.829357467566	4106.149079460332	166.08200309721207	33513.346181949135	27548.284897482656	26365.253429430002	4254.551353885413	831.183094502115	8338.948121978588	2130.148700949814	42343.93682225996	41173.83191357678	1330.6617724013972	15582.036692606618	9301.343297474617	1487.0821597112663	7627.748398591419
305.06842_13.755	3149.63610413294	16933.865202462806	13763.01620650972	11009.157206688998	17928.58943417972	36196.553470918814	27945.95565946192	40260.888713164226	5096.658883116317	965.9192051512807	1025.6657992451148	10363.603724906068	28692.83838412996	4796.462547142151	765.6192410200696	2208.3893024323565	1297.1530305891763	2818.6358011406123	0	4280.268430095963	6512.741801057946	11015.835841190657	13384.008148032333	17397.336418919193	48146.19369150119	314.7977214009249	54210.20061398398	4864.875553757169	7882.520808237036	5603.9205189049335	17170.78649857539	14806.194131237078	3289.697839828774	4799.340428797918	546.8329061382623	2713.605753430879	2287.57162955057	313.38779760262804	4061.495000964211	11219.50060431219	7799.4889419439	23275.309334714893	20377.255032340458	34355.05366690267	39456.24515608703	36853.546052531165	3083.581413019271	3696.342098244321	7893.398228796848	21387.098548996615	16740.775293796094	9885.716963380917	12700.63972459401	7740.328056575464	2273.645238112768	285.5227601979572	0
305.11862_2.328	6306.66202617037	2887.487874219672	3030.121292690665	4141.833426187292	1670.3542101183266	270.85397985752894	1970.3045930313208	691.678666177935	3926.8648292824764	8476.851291856237	4885.103812892426	4557.879141093519	732.9015819490298	4058.6647528973435	5428.535792381855	3516.4518402240633	2881.4828034093143	303.56345665286534	2297.627050836191	8271.86742071309	15101.593572197315	7225.794707410656	10485.180646531126	17865.99505567994	1201.1967678419096	4927.575736629475	7128.627013171348	8056.289851348931	4218.403388907507	6963.61156050204	1705.1908652451298	718.8785153873637	3657.0944189019215	8040.372535713422	6867.631434056244	1801.286932633935	206.40929660276024	556.8017749538485	20638.55251341342	26301.86979569962	15287.954341853381	10420.405052014354	17663.52108371088	6054.3301334659	8738.473712452404	4030.661071920847	14269.186622381376	4266.411548343989	3902.447225143815	1303.2048567807522	929.0535678849217	5932.440680568535	12518.989870590463	16971.38774529835	7579.391706177891	6299.526430934427	6749.816668471516
315.08087_11.242	112858.65678690319	256278.18360894464	207472.02181322186	121889.94575621748	229630.2052280328	79729.19082678766	264001.18789380253	193531.4327918174	123183.26194129021	116454.16376539394	77645.79679182936	300711.6485528419	53343.419233920584	74206.77807548274	235347.47303853912	90511.10679658137	28391.53881205397	15844.216983177343	39788.61096387144	88585.65530961532	81463.66268937597	181704.5475935524	189675.36074035105	246694.1684489413	63188.76335775229	256077.5977212546	243028.99714849752	88328.80358617674	133855.55542771626	94947.28613151159	115988.19111881957	33623.489636745195	151852.7414806437	55787.817080764995	68104.72017387899	48074.824134075854	22182.722920304528	136644.27998642996	287016.56448420073	522880.0241972729	281472.9405448321	248223.2332828825	604002.8453001122	179675.56549156373	298414.3913547511	355185.1205984053	121380.3556510476	182170.6634825402	649716.7154013143	407072.7095820702	116781.89552406319	3918.3173428296927	176066.1686146144	129658.1475085726	90711.25777169039	32161.781805506977	27241.1886683549
316.08856_10.746	9699.319833601035	992.6799705232099	444.0599765623494	10727.104206486965	17942.73277913461	262.7811384777054	21069.904153546137	2722.8092343072053	11739.680881457176	254.0221843105074	8207.498182245326	19134.389951335852	3404.467805244338	15924.476044130635	27293.846338458097	5644.661352139604	23588.061434019102	6309.601659835981	2779.937970812191	8567.244791855252	8185.975558859486	204.54705588746023	8150.917102622643	3281.219079232665	4102.945028371006	905.9865941201605	190.30088419642408	8558.144005995104	12828.462164917777	243.41406883210593	7556.52346440393	16720.01644338481	7171.1453605952975	8108.45218609927	3415.534401783716	7676.03323903259	1740.596748424015	8563.654927059813	38571.270944338146	1935.8334450106472	1180.308698965922	821.8607660480095	41612.55279327408	760.3464536711203	24699.47019272858	24920.029430148705	10842.990401320567	15486.335379210775	2111.7474711956274	1431.2915779718817	8652.528594833011	325.4851111359301	19197.01596637961	10131.713348895451	12867.669193319683	349.68112548344817	221.67977723671504
